Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_GWN,Demand_MW_GGI,Demand_MW_GNA,Demand_MW_GNB,Demand_MW_KWJ,Demand_MW_TAE,Demand_MW_DJJ,Demand_MW_PUS,Demand_MW_SEL,Demand_MW_SJG,Demand_MW_USN,Demand_MW_INC,Demand_MW_JNA,Demand_MW_JNB,Demand_MW_JEJ,Demand_MW_CNA,Demand_MW_CNB,Demand_MW_25_GWN,Demand_MW_25_GGI,Demand_MW_25_GNA,Demand_MW_25_GNB,Demand_MW_25_KWJ,Demand_MW_25_TAE,Demand_MW_25_DJJ,Demand_MW_25_PUS,Demand_MW_25_SEL,Demand_MW_25_SJG,Demand_MW_25_USN,Demand_MW_25_INC,Demand_MW_25_JNA,Demand_MW_25_JNB,Demand_MW_25_JEJ,Demand_MW_25_CNA,Demand_MW_25_CNB,Demand_MW_30_GWN,Demand_MW_30_GGI,Demand_MW_30_GNA,Demand_MW_30_GNB,Demand_MW_30_KWJ,Demand_MW_30_TAE,Demand_MW_30_DJJ,Demand_MW_30_PUS,Demand_MW_30_SEL,Demand_MW_30_SJG,Demand_MW_30_USN,Demand_MW_30_INC,Demand_MW_30_JNA,Demand_MW_30_JNB,Demand_MW_30_JEJ,Demand_MW_30_CNA,Demand_MW_30_CNB,Demand_MW_35_GWN,Demand_MW_35_GGI,Demand_MW_35_GNA,Demand_MW_35_GNB,Demand_MW_35_KWJ,Demand_MW_35_TAE,Demand_MW_35_DJJ,Demand_MW_35_PUS,Demand_MW_35_SEL,Demand_MW_35_SJG,Demand_MW_35_USN,Demand_MW_35_INC,Demand_MW_35_JNA,Demand_MW_35_JNB,Demand_MW_35_JEJ,Demand_MW_35_CNA,Demand_MW_35_CNB,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
1418,50280.74191,53308.59441,56000.50764,58059.17941,8700,0,1678.505537,13124.350906,3438.918075,4005.799086,840.826734,1517.913196,927.605527,1938.254164,4599.076039,366.802422,2756.993596,2356.094081,2951.708996,1982.001789,591.800083,4485.76641,2718.325274,1779.583345,13914.68528,3646.006044,4247.024022,891.460421,1609.320306,983.464939,2054.973757,4876.027479,388.890871,2923.016802,2497.975546,3129.457754,2101.355817,627.437651,4755.894466,2882.019914,1869.446603,14617.332308,3830.117668,4461.485129,936.476316,1690.585825,1033.126768,2158.743348,5122.251245,408.528614,3070.619786,2624.115308,3287.485345,2207.467553,659.121242,4996.0519,3027.552687,1938.170568,15154.689747,3970.919161,4625.49674,970.902743,1752.734571,1071.106226,2238.102343,5310.553717,423.546805,3183.500874,2720.58215,3408.338772,2288.617731,683.351635,5179.715074,3138.850557,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1419,49137.60546,52096.61951,54727.33188,56739.19959,8700,0,1640.344587,12825.967799,3360.734014,3914.726942,821.710475,1483.403326,906.516345,1894.18781,4494.515699,358.463141,2694.313139,2302.528104,2884.60167,1936.940829,578.345464,4383.782173,2656.523945,1739.124384,13598.333863,3563.113822,4150.467612,871.193001,1572.732288,961.10579,2008.253775,4765.170627,380.049408,2856.561795,2441.183884,3058.309298,2053.581334,613.172809,4647.768847,2816.496976,1826.944593,14285.006155,3743.039654,4360.052929,915.185457,1652.15023,1009.638553,2109.664156,5005.796477,399.240685,3000.809013,2564.455849,3212.744118,2157.280612,644.136071,4882.466283,2958.721049,1894.106114,14810.146731,3880.640015,4520.335723,948.829196,1712.886019,1046.754545,2187.218918,5189.817878,413.917437,3111.123742,2658.729509,3330.849934,2236.585834,667.815584,5061.953861,3067.488554,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1420,48788.52687,51726.51978,54338.5433,56336.1185,8700,0,1628.691411,12734.850809,3336.859014,3886.916321,815.87296,1472.865077,900.07636,1880.731305,4462.586198,355.916582,2675.172463,2286.170709,2864.109164,1923.180603,574.236838,4352.639335,2637.651726,1726.769466,13501.729905,3537.801095,4120.982265,865.003957,1561.559437,954.277996,1993.986933,4731.318366,377.349498,2836.268487,2423.841464,3036.582755,2038.992482,608.816766,4614.750621,2796.488292,1813.965791,14183.524006,3716.448716,4329.078666,908.683886,1640.413185,1002.465977,2094.676885,4970.234785,396.404439,2979.490959,2546.237692,3189.920455,2141.955069,639.560062,4847.780741,2937.701991,1880.65019,14704.933931,3853.07155,4488.222796,942.088616,1700.717501,1039.318293,2171.68069,5152.948879,410.976925,3089.022,2639.841623,3307.187234,2220.696899,663.071354,5025.993222,3045.6968,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1421,49313.10375,52282.68612,54922.79426,56941.84749,8700,0,1646.203189,12871.776615,3372.737103,3928.708655,824.64527,1488.701401,909.754029,1900.953031,4510.568166,359.743416,2703.936061,2310.75174,2894.90422,1943.858745,580.411064,4399.439148,2666.0119,1745.335785,13646.901237,3575.839724,4165.291289,874.304526,1578.349408,964.538444,2015.426389,4782.189757,381.40678,2866.764199,2449.902738,3069.232256,2060.91584,615.362797,4664.368669,2826.556285,1833.46965,14336.026026,3756.408174,4375.625154,918.454104,1658.050996,1013.244545,2117.198964,5023.675018,400.666601,3011.526606,2573.614977,3224.218652,2164.985487,646.436647,4899.904342,2969.288322,1900.871043,14863.042177,3894.499984,4536.480409,952.218004,1719.003707,1050.493099,2195.030718,5208.353664,415.395771,3122.235331,2668.225342,3342.74629,2244.573953,670.200733,5080.032972,3078.444297,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1422,50527.20673,53569.90108,56275.00945,58343.77237,8700,0,1686.733191,13188.683497,3455.774873,4025.434607,844.948277,1525.353664,932.152439,1947.755048,4621.619669,368.600404,2770.507755,2367.64312,2966.177605,1991.717113,594.700953,4507.754622,2731.649889,1788.30646,13982.891912,3663.87794,4267.841974,895.830159,1617.20883,988.285662,2065.046774,4899.928662,390.797126,2937.344769,2510.220057,3144.797648,2111.656188,630.513208,4779.206785,2896.146924,1878.610207,14688.983154,3848.892037,4483.35432,941.066712,1698.872695,1038.190921,2169.325019,5147.359361,410.531129,3085.671269,2636.978127,3303.599854,2218.28806,662.352105,5020.541415,3042.393065,1947.671041,15228.974599,3990.383708,4648.169879,975.661889,1761.32608,1076.356546,2249.073014,5336.58485,425.622936,3199.105675,2733.917828,3425.045678,2299.836017,686.70127,5205.104865,3154.236493,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1423,52110.52745,55248.56768,58038.44334,60172.03301,8700,0,1739.588668,13601.964132,3564.065046,4151.575639,871.425579,1573.152151,961.362371,2008.789906,4766.442758,380.150868,2857.324395,2441.835593,3059.125757,2054.129568,613.336504,4649.009636,2817.248879,1844.344837,14421.059864,3778.689231,4401.579084,923.901896,1667.885691,1019.254585,2129.757086,5053.472843,403.043146,3029.389414,2588.880321,3243.343038,2177.827053,650.270972,4928.968024,2986.900594,1937.478342,15149.277185,3969.500931,4623.844726,970.555981,1752.108575,1070.723676,2237.302995,5308.657031,423.395534,3182.363874,2719.610483,3407.12147,2287.800342,683.107573,5177.865117,3137.729504,2008.703267,15706.189801,4115.426385,4793.824945,1006.235233,1816.518999,1110.085258,2319.549973,5503.81209,438.960258,3299.352861,2819.587886,3532.37292,2371.903686,708.219743,5368.212048,3253.077657,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1424,53737.96248,56974.00511,59851.00983,62051.23246,8700,0,1793.916799,14026.759542,3675.372388,4281.2312,898.640589,1622.282395,991.386147,2071.525312,4915.300892,392.023149,2946.559911,2518.095209,3154.66362,2118.280951,632.491277,4794.200282,2905.232819,1901.94455,14871.436001,3896.699383,4539.042364,952.755764,1719.974506,1051.086361,2196.27035,5211.295055,415.630364,3123.998598,2669.732209,3344.634089,2245.841564,670.579225,5082.901896,3080.182832,1997.986656,15622.395872,4093.470217,4768.249461,1000.866878,1806.827708,1104.162854,2307.174967,5474.448759,436.618365,3281.750518,2804.545132,3513.527395,2359.249368,704.441328,5339.572156,3235.722197,2071.435967,16196.701118,4243.952988,4943.538238,1037.660408,1873.249698,1144.753716,2391.990554,5675.698598,452.669182,3402.393124,2907.644874,3642.690504,2445.979297,730.337762,5535.863706,3354.672725,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1425,56932.41511,60360.82426,63408.85249,65739.86734,8700,0,1900.556164,14860.580121,3893.854862,4535.728944,952.06027,1718.718955,1050.319086,2194.667113,5207.490904,415.326961,3121.718135,2667.783352,3342.192566,2244.20214,670.089714,5079.191469,3077.934355,2015.005624,15755.468363,4128.338638,4808.86569,1009.392321,1822.218373,1113.568178,2326.827619,5521.080437,440.337506,3309.704663,2828.434413,3543.455828,2379.345593,710.4418,5385.054947,3263.28427,2116.756952,16551.069035,4336.806512,5051.698,1060.363399,1914.234562,1169.799803,2444.324959,5799.877309,462.57314,3476.834144,2971.261288,3722.388994,2499.494922,746.316835,5656.982968,3428.06967,2194.572457,17159.513853,4496.23473,5237.406818,1099.344121,1984.605008,1212.803589,2534.182409,6013.090443,479.578097,3604.648348,3080.489794,3859.230203,2591.380511,773.752683,5864.943068,3554.091211,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1426,58813.02802,62354.68567,65503.39751,67911.41132,8700,0,1963.336049,15351.46038,4022.478138,4685.554846,983.509082,1775.492325,1085.01362,2267.162181,5379.506698,429.046197,3224.835901,2755.906573,3452.593126,2318.333467,692.224369,5246.969228,3179.605838,2081.566046,16275.908906,4264.70747,4967.713948,1042.734947,1882.410574,1150.35198,2403.688263,5703.454839,454.8829,3419.03207,2921.86432,3660.504591,2457.941029,733.909381,5562.936104,3371.078301,2186.678462,17097.790157,4480.061533,5218.567585,1095.389721,1977.466277,1208.441069,2525.066818,5991.461034,477.853029,3591.682235,3069.409106,3845.348345,2582.059176,770.969453,5843.846553,3541.306954,2267.064399,17726.333353,4644.756044,5410.410807,1135.658068,2050.161225,1252.865372,2617.892473,6211.717104,495.419701,3723.718446,3182.245689,3986.709744,2676.979965,799.311572,6058.67607,3671.491286,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1427,60438.54505,64078.08959,67313.82782,69788.39605,8700,0,2017.600152,15775.755155,4133.6543,4815.057601,1010.692018,1824.564667,1115.002012,2329.82365,5528.189397,440.904486,3313.966249,2832.076314,3548.018393,2382.409245,711.356568,5391.988761,3267.486085,2139.097875,16725.754257,4382.578541,5105.01522,1071.55481,1934.438,1182.14624,2470.123138,5861.09105,467.455283,3513.529752,3002.620921,3761.676266,2525.875382,754.193699,5716.688557,3464.250602,2247.115464,17570.351261,4603.884716,5362.802133,1125.664895,2032.120921,1241.840838,2594.856443,6157.05737,491.060277,3690.951748,3154.243657,3951.628865,2653.423996,792.278065,6005.363014,3639.184158,2329.723165,18216.266587,4773.131173,5559.947656,1167.046208,2106.825065,1287.492972,2690.24768,6383.401036,509.112469,3826.637271,3270.198898,4096.897313,2750.968274,821.403524,6226.130143,3772.966619,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1428,60902.70448,64570.20021,67830.78844,70324.361,8700,0,2033.095034,15896.910708,4165.400177,4852.036558,1018.453988,1838.577064,1123.565069,2347.716364,5570.645106,444.29057,3339.417038,2853.826258,3575.26667,2400.70581,716.819685,5433.398467,3292.579913,2155.525843,16854.20567,4416.236121,5144.221011,1079.784198,1949.294208,1191.224956,2489.093332,5906.103397,471.045273,3540.513161,3025.680623,3790.565405,2545.273746,759.9858,5760.591912,3490.855554,2264.372992,17705.289056,4639.241896,5403.98769,1134.30984,2047.72732,1251.378,2614.784571,6204.342695,494.83155,3719.297732,3178.4678,3981.976813,2673.801916,798.362647,6051.483347,3667.132575,2347.615108,18356.164919,4809.788141,5602.647262,1176.008956,2123.005181,1297.380736,2710.908399,6432.424648,513.022381,3856.0253,3295.313561,4128.360901,2772.095319,827.711786,6273.945936,3801.942466,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1429,59732.71582,63329.75608,66527.70586,68973.37494,8700,0,1994.037686,15591.518602,4085.379577,4758.825136,998.88869,1803.256558,1101.980504,2302.614893,5463.62865,435.7554,3275.264221,2799.002019,3506.582996,2354.586371,703.049017,5329.018627,3229.326874,2114.116503,16530.423177,4331.396765,5045.396495,1059.040698,1911.846739,1168.340592,2441.275899,5792.642524,461.996124,3472.497129,2967.554927,3717.745674,2496.377044,745.385877,5649.926429,3423.793484,2220.872613,17365.156585,4550.118425,5300.172854,1112.518861,2008.388874,1227.338048,2564.552511,6085.152412,485.325448,3647.847109,3117.406943,3905.479919,2622.436086,783.025476,5935.229612,3596.684086,2302.515583,18003.528614,4717.388343,5495.01602,1153.416904,2082.220589,1272.457035,2658.829725,6308.852732,503.166819,3781.948034,3232.008006,4049.051854,2718.841197,811.810794,6153.418521,3728.904173,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1430,60909.41753,64577.31751,67838.26515,70332.11256,8700,0,2033.319134,15898.662957,4165.859312,4852.571379,1018.566249,1838.779723,1123.688914,2347.975143,5571.259135,444.339542,3339.785128,2854.140823,3575.660756,2400.97043,716.898697,5433.997368,3292.94284,2155.763437,16856.063437,4416.722904,5144.788037,1079.903219,1949.509071,1191.356259,2489.367695,5906.754401,471.097194,3540.903416,3026.01413,3790.983223,2545.554301,760.06957,5761.226878,3491.240336,2264.622584,17707.240636,4639.75326,5404.58335,1134.434871,2047.953033,1251.515933,2615.072788,6205.026574,494.886093,3719.707695,3178.818149,3982.41573,2674.096638,798.450648,6052.150377,3667.536788,2347.873875,18358.188241,4810.318304,5603.264819,1176.138583,2123.239192,1297.52374,2711.207211,6433.133667,513.078929,3856.450334,3295.676789,4128.815953,2772.400876,827.803021,6274.637487,3802.361538,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1431,61221.09483,64907.76368,68185.39779,70692.00638,8700,0,2043.723754,15980.01741,4187.176274,4877.40229,1023.778315,1848.188873,1129.438901,2359.989879,5599.767617,446.613256,3356.875017,2868.74564,3593.957636,2413.256346,720.567112,5461.803473,3309.793035,2166.794613,16942.316967,4439.323551,5171.114239,1085.42915,1959.484831,1197.452504,2502.105945,5936.979633,473.507828,3559.022441,3041.498434,3810.381921,2558.580062,763.958893,5790.707436,3509.105231,2276.210799,17797.849692,4663.495168,5432.238941,1140.239845,2058.432537,1257.920019,2628.454279,6236.778083,497.418456,3738.741671,3195.08436,4002.794,2687.780158,802.53637,6083.119609,3686.303803,2359.888092,18452.128238,4834.933004,5631.937076,1182.156957,2134.103939,1304.16325,2725.080629,6466.052415,515.704386,3876.184031,3312.540973,4149.943363,2786.587425,832.038941,6306.7452,3821.81846,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1432,61163.55441,64846.75824,68121.31177,70625.56445,8700,0,2041.802901,15964.998128,4183.240835,4872.818122,1022.816088,1846.4518,1128.377366,2357.771774,5594.504513,446.193493,3353.719962,2866.049366,3590.579751,2410.988176,719.889866,5456.670038,3306.682231,2164.758088,16926.39324,4435.151124,5166.254018,1084.408979,1957.643152,1196.327044,2499.754268,5931.399591,473.062788,3555.677391,3038.639793,3806.800623,2556.175306,763.240864,5785.264872,3505.807098,2274.071436,17781.121869,4659.112047,5427.133293,1139.168158,2056.497859,1256.737727,2625.98385,6230.916267,496.950943,3735.227707,3192.081368,3999.031858,2685.253969,801.782083,6077.402213,3682.839124,2357.670083,18434.785472,4830.388752,5626.643736,1181.045873,2132.09814,1302.937495,2722.519382,6459.975108,515.219686,3872.540888,3309.427586,4146.042918,2783.968369,831.256925,6300.817622,3818.226413,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1433,61531.81313,65237.19311,68531.46235,71050.79285,8700,0,2054.096362,16061.121547,4208.427647,4902.156799,1028.974346,1857.569073,1135.171195,2371.967646,5628.18838,448.879973,3373.912323,2883.30552,3612.198219,2425.504459,724.22424,5489.52402,3326.591384,2177.791848,17028.305109,4461.854659,5197.359438,1090.93808,1969.429896,1203.529991,2514.805001,5967.111865,475.911045,3577.085715,3056.935094,3829.720932,2571.565743,767.83625,5820.097286,3526.915159,2287.763359,17888.179961,4687.164024,5459.809438,1146.026958,2068.879796,1264.304399,2641.794597,6268.431896,499.943028,3757.717083,3211.300523,4023.109569,2701.421574,806.60952,6113.993552,3705.013075,2371.865344,18545.779198,4859.471966,5660.521111,1188.156815,2144.935257,1310.782331,2738.911358,6498.869875,518.321765,3895.857011,3329.353269,4171.005766,2800.730323,836.261827,6338.75412,3841.215516,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1434,61543.32122,65249.3942,68544.27956,71064.08124,8700,0,2054.480533,16064.125399,4209.214735,4903.073633,1029.166791,1857.916488,1135.383503,2372.411267,5629.241002,448.963925,3374.543335,2883.844775,3612.873796,2425.958093,724.35969,5490.550708,3327.213544,2178.199153,17031.489849,4462.689145,5198.331483,1091.142115,1969.798232,1203.755083,2515.275337,5968.227874,476.000053,3577.754725,3057.506823,3830.437192,2572.046695,767.979855,5821.185799,3527.574785,2288.191232,17891.52552,4688.040649,5460.830569,1146.241296,2069.266732,1264.540858,2642.288683,6269.604261,500.03653,3758.419876,3211.901122,4023.861998,2701.926813,806.760378,6115.137032,3705.70601,2372.308946,18549.247746,4860.380817,5661.57978,1188.379032,2145.336417,1311.027483,2739.423608,6500.085337,518.418705,3896.58564,3329.975947,4171.785855,2801.254135,836.418231,6339.939636,3841.933924,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
