Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_GWN,Demand_MW_GGI,Demand_MW_GNA,Demand_MW_GNB,Demand_MW_KWJ,Demand_MW_TAE,Demand_MW_DJJ,Demand_MW_PUS,Demand_MW_SEL,Demand_MW_SJG,Demand_MW_USN,Demand_MW_INC,Demand_MW_JNA,Demand_MW_JNB,Demand_MW_JEJ,Demand_MW_CNA,Demand_MW_CNB,Demand_MW_25_GWN,Demand_MW_25_GGI,Demand_MW_25_GNA,Demand_MW_25_GNB,Demand_MW_25_KWJ,Demand_MW_25_TAE,Demand_MW_25_DJJ,Demand_MW_25_PUS,Demand_MW_25_SEL,Demand_MW_25_SJG,Demand_MW_25_USN,Demand_MW_25_INC,Demand_MW_25_JNA,Demand_MW_25_JNB,Demand_MW_25_JEJ,Demand_MW_25_CNA,Demand_MW_25_CNB,Demand_MW_30_GWN,Demand_MW_30_GGI,Demand_MW_30_GNA,Demand_MW_30_GNB,Demand_MW_30_KWJ,Demand_MW_30_TAE,Demand_MW_30_DJJ,Demand_MW_30_PUS,Demand_MW_30_SEL,Demand_MW_30_SJG,Demand_MW_30_USN,Demand_MW_30_INC,Demand_MW_30_JNA,Demand_MW_30_JNB,Demand_MW_30_JEJ,Demand_MW_30_CNA,Demand_MW_30_CNB,Demand_MW_35_GWN,Demand_MW_35_GGI,Demand_MW_35_GNA,Demand_MW_35_GNB,Demand_MW_35_KWJ,Demand_MW_35_TAE,Demand_MW_35_DJJ,Demand_MW_35_PUS,Demand_MW_35_SEL,Demand_MW_35_SJG,Demand_MW_35_USN,Demand_MW_35_INC,Demand_MW_35_JNA,Demand_MW_35_JNB,Demand_MW_35_JEJ,Demand_MW_35_CNA,Demand_MW_35_CNB,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
1672,61485.78079,62897.51208,67447.16139,72274.77785,8700,0,1980.773672,16026.43467,4179.808499,5000.131499,988.362364,1811.02683,1079.720308,2326.949303,5161.296457,451.54971,3583.561264,2769.550397,3982.953743,2444.414192,691.535166,5717.179395,3290.533319,2026.252807,16394.40624,4275.778109,5114.935963,1011.055449,1852.60853,1104.510999,2380.376732,5279.801314,461.917421,3665.840866,2833.140074,4074.403512,2500.538648,707.413013,5848.447486,3366.084914,2172.820444,17580.284609,4585.063648,5484.921422,1084.189466,1986.615724,1184.40506,2552.559684,5661.712198,495.329908,3931.007004,3038.073359,4369.122755,2681.413432,758.583259,6271.491008,3609.568407,2328.342834,18838.615866,4913.245417,5877.511657,1161.791708,2128.810274,1269.180361,2735.262394,6066.956458,530.783777,4212.373836,3255.527328,4681.848279,2873.339013,812.879821,6720.380963,3867.927862,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1673,64390.61328,65869.04038,70633.63318,75689.32541,8700,0,2074.353286,16783.587097,4377.279254,5236.35757,1035.056527,1896.586931,1130.730584,2436.88363,5405.1366,472.882711,3752.862931,2900.394957,4171.124298,2559.898026,724.206034,5987.281657,3445.991181,2121.981038,17168.94311,4477.782851,5356.585854,1058.821725,1940.133115,1156.692485,2492.835183,5529.2401,483.740235,3839.029749,2966.988864,4266.894518,2618.674025,740.834014,6124.751375,3525.112135,2275.473111,18410.84708,4801.680267,5744.050894,1135.410883,2080.471341,1240.36106,2673.152742,5929.193969,518.73126,4116.723388,3181.604011,4575.537467,2808.094052,794.421745,6567.781153,3780.098754,2438.342996,19728.626901,5145.366645,6155.188651,1216.679363,2229.383726,1329.141482,2864.487053,6353.583577,555.860111,4411.383106,3409.331369,4903.037387,3009.08696,851.283493,7037.878451,4050.664136,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1674,65357.29243,66857.91475,71694.03713,76825.62913,8700,0,2105.495001,17035.55463,4442.994182,5314.969613,1050.595556,1925.059886,1147.705942,2473.467916,5486.282478,479.981974,3809.203664,2943.937815,4233.744277,2598.329094,735.078346,6077.167124,3497.724932,2153.837774,17426.695887,4545.006612,5437.002851,1074.717533,1969.259818,1174.057602,2530.259454,5612.249109,491.002498,3896.664081,3011.531478,4330.952269,2657.987481,751.955958,6216.700637,3578.033707,2309.634184,18687.244235,4873.766614,5830.284802,1152.456504,2111.704905,1258.98227,2713.284073,6018.207381,526.518835,4178.526661,3229.368585,4644.228794,2850.251221,806.348187,6666.381504,3836.848373,2474.949192,20024.807536,5222.612666,6247.594861,1234.945046,2262.852872,1349.095529,2907.490836,6448.968238,564.205091,4477.610027,3460.514754,4976.645384,3054.261582,864.063585,7143.536249,4111.475681,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1675,66089.01484,67606.43772,72496.704,77685.7479,8700,0,2129.067548,17226.280048,4492.736733,5374.474563,1062.357737,1946.612332,1160.555344,2501.160188,5547.705399,485.355721,3851.850469,2976.897339,4281.144122,2627.419278,743.308083,6145.205428,3536.884505,2177.951554,17621.800416,4595.891267,5497.874052,1086.749777,1991.307113,1187.20203,2558.587548,5675.082319,496.499629,3940.290069,3045.247762,4379.440429,2687.745584,760.374651,6286.301121,3618.092396,2335.492218,18896.461517,4928.331975,5895.55908,1165.359093,2135.346976,1273.077492,2743.661261,6085.585588,532.413596,4225.308305,3265.523714,4696.224312,2882.161856,815.375841,6741.016492,3879.80468,2502.658047,20248.999812,5281.083612,6317.541228,1248.771154,2288.187155,1364.199635,2940.042309,6521.169125,570.521777,4527.740127,3499.257732,5032.362547,3088.456261,873.737405,7223.51333,4157.50664,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1676,65813.7798,67324.8832,72194.78343,77362.21697,8700,0,2120.200811,17154.539295,4474.026231,5352.091966,1057.93343,1938.505448,1155.722083,2490.743829,5524.601364,483.334403,3835.809009,2964.49972,4263.314823,2616.477099,740.212494,6119.613038,3522.154756,2168.881234,17548.412474,4576.751166,5474.977544,1082.223887,1983.014093,1182.257796,2547.932027,5651.447808,494.431901,3923.880292,3032.56549,4361.201763,2676.552169,757.207987,6260.121121,3603.024447,2325.765802,18817.76511,4907.80739,5871.006369,1160.505826,2126.454086,1267.77562,2732.23498,6060.241491,530.1963,4207.711539,3251.924079,4676.666365,2870.158774,811.980118,6712.94278,3863.646802,2492.23545,20164.670606,5259.089952,6291.231125,1243.570508,2278.657745,1358.518274,2927.798177,6494.010991,568.145775,4508.883849,3484.684685,5011.404714,3075.594042,870.098629,7193.430206,4140.192241,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1677,63869.87243,65336.34316,70062.40367,75077.20942,8700,0,2057.577542,16647.854596,4341.879247,5194.010011,1026.6858,1881.248821,1121.58612,2417.176024,5361.424088,469.058406,3722.512714,2876.938834,4137.391511,2539.195576,718.349223,5938.861211,3418.122704,2104.820117,17030.094149,4441.57005,5313.265982,1050.258803,1924.442837,1147.338062,2472.675084,5484.523935,479.828123,3807.982682,2942.994181,4232.387215,2597.49624,734.842728,6075.219181,3496.603789,2257.070867,18261.954574,4762.848037,5697.597509,1126.228568,2063.646118,1230.32999,2651.534376,5881.243291,514.536168,4083.430552,3155.873689,4538.534103,2785.384386,787.997084,6514.666081,3749.528277,2418.623588,19569.077224,5103.754949,6105.410305,1206.839812,2211.354216,1318.392426,2841.321325,6302.200768,551.364749,4375.707293,3381.759366,4863.38546,2984.75182,844.398978,6980.961601,4017.905537,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1678,62246.27342,63675.46584,68281.38792,73168.7152,8700,0,2005.273055,16224.659135,4231.506851,5061.976093,1000.587016,1833.426686,1093.07493,2355.730394,5225.134434,457.134744,3627.884876,2803.80584,4032.21728,2474.648157,700.088483,5787.892863,3331.232588,2051.314704,16597.181996,4328.663471,5178.200526,1023.560783,1875.522692,1118.172246,2409.818644,5345.10503,467.63069,3711.182161,2868.182032,4124.798153,2531.466794,716.162717,5920.784555,3407.718651,2199.695176,17797.728015,4641.774437,5552.762185,1097.599365,2011.187367,1199.054485,2584.131258,5731.739614,501.456442,3979.628031,3075.650054,4423.162659,2714.578745,767.965867,6349.060532,3654.213692,2357.141159,19071.623058,4974.015353,5950.208209,1176.161437,2155.140664,1284.878337,2769.093743,6141.996175,537.348826,4264.474975,3295.793622,4739.756158,2908.878175,822.934001,6803.502623,3915.76869,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1679,60863.38519,62260.8261,66764.42115,71543.16962,8700,0,1960.723103,15864.205582,4137.497994,4949.517197,978.357573,1792.694541,1068.790738,2303.39454,5109.050748,446.978855,3547.286328,2741.515362,3942.63592,2419.670379,684.535036,5659.306709,3257.224586,2005.741872,16228.452326,4232.496144,5063.159542,1000.820945,1833.855326,1093.330482,2356.281144,5226.356029,457.241619,3628.733047,2804.461347,4033.15998,2475.22671,700.252159,5789.246026,3332.011403,2150.825864,17402.326529,4538.65091,5429.399788,1073.214656,1966.506019,1172.415808,2526.721159,5604.400983,490.315884,3891.215015,3007.320175,4324.895899,2654.270572,750.904428,6208.00725,3573.030211,2304.773964,18647.920212,4863.510629,5818.015993,1150.031362,2107.261192,1256.332963,2707.574443,6005.543121,525.410868,4169.733686,3222.572946,4634.455831,2844.253368,804.651369,6652.353275,3828.774399,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1680,60872.97526,62270.63636,66774.94104,71554.44246,8700,0,1961.032049,15866.705257,4138.149928,4950.297078,978.51173,1792.977011,1068.959144,2303.757479,5109.855766,447.049284,3547.845263,2741.947334,3943.257149,2420.05164,684.642897,5660.19843,3257.737817,2006.057912,16231.009394,4233.163046,5063.957329,1000.978642,1834.144281,1093.502755,2356.652416,5227.179531,457.313665,3629.304816,2804.903238,4033.795473,2475.616725,700.362495,5790.158221,3332.536418,2151.164764,17405.068563,4539.366053,5430.255283,1073.38376,1966.815877,1172.600543,2527.119287,5605.284053,490.393142,3891.828143,3007.79403,4325.577361,2654.688799,751.022746,6208.985429,3573.593203,2305.137121,18650.858504,4864.276957,5818.932719,1150.212569,2107.593227,1256.53092,2708.001067,6006.489396,525.493656,4170.390698,3223.080717,4635.186067,2844.701529,804.778155,6653.401466,3829.377687,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1681,57190.38802,58503.49585,62735.30695,67225.66642,8700,0,1842.396947,14906.828961,3887.80734,4650.822627,919.315431,1684.50861,1004.291116,2164.388771,4800.728611,420.004475,3333.2139,2576.06978,3704.704846,2273.64757,643.224563,5317.777603,3060.656868,1884.698914,15249.09406,3977.07252,4757.606859,940.423179,1723.185414,1027.34993,2214.083763,4910.954727,429.647899,3409.745454,2635.217086,3789.765939,2325.851175,657.993185,5439.875313,3130.930434,2021.027344,16352.127042,4264.751391,5101.745157,1008.448059,1847.830874,1101.662597,2374.238025,5266.185341,460.726192,3656.387103,2825.833745,4063.896114,2494.090059,705.58868,5833.365042,3357.404185,2165.68495,17522.551355,4570.006401,5466.909062,1080.629012,1980.091722,1180.5155,2544.177135,5643.119261,493.703256,3918.097665,3028.096394,4354.774653,2672.60773,756.092088,6250.895572,3597.714665,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1682,54916.5822,56177.48281,60241.0433,64552.87268,8700,0,1769.145952,14314.155341,3733.233831,4465.912751,882.7648,1617.535022,964.361976,2078.335853,4609.858693,403.305714,3200.690212,2473.64903,3557.411223,2183.250682,617.650899,5106.350577,2938.969648,1809.766054,14642.812487,3818.94996,4568.451399,903.033335,1654.674094,986.504006,2126.055046,4715.702382,412.56573,3274.178985,2530.444727,3639.090414,2233.37875,631.832342,5223.593863,3006.449241,1940.674266,15701.990494,4095.19114,4898.907263,968.353645,1774.363833,1057.862111,2279.841809,5056.809547,442.408395,3511.014523,2713.482747,3902.321575,2394.928701,677.535511,5601.439017,3223.918727,2079.580498,16825.880458,4388.309661,5249.552788,1037.66479,1901.366184,1133.579938,2443.02439,5418.757129,474.074339,3762.319858,2907.70373,4181.635211,2566.348773,726.030977,6002.369147,3454.674815,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1683,53967.16518,55206.26689,59199.57513,63436.86011,8700,0,1738.560339,14066.687224,3668.692383,4388.704495,867.503255,1589.570513,947.68975,2042.404858,4530.161849,396.333225,3145.355563,2430.883723,3495.909457,2145.505883,606.972735,5018.070208,2888.159716,1778.478187,14389.662428,3752.926621,4489.470418,887.42138,1626.067511,969.448981,2089.299064,4634.175675,405.43315,3217.573836,2486.697516,3576.176549,2194.767318,620.909004,5133.28655,2954.472697,1907.123212,15430.528996,4024.392047,4814.213246,951.612409,1743.688013,1039.573422,2240.427109,4969.38566,434.759885,3450.314879,2666.57111,3834.856878,2353.524338,665.82204,5504.599385,3168.182496,2043.627985,16534.98876,4312.443033,5158.79669,1019.72528,1868.494703,1113.982213,2400.788532,5325.075767,465.878377,3697.27556,2857.434334,4109.341642,2521.98084,713.479101,5898.598096,3394.949193,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1684,53688.09411,54920.78827,58893.44661,63108.82004,8700,0,1729.570023,13993.946604,3649.721108,4366.009946,863.017285,1581.350642,942.789126,2031.843324,4506.735806,394.283735,3129.09053,2418.313314,3477.831666,2134.4112,603.834002,4992.121129,2873.224674,1769.28145,14315.251663,3733.51976,4466.254796,882.832411,1617.65891,964.435837,2078.495034,4610.211763,403.336604,3200.935353,2473.838487,3557.683686,2183.417899,617.698205,5106.741673,2939.194743,1897.261236,15350.735779,4003.581405,4789.318338,946.691501,1734.671181,1034.197656,2228.841577,4943.688335,432.511686,3432.472862,2652.781932,3815.026347,2341.353966,662.37899,5476.134403,3151.799421,2033.060125,16449.484239,4290.142842,5132.119896,1014.45215,1858.832479,1108.22167,2388.373751,5297.539123,463.469261,3678.156478,2842.658177,4088.091715,2508.939357,709.78961,5868.095695,3377.393478,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1685,54352.68603,55600.63941,59622.47432,63890.02884,8700,0,1750.979951,14167.174275,3694.900123,4420.055726,873.700367,1600.925798,954.459684,2056.99502,4562.523598,399.164478,3167.824784,2448.249029,3520.882901,2160.832559,611.308717,5053.917387,2908.791627,1791.182957,14492.45669,3779.736097,4521.541483,893.76078,1637.683517,976.374355,2104.22422,4667.280458,408.32941,3240.558957,2504.461534,3601.72339,2210.445899,625.344542,5169.956791,2975.578324,1920.746973,15540.758812,4053.14077,4848.60415,958.410366,1756.144255,1046.999738,2256.431866,5004.885056,437.865643,3474.962613,2685.620077,3862.251633,2370.337019,670.578419,5543.922144,3190.814783,2058.226884,16653.108413,4343.249481,5195.649166,1027.009808,1881.842516,1121.940077,2417.93885,5363.116077,469.206434,3723.687486,2877.846754,4138.697212,2539.996909,718.575923,5940.73543,3419.201414,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1686,56024.23539,57310.56803,61456.08948,65854.88733,8700,0,1804.829165,14602.868129,3808.532188,4555.98905,900.569937,1650.160284,983.812907,2120.255348,4702.838345,411.440286,3265.247301,2523.541888,3629.163283,2227.286281,630.108757,5209.344341,2998.247901,1846.268564,14938.154203,3895.977188,4660.595876,921.247283,1688.048441,1006.401536,2168.937024,4810.816873,420.887074,3340.218323,2581.483139,3712.489921,2278.425418,644.576236,5328.952393,3067.08854,1979.817161,16018.695555,4177.790082,4997.716949,987.885086,1810.152291,1079.198915,2325.825627,5158.804081,451.331657,3581.830772,2768.212988,3981.030386,2443.23379,691.201226,5714.418585,3288.94433,2121.525095,17165.254084,4476.820726,5355.434903,1058.594219,1939.716246,1156.443952,2492.299557,5528.052051,483.636295,3838.20487,2966.351357,4265.977705,2618.11136,740.674833,6123.435371,3524.354707,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1687,58940.57597,60293.86863,64655.18512,69282.96233,8700,0,1898.779515,15363.02017,4006.785263,4793.15098,947.449089,1736.059347,1035.02527,2230.625202,4947.644512,432.857803,3435.219691,2654.904816,3818.079313,2343.227629,662.909057,5480.516667,3154.321642,1942.376042,15715.759554,4098.782211,4903.203112,969.202793,1775.919772,1058.789749,2281.841002,5061.24386,442.796343,3514.093328,2715.862198,3905.743518,2397.028813,678.129641,5606.350914,3226.745779,2082.876508,16852.548465,4395.264869,5257.873016,1039.309427,1904.379735,1135.376595,2446.896438,5427.345535,474.825719,3768.282909,2912.312266,4188.262852,2570.416282,727.181693,6011.882542,3460.150268,2231.961046,18058.791082,4709.861549,5634.211973,1113.699322,2040.68814,1216.64262,2622.036167,5815.814704,508.811974,4038.002557,3120.764725,4488.043099,2754.397101,779.230649,6442.190691,3707.814929,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1688,63576.41626,65036.14915,69740.49534,74732.26008,8700,0,2048.123807,16571.364451,4321.930072,5170.14564,1021.968595,1872.605245,1116.432887,2406.07008,5336.790518,466.903273,3705.409278,2863.720466,4118.381874,2527.529002,715.048699,5911.574552,3402.417816,2095.149321,16951.847767,4421.162836,5288.853678,1045.43329,1915.600803,1142.066509,2461.314145,5459.324771,477.623507,3790.486546,2929.472316,4212.941112,2585.561798,731.466424,6047.306012,3480.538312,2246.700541,18178.048296,4740.964681,5671.419359,1121.054005,2054.164501,1224.677123,2639.351651,5854.221363,512.172083,4064.668845,3141.373729,4517.681379,2772.586675,784.376557,6484.733833,3732.300715,2407.510993,19479.165245,5080.305264,6077.358419,1201.294872,2201.19394,1312.334947,2828.266606,6273.24471,548.831452,4355.602693,3366.221553,4841.040175,2971.038096,840.519307,6948.886912,3999.44489,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
