Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_GWN,Demand_MW_GGI,Demand_MW_GNA,Demand_MW_GNB,Demand_MW_KWJ,Demand_MW_TAE,Demand_MW_DJJ,Demand_MW_PUS,Demand_MW_SEL,Demand_MW_SJG,Demand_MW_USN,Demand_MW_INC,Demand_MW_JNA,Demand_MW_JNB,Demand_MW_JEJ,Demand_MW_CNA,Demand_MW_CNB,Demand_MW_25_GWN,Demand_MW_25_GGI,Demand_MW_25_GNA,Demand_MW_25_GNB,Demand_MW_25_KWJ,Demand_MW_25_TAE,Demand_MW_25_DJJ,Demand_MW_25_PUS,Demand_MW_25_SEL,Demand_MW_25_SJG,Demand_MW_25_USN,Demand_MW_25_INC,Demand_MW_25_JNA,Demand_MW_25_JNB,Demand_MW_25_JEJ,Demand_MW_25_CNA,Demand_MW_25_CNB,Demand_MW_30_GWN,Demand_MW_30_GGI,Demand_MW_30_GNA,Demand_MW_30_GNB,Demand_MW_30_KWJ,Demand_MW_30_TAE,Demand_MW_30_DJJ,Demand_MW_30_PUS,Demand_MW_30_SEL,Demand_MW_30_SJG,Demand_MW_30_USN,Demand_MW_30_INC,Demand_MW_30_JNA,Demand_MW_30_JNB,Demand_MW_30_JEJ,Demand_MW_30_CNA,Demand_MW_30_CNB,Demand_MW_35_GWN,Demand_MW_35_GGI,Demand_MW_35_GNA,Demand_MW_35_GNB,Demand_MW_35_KWJ,Demand_MW_35_TAE,Demand_MW_35_DJJ,Demand_MW_35_PUS,Demand_MW_35_SEL,Demand_MW_35_SJG,Demand_MW_35_USN,Demand_MW_35_INC,Demand_MW_35_JNA,Demand_MW_35_JNB,Demand_MW_35_JEJ,Demand_MW_35_CNA,Demand_MW_35_CNB,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
1173,65740.9,69699.74,73219.36,75911.02,8700,0,2429.27,18994.64,4977.08,5797.52,1216.91,2196.85,1342.51,2805.2,6656.16,530.87,3990.15,3409.93,4271.96,2868.52,856.5,6492.17,3934.18,2575.56,20138.47,5276.8,6146.64,1290.19,2329.14,1423.35,2974.13,7056.99,562.83,4230.43,3615.28,4529.21,3041.25,908.08,6883.12,4171.1,2705.62,21155.4,5543.26,6457.03,1355.35,2446.75,1495.23,3124.31,7413.34,591.26,4444.05,3797.84,4757.92,3194.83,953.93,7230.7,4381.72,2805.08,21933.11,5747.04,6694.4,1405.17,2536.7,1550.19,3239.17,7685.87,612.99,4607.42,3937.45,4932.83,3312.28,989.0,7496.51,4542.8,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1174,63084.45,66883.32,70260.72,72843.62,8700,0,2342.26,18314.26,4798.81,5589.86,1173.32,2118.16,1294.42,2704.72,6417.74,511.85,3847.22,3287.79,4118.94,2765.77,825.82,6259.62,3793.26,2483.3,19417.13,5087.79,5926.47,1243.98,2245.71,1372.37,2867.6,6804.21,542.67,4078.9,3485.78,4366.98,2932.32,875.55,6636.57,4021.69,2608.7,20397.63,5344.71,6225.74,1306.8,2359.11,1441.67,3012.4,7147.8,570.08,4284.87,3661.8,4587.49,3080.39,919.77,6971.7,4224.77,2704.6,21147.48,5541.19,6454.61,1354.84,2445.84,1494.67,3123.14,7410.57,591.03,4442.39,3796.41,4756.14,3193.63,953.58,7227.99,4380.08,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1175,60170.98,63794.41,67015.83,69479.44,8700,0,2277.94,17811.37,4667.04,5436.37,1141.11,2060.0,1258.88,2630.45,6241.52,497.8,3741.58,3197.51,4005.83,2689.82,803.15,6087.74,3689.1,2415.11,18883.95,4948.08,5763.74,1209.82,2184.05,1334.68,2788.85,6617.37,527.77,3966.9,3390.06,4247.06,2851.8,851.51,6454.34,3911.26,2537.07,19837.53,5197.94,6054.79,1270.91,2294.33,1402.08,2929.68,6951.53,554.42,4167.21,3561.25,4461.52,2995.81,894.51,6780.26,4108.76,2630.34,20566.79,5389.03,6277.37,1317.64,2378.68,1453.62,3037.38,7207.08,574.81,4320.4,3692.17,4625.54,3105.94,927.39,7029.51,4259.81,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1176,58687.4,62221.49,65363.48,67766.35,8700,0,2319.97,18140.04,4753.16,5536.68,1162.16,2098.01,1282.11,2678.99,6356.69,506.98,3810.62,3256.51,4079.75,2739.46,817.97,6200.08,3757.18,2459.68,19232.41,5039.39,5870.1,1232.15,2224.35,1359.31,2840.32,6739.48,537.51,4040.1,3452.62,4325.43,2904.42,867.22,6573.44,3983.43,2583.89,20203.59,5293.86,6166.52,1294.37,2336.67,1427.95,2983.74,7079.81,564.65,4244.11,3626.96,4543.85,3051.09,911.02,6905.38,4184.58,2678.87,20946.31,5488.47,6393.21,1341.95,2422.57,1480.45,3093.43,7340.07,585.41,4400.13,3760.3,4710.89,3163.25,944.51,7159.23,4338.41,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1177,58297.08,61807.67,64928.76,67315.65,8700,0,2228.16,17422.12,4565.04,5317.56,1116.17,2014.98,1231.36,2572.96,6105.11,486.92,3659.81,3127.63,3918.29,2631.04,785.59,5954.7,3608.48,2362.33,18471.26,4839.95,5637.78,1183.38,2136.32,1305.52,2727.91,6472.76,516.24,3880.2,3315.98,4154.25,2789.48,832.9,6313.28,3825.78,2481.63,19404.0,5084.35,5922.47,1243.14,2244.19,1371.44,2865.66,6799.61,542.31,4076.14,3483.42,4364.02,2930.34,874.96,6632.08,4018.97,2572.85,20117.32,5271.26,6140.19,1288.84,2326.69,1421.86,2971.0,7049.58,562.24,4225.99,3611.48,4524.45,3038.06,907.13,6875.89,4166.71,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1178,56123.97,59503.7,62508.44,64806.36,8700,0,2149.66,16808.33,4404.22,5130.22,1076.85,1943.99,1187.98,2482.32,5890.03,469.76,3530.88,3017.45,3780.25,2538.35,757.92,5744.91,3481.35,2279.11,17820.51,4669.43,5439.16,1141.69,2061.05,1259.52,2631.8,6244.72,498.05,3743.5,3199.15,4007.89,2691.2,803.56,6090.86,3691.0,2394.2,18720.39,4905.22,5713.82,1199.34,2165.13,1323.12,2764.7,6560.06,523.2,3932.54,3360.7,4210.28,2827.1,844.14,6398.43,3877.38,2482.21,19408.58,5085.55,5923.86,1243.43,2244.72,1371.76,2866.33,6801.22,542.44,4077.1,3484.24,4365.05,2931.03,875.17,6633.65,4019.92,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1179,54825.48,58127.01,61062.24,63306.99,8700,0,2102.95,16443.11,4308.52,5018.75,1053.45,1901.75,1162.17,2428.38,5762.05,459.56,3454.16,2951.88,3698.11,2483.19,741.45,5620.08,3405.71,2229.59,17433.3,4567.97,5320.97,1116.88,2016.27,1232.15,2574.62,6109.03,487.23,3662.16,3129.64,3920.81,2632.73,786.1,5958.52,3610.8,2342.17,18313.62,4798.64,5589.66,1173.28,2118.09,1294.37,2704.63,6417.52,511.83,3847.09,3287.68,4118.79,2765.67,825.79,6259.41,3793.13,2428.28,18986.86,4975.05,5795.15,1216.42,2195.95,1341.96,2804.05,6653.44,530.65,3988.51,3408.54,4270.21,2867.34,856.15,6489.51,3932.57,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1180,54021.83,57274.97,60167.17,62379.01,8700,0,2086.88,16317.45,4275.59,4980.39,1045.4,1887.22,1153.29,2409.82,5718.01,456.04,3427.76,2929.32,3669.85,2464.21,735.78,5577.13,3379.68,2212.55,17300.07,4533.06,5280.31,1108.35,2000.86,1222.74,2554.94,6062.34,483.51,3634.17,3105.72,3890.84,2612.61,780.09,5912.98,3583.2,2324.28,18173.67,4761.97,5546.95,1164.32,2101.9,1284.48,2683.96,6368.47,507.92,3817.69,3262.55,4087.32,2744.54,819.48,6211.57,3764.14,2409.72,18841.76,4937.03,5750.86,1207.12,2179.17,1331.7,2782.62,6602.59,526.59,3958.03,3382.49,4237.57,2845.43,849.61,6439.92,3902.52,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1181,53987.3,57238.36,60128.72,62339.15,8700,0,2094.31,16375.53,4290.81,4998.12,1049.12,1893.93,1157.39,2418.4,5738.36,457.67,3439.96,2939.75,3682.91,2472.98,738.4,5596.98,3391.71,2220.42,17361.64,4549.2,5299.1,1112.29,2007.98,1227.09,2564.03,6083.92,485.23,3647.11,3116.78,3904.69,2621.91,782.87,5934.03,3595.96,2332.55,18238.35,4778.92,5566.69,1168.46,2109.38,1289.05,2693.51,6391.14,509.73,3831.28,3274.16,4101.86,2754.3,822.4,6233.68,3777.54,2418.3,18908.82,4954.6,5771.33,1211.42,2186.92,1336.44,2792.53,6626.09,528.47,3972.12,3394.53,4252.66,2855.56,852.63,6462.84,3916.41,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1182,54605.86,57894.17,60817.64,63053.4,8700,0,2135.16,16694.94,4374.5,5095.61,1069.58,1930.87,1179.97,2465.57,5850.29,466.59,3507.06,2997.09,3754.74,2521.22,752.8,5706.15,3457.87,2263.73,17700.29,4637.93,5402.46,1133.99,2047.15,1251.02,2614.05,6202.59,494.69,3718.25,3177.57,3980.85,2673.05,798.14,6049.77,3666.1,2378.04,18594.09,4872.13,5675.27,1191.25,2150.52,1314.2,2746.05,6515.8,519.67,3906.01,3338.03,4181.87,2808.03,838.44,6355.27,3851.22,2465.47,19277.64,5051.24,5883.9,1235.04,2229.58,1362.51,2847.0,6755.33,538.78,4049.6,3460.74,4335.6,2911.25,869.26,6588.9,3992.8,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1183,57012.01,60445.22,63497.5,65831.78,8700,0,2233.15,17461.17,4575.28,5329.48,1118.67,2019.49,1234.12,2578.73,6118.8,488.01,3668.02,3134.64,3927.07,2636.94,787.35,5968.05,3616.57,2367.63,18512.66,4850.79,5650.41,1186.04,2141.11,1308.44,2734.02,6487.26,517.4,3888.9,3323.41,4163.56,2795.73,834.77,6327.44,3834.36,2487.19,19447.49,5095.74,5935.74,1245.93,2249.22,1374.51,2872.08,6814.85,543.52,4085.28,3491.23,4373.8,2936.9,876.92,6646.95,4027.98,2578.62,20162.41,5283.07,6153.95,1291.73,2331.91,1425.04,2977.66,7065.38,563.5,4235.46,3619.57,4534.59,3044.87,909.16,6891.3,4176.05,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1184,61308.36,65000.29,68282.59,70792.78,8700,0,2379.07,18602.13,4874.24,5677.72,1191.77,2151.45,1314.77,2747.23,6518.62,519.9,3907.7,3339.47,4183.68,2809.24,838.8,6358.02,3852.89,2522.34,19722.33,5167.76,6019.63,1263.53,2281.01,1393.94,2912.67,6911.16,551.2,4143.01,3540.57,4435.62,2978.41,889.31,6740.89,4084.9,2649.71,20718.25,5428.72,6323.6,1327.34,2396.2,1464.33,3059.75,7260.15,579.04,4352.22,3719.36,4659.6,3128.81,934.22,7081.28,4291.18,2747.12,21479.89,5628.28,6556.07,1376.13,2484.28,1518.16,3172.23,7527.05,600.32,4512.22,3856.09,4830.9,3243.83,968.57,7341.6,4448.93,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1185,67189.95,71236.06,74833.26,77584.25,8700,0,2538.7,19850.24,5201.27,6058.67,1271.73,2295.8,1402.98,2931.56,6955.98,554.78,4169.88,3563.53,4464.38,2997.73,895.08,6784.6,4111.4,2691.57,21045.6,5514.49,6423.51,1348.31,2434.05,1487.46,3108.09,7374.86,588.19,4420.99,3778.12,4733.22,3178.25,948.98,7193.17,4358.98,2827.49,22108.33,5792.95,6747.88,1416.4,2556.97,1562.58,3265.04,7747.27,617.89,4644.23,3968.91,4972.24,3338.74,996.9,7556.4,4579.09,2931.43,22921.07,6005.91,6995.94,1468.46,2650.97,1620.02,3385.07,8032.07,640.6,4814.96,4114.81,5155.02,3461.47,1033.55,7834.18,4747.43,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1186,69692.0,73888.78,77619.93,80473.37,8700,0,2512.64,19646.47,5147.88,5996.47,1258.67,2272.24,1388.58,2901.47,6884.58,549.08,4127.08,3526.95,4418.56,2966.95,885.89,6714.96,4069.19,2663.94,20829.56,5457.88,6357.58,1334.47,2409.07,1472.2,3076.19,7299.16,582.15,4375.61,3739.34,4684.64,3145.62,939.24,7119.33,4314.23,2798.46,21881.39,5733.49,6678.61,1401.86,2530.72,1546.54,3231.53,7667.75,611.55,4596.56,3928.16,4921.2,3304.46,986.67,7478.83,4532.09,2901.34,22685.79,5944.26,6924.13,1453.39,2623.75,1603.39,3350.32,7949.62,634.03,4765.54,4072.57,5102.11,3425.94,1022.94,7753.77,4698.7,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1187,69762.01,73963.01,77697.9,80554.2,8700,0,2462.76,19256.47,5045.69,5877.44,1233.69,2227.13,1361.01,2843.87,6747.91,538.18,4045.15,3456.94,4330.84,2908.06,868.31,6581.66,3988.42,2611.06,20416.08,5349.54,6231.37,1307.98,2361.25,1442.97,3015.12,7154.27,570.59,4288.75,3665.11,4591.64,3083.18,920.6,6978.0,4228.59,2742.91,21447.03,5619.67,6546.04,1374.03,2480.48,1515.84,3167.38,7515.53,599.41,4505.31,3850.19,4823.51,3238.87,967.08,7330.37,4442.12,2843.75,22235.45,5826.26,6786.68,1424.54,2571.67,1571.56,3283.82,7791.82,621.44,4670.94,3991.73,5000.83,3357.93,1002.64,7599.85,4605.42,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1188,69332.38,73507.5,77219.39,80058.1,8700,0,2359.35,18447.94,4833.83,5630.66,1181.89,2133.62,1303.87,2724.46,6464.58,515.59,3875.3,3311.79,4149.0,2785.95,831.85,6305.31,3820.95,2501.43,19558.85,5124.92,5969.73,1253.06,2262.1,1382.38,2888.53,6853.87,546.64,4108.67,3511.22,4398.85,2953.72,881.94,6685.01,4051.04,2627.74,20546.51,5383.72,6271.18,1316.34,2376.33,1452.19,3034.39,7199.97,574.24,4316.14,3688.53,4620.98,3102.88,926.48,7022.58,4255.61,2724.34,21301.83,5581.63,6501.72,1364.73,2463.69,1505.58,3145.94,7464.66,595.35,4474.81,3824.12,4790.85,3216.94,960.54,7280.75,4412.05,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1189,67020.21,71056.1,74644.2,77388.25,8700,0,2205.3,17243.39,4518.21,5263.01,1104.72,1994.31,1218.73,2546.57,6042.48,481.92,3622.27,3095.55,3878.09,2604.05,777.53,5893.61,3571.46,2338.1,18281.77,4790.29,5579.94,1171.24,2114.4,1292.12,2699.92,6406.35,510.94,3840.4,3281.96,4111.63,2760.86,824.36,6248.52,3786.53,2456.17,19204.94,5032.19,5861.71,1230.39,2221.17,1357.37,2836.26,6729.85,536.74,4034.32,3447.69,4319.25,2900.27,865.98,6564.05,3977.74,2546.46,19910.94,5217.18,6077.2,1275.62,2302.83,1407.27,2940.52,6977.26,556.48,4182.63,3574.43,4478.04,3006.89,897.82,6805.35,4123.97,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1190,69837.77,74043.33,77782.28,80641.69,8700,0,2252.23,17610.36,4614.37,5375.01,1128.23,2036.75,1244.67,2600.77,6171.08,492.18,3699.36,3161.43,3960.63,2659.47,794.08,6019.04,3647.47,2387.86,18670.84,4892.24,5698.69,1196.17,2159.4,1319.62,2757.38,6542.69,521.82,3922.13,3351.8,4199.13,2819.62,841.9,6381.5,3867.12,2508.44,19613.66,5139.28,5986.46,1256.57,2268.44,1386.26,2896.62,6873.08,548.17,4120.18,3521.06,4411.17,2962.0,884.41,6703.74,4062.39,2600.65,20334.69,5328.21,6206.53,1302.77,2351.83,1437.22,3003.1,7125.74,568.32,4271.65,3650.5,4573.34,3070.89,916.93,6950.18,4211.74,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1191,71365.47,75663.02,79483.76,82405.72,8700,0,2262.41,17689.96,4635.23,5399.31,1133.33,2045.95,1250.29,2612.52,6198.97,494.4,3716.08,3175.72,3978.53,2671.49,797.67,6046.25,3663.96,2398.65,18755.23,4914.35,5724.45,1201.58,2169.16,1325.59,2769.84,6572.27,524.18,3939.86,3366.95,4218.11,2832.36,845.71,6410.34,3884.6,2519.78,19702.31,5162.51,6013.52,1262.25,2278.7,1392.52,2909.71,6904.15,550.64,4138.81,3536.98,4431.11,2975.39,888.41,6734.05,4080.76,2612.41,20426.6,5352.3,6234.58,1308.65,2362.46,1443.72,3016.68,7157.95,570.89,4290.96,3667.0,4594.01,3084.77,921.07,6981.6,4230.77,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
