Time_Index,Availability_One,res_basin_N,ror_basin_N,res_basin_NE,ror_basin_NE,res_basin_S,ror_basin_S,res_basin_SE,ror_basin_SE,wind_0_MW,wind_0_N,wind_0_NE,wind_0_S,wind_0_SE,wind_1_MW,wind_1_N,wind_1_NE,wind_1_S,wind_1_SE,wind_2_MW,wind_2_N,wind_2_NE,wind_2_SE,solar_pv_0_MW,solar_pv_0_N,solar_pv_0_NE,solar_pv_0_SE,solar_pv_1_MW,solar_pv_1_N,solar_pv_1_NE,solar_pv_1_S,solar_pv_1_SE,solar_pv_2_MW,solar_pv_2_N,solar_pv_2_NE,solar_pv_2_S,solar_pv_2_SE
432,1,0.887397146,0.119379352,0.766970703,0.414168542,0.562917455,0.669279957,0.951547959,1.0,0.062980156,0.056519612,0.273301781,0.234845513,0.229309307,0.066611788,0.016285091,0.096454363,0.222478212,0.180473828,0.024482168,0.023357283,0.07303436,0.14409441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.071645777,0.058472116,0.245196132,0.260925393,0.240946853,0.07396062,0.021384381,0.105343257,0.283720588,0.218590268,0.023102532,0.029116865,0.072559239,0.153171843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.082571434,0.053140392,0.215770275,0.270163475,0.235531512,0.079241964,0.025723218,0.098149545,0.332276819,0.237394429,0.022164842,0.03400057,0.051899758,0.155030228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.090644714,0.053125503,0.185978751,0.276012626,0.226645602,0.084023034,0.025554222,0.081201084,0.380041138,0.252104187,0.025646057,0.030734027,0.031669626,0.136870393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.095676267,0.058101464,0.157388912,0.273562841,0.212845915,0.084968171,0.024917937,0.076437367,0.406235287,0.257031124,0.031509231,0.026531954,0.025211111,0.108829814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.095216849,0.052227836,0.129919316,0.271400294,0.197175813,0.081162936,0.02016767,0.077245924,0.422852305,0.246279018,0.031757335,0.02325398,0.020729106,0.113667081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.093479891,0.050344566,0.113395039,0.254720163,0.178844063,0.078476921,0.019521352,0.075025916,0.421644781,0.23433226,0.031495475,0.019490587,0.022999336,0.107780538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.089003137,0.050361252,0.107303985,0.235083744,0.162653996,0.075492849,0.016538039,0.071004642,0.417691997,0.224656403,0.032489519,0.017538642,0.023372464,0.108010766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.089724492,0.047127701,0.102636283,0.220929762,0.151502462,0.075030103,0.016531315,0.068189093,0.402626614,0.216648676,0.03249756,0.016144824,0.020382911,0.11286294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.086428322,0.041663213,0.100338225,0.210288363,0.146580459,0.070799774,0.014264472,0.066917925,0.377547768,0.210285852,0.02773265,0.016126285,0.015345169,0.123806211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04e-05,0.0,0.0
442,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.084530754,0.039224759,0.099217472,0.199692111,0.142546638,0.068408965,0.015076993,0.067848204,0.355705236,0.205599517,0.026670832,0.016027023,0.012830737,0.144694824,0.0,0.00033708,0.112201667,0.010145,0.001066111,0.020748333,0.276736827,0.0,0.070266582,0.000109492,0.001115133,0.298573668,0.0,0.036675227
443,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.076602919,0.044626564,0.116448487,0.196274868,0.142860949,0.055572923,0.019385073,0.062419461,0.317271539,0.172799653,0.026415961,0.022336538,0.013044686,0.126322981,0.232801259,0.081807621,0.22014,0.42763,0.353050085,0.066075791,0.483853461,0.429957013,0.476525909,0.369703057,0.116272954,0.509729675,0.374239486,0.262381164
444,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.073744941,0.058468697,0.161325378,0.163259058,0.16715639,0.042544022,0.019146406,0.089938383,0.254216568,0.161142114,0.017537232,0.019582039,0.018396679,0.152099379,0.31629672,0.227136354,0.386055,0.63592,0.495057996,0.167788339,0.591801055,0.673106205,0.602241418,0.522472809,0.247632533,0.591660869,0.572755369,0.361987869
445,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.066143141,0.074096619,0.174277927,0.139709011,0.182829267,0.044329638,0.035952532,0.095965474,0.179896617,0.173709775,0.007526616,0.020941865,0.026122343,0.17349648,0.361400459,0.326906635,0.436105833,0.712,0.571557182,0.260413999,0.640347084,0.734277474,0.624776709,0.584626622,0.314028806,0.636989592,0.631300354,0.399642983
446,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.066982643,0.064216176,0.177077771,0.12792444,0.19929908,0.045635601,0.035928123,0.090027039,0.142958359,0.168119462,0.007610794,0.036807933,0.048876449,0.171372257,0.419765381,0.421347002,0.535761667,0.704945,0.595917732,0.387079376,0.694265084,0.760963,0.619603442,0.627610533,0.401855715,0.689470021,0.646351154,0.446203787
447,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.057907199,0.059238677,0.17321069,0.112496526,0.160577402,0.045470413,0.030197418,0.080190461,0.119145192,0.138923143,0.006943859,0.049284896,0.055846558,0.126827329,0.473087913,0.45406808,0.478753333,0.599355,0.638810717,0.501244806,0.693948344,0.754162692,0.608397,0.650723945,0.462715849,0.706219436,0.641336823,0.431204624
448,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.045293828,0.063223417,0.1644674,0.094598319,0.120477418,0.03449223,0.02740994,0.06955519,0.102241619,0.104533147,0.006929538,0.049304858,0.045154167,0.097687785,0.49969125,0.495877809,0.498828333,0.663315,0.65417694,0.558020425,0.707438762,0.756967295,0.592326655,0.618677061,0.494558329,0.684473695,0.601025045,0.3983849
449,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.033946958,0.064118423,0.162951499,0.074758674,0.091910836,0.02211769,0.026236531,0.059627376,0.080660198,0.068752363,0.00487296,0.043641439,0.043440882,0.070178054,0.544242745,0.488985185,0.5818825,0.58823,0.6355313,0.489533705,0.712104269,0.655856667,0.551860491,0.588875047,0.472105706,0.687987456,0.582815362,0.387959144
450,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.02752552,0.058168425,0.168964089,0.067911085,0.083662599,0.013140822,0.023458593,0.049922063,0.064887953,0.042620149,0.00289757,0.035014905,0.04352494,0.043288613,0.510281356,0.510885867,0.414764167,0.51522,0.57704569,0.437496515,0.6394705,0.604276321,0.569671236,0.531561342,0.465369886,0.618778728,0.539286922,0.352652781
451,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.023361221,0.059512257,0.18565371,0.064610849,0.088551263,0.00991554,0.022236672,0.048753129,0.05336196,0.033564206,0.001579852,0.028758431,0.044369444,0.029368116,0.427121563,0.460642194,0.460045833,0.445275,0.522730324,0.441747018,0.587646784,0.539488397,0.522979145,0.464533835,0.386387598,0.564622073,0.49633974,0.302542939
452,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.019840774,0.056151202,0.216227617,0.074341956,0.098520815,0.007179986,0.021038127,0.051890869,0.04852839,0.035192307,0.003129481,0.026328028,0.055320229,0.029503934,0.328310721,0.448132592,0.3665975,0.2961,0.483434027,0.373172951,0.474814099,0.506845295,0.459847848,0.421944866,0.300302567,0.409827738,0.435515284,0.227884285
453,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.017238872,0.049884463,0.253382671,0.078470574,0.108041099,0.009908372,0.022572411,0.050222325,0.044480964,0.043285208,0.003946609,0.026717401,0.0527532,0.036298965,0.205229245,0.29336469,0.083486667,0.11752,0.32362619,0.13678217,0.151295464,0.426433615,0.274956897,0.264242992,0.188193102,0.057033061,0.285909427,0.113963122
454,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.01514473,0.052949752,0.288453475,0.103406345,0.128748874,0.019635512,0.025315954,0.060339246,0.061191039,0.072305314,0.006778793,0.026243013,0.032057911,0.03719089,0.097084455,0.159651253,0.0,0.0,0.091051862,0.048398491,0.0,0.007716667,0.0,0.092272133,0.052720614,0.0,0.0,0.0
455,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.023878929,0.042103862,0.274520919,0.128616539,0.12989011,0.030955312,0.042146958,0.099638197,0.083530116,0.078834413,0.009920386,0.040030828,0.018957488,0.027580124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,1,0.833252743,0.117795725,0.427286124,0.411172875,0.855252314,0.615300552,0.995509688,1.0,0.035709577,0.042150574,0.27897096,0.166133047,0.147529089,0.0482767,0.040589579,0.127784609,0.125946949,0.115532282,0.017899517,0.04654001,0.020374215,0.043674534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.050727944,0.042432766,0.256253192,0.182523374,0.148150108,0.064615217,0.047314416,0.13069986,0.15889384,0.144724669,0.022110476,0.054384667,0.02380163,0.062798344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.065456658,0.042423986,0.222682458,0.188801654,0.138802357,0.067868336,0.054000786,0.144315396,0.190674296,0.157198912,0.0216046,0.060376324,0.021843961,0.078091097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.080349503,0.040492808,0.191761878,0.192528963,0.131902399,0.07140522,0.057071983,0.12362564,0.229136436,0.157809119,0.030779126,0.064802956,0.022357126,0.074492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.088493499,0.032642029,0.167301772,0.183124096,0.124371582,0.076702392,0.052300006,0.108011402,0.259599667,0.152544193,0.026418567,0.066539875,0.013969384,0.066274948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.093353319,0.026762109,0.146643427,0.176692915,0.112798502,0.081811131,0.047934143,0.090263907,0.276043566,0.141984527,0.025512344,0.062669518,0.009012923,0.063847619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.094994103,0.021008901,0.130949235,0.173133862,0.102296635,0.082399699,0.041474834,0.079741319,0.280246917,0.133204786,0.028651201,0.057089759,0.00999837,0.072636853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.095891229,0.0212623,0.121417991,0.155983694,0.096559221,0.081663501,0.040508889,0.079892674,0.265643401,0.119729816,0.032023988,0.055301934,0.01383593,0.083312629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.094438959,0.026246924,0.117020138,0.149302859,0.094267858,0.080769512,0.039101085,0.089984875,0.264641389,0.111423316,0.02912664,0.055260196,0.016538104,0.08653499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.092757719,0.024667106,0.116850181,0.13506135,0.088535366,0.080278954,0.039923863,0.10651372,0.248016989,0.106513851,0.030549196,0.053470843,0.017754831,0.070807453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.091547293,0.021227865,0.115440435,0.129043834,0.080431723,0.07750191,0.042762025,0.113131838,0.23757675,0.100261039,0.03608433,0.053196646,0.013133333,0.056102692,0.0,0.012035163,0.121854167,0.00303,0.009490889,0.055643611,0.415889841,0.0,0.091666836,0.002169435,0.004777074,0.394117737,0.0,0.077095614
467,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.080562662,0.032510165,0.099162417,0.110439868,0.061309772,0.070017364,0.039702083,0.077930867,0.211876918,0.073895384,0.038835027,0.060220705,0.010678623,0.033818634,0.260202792,0.245356713,0.3532025,0.373315,0.310228555,0.209998606,0.600872609,0.468839962,0.366923588,0.372486592,0.148971078,0.525728194,0.36398718,0.325127426
468,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.067232924,0.030349175,0.156414739,0.089497002,0.042966826,0.063996437,0.0314976,0.102502991,0.177705514,0.07349524,0.030643381,0.052237771,0.011059058,0.032526708,0.41283319,0.422655948,0.438754167,0.43226,0.492596735,0.356431184,0.715456996,0.694151397,0.456995212,0.5397991,0.292840469,0.602646609,0.591586524,0.421967777
469,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.059282367,0.030029328,0.152484831,0.045877446,0.051784942,0.070205013,0.036291193,0.104560575,0.098330411,0.076196717,0.024580891,0.041294885,0.018986353,0.103341615,0.567468175,0.538677537,0.614365,0.590905,0.583191695,0.537464811,0.774945896,0.744259462,0.521711836,0.6181931,0.42503318,0.685732043,0.670860467,0.464022333
470,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.074077967,0.025429691,0.149735251,0.034630946,0.044358355,0.074071697,0.049082274,0.090109794,0.074622536,0.074804608,0.031641455,0.050965596,0.023125604,0.109091511,0.623235741,0.610770379,0.6325075,0.577535,0.625144654,0.653416682,0.773394475,0.758663872,0.555170952,0.637481299,0.535083392,0.703844912,0.672408108,0.500302477
471,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.071051639,0.020975247,0.136542313,0.024351412,0.041715321,0.076387866,0.060233574,0.069505863,0.066924176,0.061828282,0.04059223,0.057674158,0.022469384,0.093762319,0.644257167,0.670763541,0.6941125,0.473505,0.634689215,0.644372584,0.766251976,0.724188846,0.577193388,0.671723062,0.586854,0.731222842,0.654326188,0.483514903
472,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.061857372,0.022630723,0.126277274,0.01339753,0.034067461,0.065845286,0.053880385,0.055429614,0.058107603,0.042025999,0.034724786,0.058505782,0.023137319,0.062650104,0.617679888,0.682230015,0.6957375,0.63935,0.629045458,0.617692248,0.772028188,0.617484782,0.591883358,0.664251524,0.564934814,0.737322693,0.596861757,0.457020665
473,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.041651112,0.021066784,0.1217105,0.00624868,0.029004587,0.049993677,0.038443948,0.045445337,0.034403516,0.025704515,0.024665943,0.054931253,0.017000966,0.035084886,0.635118288,0.664396488,0.712020833,0.64432,0.592165444,0.60996391,0.779944048,0.612125731,0.583520703,0.63006579,0.548184448,0.74320518,0.572153929,0.439658411
474,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.02383463,0.027580011,0.129762008,0.003550541,0.028503378,0.034178968,0.02433615,0.04145826,0.014957462,0.015372712,0.01352697,0.046245695,0.014919565,0.021873292,0.593552879,0.615663082,0.592758333,0.61447,0.57382298,0.515474051,0.742938932,0.630005923,0.492550921,0.601983327,0.501165367,0.710751546,0.583638934,0.415685118
475,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.015235631,0.031657061,0.146416131,0.002432132,0.032410076,0.022091157,0.012626744,0.034437379,0.007239042,0.010547058,0.006824223,0.039000791,0.018482367,0.016906004,0.600066436,0.621078131,0.570969167,0.59198,0.606830829,0.544987269,0.684529225,0.579569269,0.563010879,0.621082755,0.476897889,0.641060528,0.549300121,0.351563991
476,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.011306652,0.035032944,0.178823463,0.003502583,0.038914747,0.018325023,0.008482497,0.031579858,0.006958795,0.013374809,0.002546512,0.036378719,0.016659903,0.022495238,0.480540307,0.562889579,0.471868333,0.41901,0.507215859,0.477887731,0.570956877,0.563040462,0.435105085,0.509225832,0.422360919,0.521030264,0.465917965,0.274454682
477,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.012419457,0.03185872,0.2261622,0.004889374,0.047008404,0.016487872,0.013554069,0.031367088,0.010159825,0.015951744,0.002046264,0.034870917,0.017125362,0.030316356,0.367704159,0.440049941,0.2792125,0.12655,0.370831989,0.348483821,0.208298201,0.478868564,0.286319739,0.356541143,0.280108553,0.119356003,0.313570724,0.147832923
478,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.017451058,0.031707798,0.286659006,0.01319324,0.056039354,0.023599643,0.024035393,0.040347774,0.020025162,0.025772811,0.002837333,0.032316318,0.02346721,0.04286294,0.106802406,0.19547931,0.0,0.0,0.078114437,0.15786761,0.0,0.012357333,0.0,0.075458545,0.071721933,0.0,0.0,0.0
479,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.022613108,0.052038086,0.312564772,0.033471292,0.057829734,0.032264136,0.034537675,0.101363397,0.050801381,0.036447416,0.006157154,0.032778866,0.048025604,0.052986335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1,0.638153875,0.118880415,0.372072508,0.410734635,0.567399572,0.579187828,1.142399655,1.0,0.047003034,0.059889931,0.311501341,0.056789689,0.071511053,0.059756175,0.053094584,0.161726437,0.10236252,0.061230813,0.021386222,0.042067152,0.053265217,0.074498551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.074161503,0.056689319,0.290560418,0.074117095,0.077403309,0.072580121,0.07203368,0.154338456,0.14729903,0.080921731,0.026927637,0.054540712,0.050222162,0.093681988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.095459845,0.053828576,0.260162657,0.086765376,0.07160123,0.088979821,0.081603837,0.188983195,0.196995942,0.093148507,0.034740769,0.067363271,0.043348732,0.095944513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.102020408,0.055846725,0.229211381,0.101814507,0.066429446,0.099410117,0.084398146,0.177753869,0.226571142,0.095802243,0.039932543,0.079542318,0.038016244,0.095010352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.107271924,0.044984149,0.194972431,0.114281845,0.058469253,0.098558822,0.07280981,0.149515194,0.252210592,0.092130494,0.044598839,0.082439195,0.039518418,0.081626501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.112863213,0.040602096,0.157028062,0.114749405,0.048368404,0.098631286,0.06759249,0.124285989,0.263271874,0.085887335,0.043150982,0.078475354,0.040760447,0.066154037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.112969855,0.037254195,0.121748288,0.105172558,0.038534029,0.095696007,0.064352027,0.100646699,0.260075891,0.075737667,0.037895759,0.075419341,0.031378382,0.061834369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.111607421,0.036072302,0.097546671,0.088156592,0.030792034,0.084853659,0.057439524,0.091477789,0.254823885,0.064093957,0.041681324,0.073229447,0.027014915,0.060530849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.108006915,0.035161943,0.076559017,0.076019082,0.026082074,0.073219772,0.052029373,0.087237336,0.262621727,0.058699164,0.047315378,0.068417746,0.024783816,0.054593789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.103995077,0.035473758,0.061664352,0.066246592,0.022404462,0.07094505,0.047995529,0.08629896,0.269156943,0.055096212,0.04989039,0.066759916,0.025627174,0.05007205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.101802938,0.039024307,0.047935126,0.059133829,0.021280192,0.074206278,0.053970451,0.081482014,0.266113729,0.053046058,0.050460639,0.066748482,0.016959601,0.047953623,0.0,0.056438597,0.378844167,0.00706,0.011108778,0.123910844,0.513239821,0.0,0.135248552,0.005192429,0.032227349,0.412825382,0.0,0.117191759
491,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.093465284,0.049172908,0.060887268,0.058511675,0.017498384,0.072198063,0.068786845,0.075556451,0.268450874,0.048094313,0.050188283,0.069997151,0.023827295,0.029310145,0.448057646,0.320640248,0.530266667,0.515315,0.381190064,0.341732757,0.719933203,0.387670282,0.551457733,0.447592853,0.319201974,0.588250025,0.347276484,0.44477886
492,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.072570019,0.04379714,0.079301993,0.050016598,0.006737174,0.055765487,0.056654509,0.076565772,0.228597603,0.033092762,0.039492765,0.054245891,0.024161171,0.011857557,0.622535372,0.483323336,0.576149167,0.54521,0.560717485,0.474107432,0.809578572,0.617730423,0.694561776,0.637501502,0.454040079,0.63306021,0.579635279,0.624429293
493,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.049653788,0.040943382,0.077510962,0.029748794,0.007695757,0.036157912,0.054236332,0.067873709,0.165285484,0.025005167,0.022887163,0.045360066,0.024935145,0.038598758,0.714151015,0.55131322,0.679086667,0.608095,0.619553222,0.492794235,0.841828597,0.694153513,0.736783885,0.708469517,0.555316227,0.69387338,0.689409434,0.699147276
494,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.066722716,0.042895631,0.073871218,0.033844605,0.006696795,0.050445763,0.049740175,0.05296289,0.163873943,0.019682739,0.031101075,0.054402789,0.032114976,0.035547826,0.759254482,0.613087408,0.685285833,0.630365,0.665098247,0.618047767,0.819542507,0.660740872,0.750336024,0.737558327,0.618870427,0.712109801,0.717405581,0.687629391
495,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.085886679,0.04931062,0.07118767,0.043954862,0.004463656,0.071665176,0.037695863,0.043168327,0.170630459,0.018198135,0.046561772,0.065082241,0.035219746,0.029342443,0.742590829,0.60784451,0.7362975,0.616205,0.696080323,0.679073407,0.815804773,0.597702769,0.726040339,0.749758648,0.595329775,0.707282808,0.706402974,0.66983324
496,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.0889667,0.049725588,0.072611345,0.038295579,0.002470633,0.075040664,0.032810479,0.035782412,0.133787775,0.01397054,0.053130746,0.063421867,0.037708514,0.016190476,0.695358363,0.628375615,0.722738333,0.64967,0.705303934,0.576031588,0.799959882,0.543817859,0.717798103,0.735249236,0.582805496,0.703155382,0.649427275,0.656584366
497,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.081160209,0.052819095,0.082931494,0.035333523,0.002042532,0.065627034,0.032027988,0.033440143,0.110437143,0.009863121,0.052630601,0.060596752,0.03491564,0.012796687,0.665269103,0.60601631,0.700195833,0.60301,0.656908209,0.650270797,0.787035297,0.512945564,0.655423042,0.682370939,0.611370719,0.671958288,0.610979533,0.636437682
498,1,0.423533309,0.118757219,0.310822481,0.414788899,0.683132455,0.561844179,0.852330011,1.0,0.071892757,0.040945001,0.098330847,0.04329937,0.002691168,0.053462475,0.029497002,0.029865091,0.102546769,0.005347928,0.050785225,0.055491114,0.02810006,0.011292754,0.664603775,0.632963822,0.6417625,0.565065,0.642641809,0.696596792,0.755204276,0.418354218,0.65437977,0.675260842,0.601109501,0.650032717,0.556357801,0.6305899
