Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AP,elec_BR_AM,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MT,elec_BR_MS,elec_BR_MG,elec_BR_PA,elec_BR_PB,elec_BR_PR,elec_BR_PE,elec_BR_PI,elec_BR_RJ,elec_BR_RN,elec_BR_RS,elec_BR_RO,elec_BR_RR,elec_BR_SC,elec_BR_SP,elec_BR_SE,elec_BR_TO
368,5.051,1632.423,853.717,280.89,2100.89,1050.175,55.998,747.717,2288.337,2602.071,7206.532,789.367,2143.616,14695.939,526.834,833.453,942.169,11269.712,4391.722,2742.164,6418.051,152.997,2129.561,2306.623,46.614,8941.815,1830.471
369,21.607,1765.02,865.517,294.71,2901.336,1330.016,93.768,845.181,2320.064,2636.861,8291.277,1058.394,2378.366,13447.739,681.407,961.381,1315.82,12403.817,4493.39,3296.952,6396.349,157.385,2806.726,2556.134,63.362,9011.055,1876.19
370,38.456,1886.403,902.07,308.051,3118.697,1847.181,127.531,898.102,2099.491,2680.105,9323.123,1287.699,2639.859,12760.911,829.102,1064.606,1571.479,12784.529,4627.755,3222.155,5593.495,169.062,3292.494,2796.456,77.415,9404.385,1929.718
371,51.642,1956.887,929.63,314.398,3408.443,2176.651,154.385,920.73,2180.311,2725.467,9838.436,1479.197,2864.979,11616.689,865.45,1314.893,1706.778,12914.447,4687.254,3459.336,5928.796,173.95,3627.593,3037.739,83.461,9152.884,1957.127
372,63.358,1967.563,938.154,318.705,3293.434,2222.728,171.767,986.979,2269.841,2752.315,10272.166,1590.202,3039.184,10301.384,885.18,1355.807,1711.838,13233.129,4670.503,3768.836,6491.826,176.903,3838.186,3150.98,87.7,9484.443,1952.138
373,75.999,1918.757,919.167,304.507,3375.449,2237.374,160.056,1036.184,2535.773,2672.617,10135.993,1605.801,3029.73,8902.894,873.935,1314.333,1886.109,12466.998,4596.33,3908.407,6527.253,169.416,4019.249,3179.75,92.369,9355.189,1647.104
374,77.466,1872.75,931.815,294.187,3672.21,2320.373,181.642,1001.668,2751.253,2860.455,10152.327,1503.55,2937.638,9255.038,778.58,1286.844,2109.359,12856.586,4565.612,4186.673,6459.193,179.401,4022.99,3093.577,89.462,9652.576,1957.704
375,77.805,1765.314,939.626,286.413,4132.696,2096.155,154.719,929.402,2693.384,2860.852,10586,1360.449,2805.803,10300.283,713.759,1336.776,1852.88,13426.242,4587.061,4399.282,6386.366,207.215,3726.449,3346.552,76.642,9996.408,1930.825
376,69.18,1787.132,938.789,284.054,4646.912,1843.758,164.802,820.59,2565.455,2617.897,9755.057,1184.265,2654.842,11597.299,614.807,1485.437,1642.871,13769.695,4474.596,4501.961,6387.494,227.072,3325.404,3604.25,60.1,10648.68,1882.936
377,55.193,1861.778,920.109,270.043,5069.555,1573.588,115.918,721.361,2413.75,2452.257,8648.973,974.426,2430.786,13493.152,384.025,1598.888,1357.602,13547.057,4406.605,4825.925,6440.424,224.272,3129.714,3874.394,40.084,10068.807,1829.343
378,37.598,1988.98,887.15,265.472,4380.84,1131.505,69.55,635.584,2357.439,2373.88,7412.238,738.005,2218.293,14653.571,168.536,1655.416,961.367,13097.307,4257.13,4730.751,6422.235,212.156,2979.703,3872.511,22.695,9135.068,1785.659
379,16.841,2108.615,886.119,257.727,4469.011,1141.003,26.458,591.882,2390.996,2311.64,7322.822,523.201,2028.965,15837.213,140.392,1848.996,636.126,12442.603,4175.989,4988.928,6428.242,200.948,2641.438,3567.4,18,9558.855,1762.026
380,2.79,2127.097,878.759,259.019,4354.975,1062.057,23,588.93,2379.464,2336.77,8528.611,433.841,1946.308,17098.779,235.712,1878.935,598.198,12513.05,4176.093,4947.839,6462.022,190.752,2939.063,4405.413,18,9891.812,1761.666
381,0.002,2114.411,876.482,258.308,4107.277,992.058,23,585.994,2373.007,2389.029,9144.353,427.629,1950.674,17039.664,358.178,1858.78,608.165,12463.189,4182.972,4772.109,6561.511,205.442,3083.327,4603.938,18,9717.845,1760.658
382,0,2119.716,877.04,258.934,4048.355,1016.761,23,591.737,2390.092,2598.927,9172.576,428.111,1947.186,15922.655,413.155,1866.637,509.903,12516.315,4191.965,4502.811,6461.431,208.747,3165.246,4661.25,18,9910.388,1755.166
383,0,2108.41,876.196,256.226,3660.861,976.922,23,590.554,2406.038,2603.262,8867.883,428.083,1962.221,16500.379,493.917,1864.486,406.522,11687.612,4146.712,4353.037,5480.29,216.686,3083.333,4700.351,18,9529.253,1753.004
384,0,1929.941,875.36,252.87,3593.67,947.166,23,591.18,2406.459,2588.682,8122.79,428.154,1939.013,15665.768,533.649,1689,374.264,11201.443,4186.818,3955.018,4774.839,224.685,2889.924,4560.492,17,8831.544,1755.921
385,0,1691.505,878.204,243.4,3497.952,871.092,23,592.616,2403.162,2596.508,7770.065,429.862,1940.169,15647.452,504.66,1234.244,315.281,10767.004,4157.815,3526.706,4765.156,229.519,2213.456,3045.111,16.032,8837.13,1756.181
386,0,1421.995,876.99,242.78,4076.072,768.413,23,593.148,2397.562,2675.627,7583.825,436.144,1941.447,15520.108,507.24,883.216,328.073,10218.144,4092.703,3075.85,5374.122,224.078,1599.953,1797.479,15,8448.01,1755.6
387,0,1320.515,868.178,240.281,4572.165,642.926,23,593.398,2410.978,2567.579,7460.274,431.843,1917.256,15436.772,428.036,690.847,341.958,8948.618,4093.821,2622.274,5522.354,211.295,1439.586,1793.506,14,7960.504,1754.294
388,0,1298.871,848.202,236.985,4681.86,563.072,23,593.542,2445.114,2622.657,7229.227,435.535,1919.529,14763.368,409.924,584.977,509.072,8091.55,4095.87,2209.161,6389.508,200.447,1303.502,1745.59,14,7573.311,1757.577
389,0,1304.648,857.97,237.056,4968.263,467.534,23,593.595,2412.162,2204.95,6798.559,435.214,1920.135,15360.5,438.324,441.937,828.696,7940.248,4097.871,1879.094,6676.993,190.402,1245.274,1720.418,14,7335.147,1756.338
390,0,1343.753,845.281,236.952,5442.342,496.475,24.248,617.033,2402.008,1802.903,6596.957,439.459,1913.417,16478.238,411.268,409.473,893.842,8037.113,4105.192,1970.983,6701.357,179.622,1132.203,1707.495,17.522,7174.143,1755.558
391,0,1480.777,849.486,211.374,6088.511,762.436,46.299,743.684,2478.994,1826.174,7603.654,513.505,1934.291,14442.221,461.516,535.71,1144.993,8735.699,4239.239,2411.683,6702.935,173.583,1357.462,1854.863,32.395,7242.647,1772.936
392,4.545,1623.985,849.602,158.432,7368.776,1215.197,94.456,882.849,2668.403,1886.043,9867.481,715.846,2109.854,10836.759,684.704,872.529,1589.74,10189.316,4455.158,3172.28,6718.098,155.3,1800.453,2017.215,53.668,7127.006,1818.446
393,20.122,1776.384,867.035,160.64,7906.515,1526.049,161.022,1017.189,2828.218,1774.579,10986.621,952.979,2371.418,8650.906,855.529,1314.721,2135.157,11321.587,4647.49,3327.56,6719.789,156.813,2345.986,2708.604,74.879,7472.279,1572.675
394,38.416,1852.063,883.686,170.986,7436.217,1840.078,228.054,1125.59,2494.212,1802.763,10998.444,1165.434,2615.329,8344.162,909.855,1356.391,2369.848,11826.871,4772.783,3252.961,6726.359,170.541,2854.277,3842.756,90.81,7285.945,1668.425
395,56.851,1905.744,909.207,169.572,6959.8,1921.698,233.577,1195.741,2658.363,2123.884,11276.776,1342.351,2762.714,8263.975,891.334,1357.808,2420.471,11878.99,4844.523,3078.66,6699.651,180.668,3326.844,3982.797,100.723,7685.669,1975.179
396,66.751,1922.847,910.87,169.153,6373.672,1864.032,163.364,1210.297,2991.991,2177.65,11718.333,1439.419,2869.864,7364.391,795.756,1385.855,2246.902,12154.693,4894.825,3008.276,6004.697,185.042,3538.538,4148.772,105.489,8157.674,1973.613
397,65.734,1918.659,899.484,172.682,5834.138,1952.61,194.178,1180.446,3101.656,2166.506,11519.166,1426.176,2813.536,6742.135,746.488,1393.203,2357.619,12481.351,4943.251,3076.876,5446.289,189.137,3449.47,3921.353,103.888,8286.872,1928.82
398,71.743,1837.531,910.986,166.406,5453.363,1752.486,252.856,1116.414,3173.177,2130.821,11451.97,1301.095,2762.53,8921.545,805.656,1338.705,2400.083,12548.411,4859.136,3320.103,5435.8,196.301,3281.116,4000.704,96.954,8778.873,1919.025
399,76.421,1715.529,928.345,139.353,5406.947,1550.31,258.02,1011.658,3143.841,2100.762,10880.209,1205.01,2646.619,11565.778,769.948,1446.321,2416.349,12430.548,4697.853,3693.157,5405.738,225.516,3171.439,3767.693,81.612,9918.735,1935.201
400,69.19,1676.338,946.309,186.006,5930.051,1221.19,200.762,898.83,3059.176,2044.575,10455.457,1093.226,2539.649,12819.007,590.079,1411.521,2268.5,12688.875,4556.856,4196.859,5390.241,239.766,3020.26,3793.185,62.355,9692.774,1893.196
401,54.377,1707.271,930.034,193.269,6089.485,879.879,133.991,766.764,2842.232,1939.353,10184.333,906.596,2411.554,13814.948,307.411,1549.842,2259.032,12541.221,4415.392,4421.547,5394.09,233.894,2868.118,3876.896,41.83,9062.241,1828.157
402,37.097,1931.747,926.437,186.581,6197.729,670.835,72.241,654.087,2600.023,1891.083,8971.038,705.679,2219.771,14580.682,94.609,1550.052,1804.415,12369.939,4237.076,4228.653,5397.996,222.862,2602.612,4017.587,23.893,9188.057,1788.133
403,17.356,2056.323,923.091,181.666,6529.706,676.013,27.951,596.416,2469.379,1859.241,7894.667,518.702,2031.636,15799.792,63.173,1510.875,1676.553,12295.136,4123.003,3994.513,5404.334,207.161,2244.914,4379.8,18.006,9308.683,1762.632
404,2.79,2081.084,888.628,181.163,7431.136,756.672,23,593.622,2442.164,1854.937,8747.581,437.977,1964.554,15700.419,149.004,1682.855,2206.312,12205.247,4124.025,3871.506,5386.246,204.134,2198.462,4871.21,18,10470.776,1758.255
405,0,2071.314,899.168,182.034,8029.956,717.959,23,592.819,2440.647,1894.817,8876.22,435.077,1964.304,14676.649,488.518,1538.669,2391.025,11979.441,4136.894,4062.113,5385.312,216.868,2246.355,4875.338,18,10466.856,1761.396
406,0,2065.422,932.908,190.842,8102.82,762.832,23,593.262,2437.103,1909.658,7901.451,435.075,1966.009,14440.644,521.607,1800.659,2447.346,11968.457,4139.129,4223.794,5380.663,220.668,2360.311,4930.031,18,9952.891,1761.496
407,0,1999.804,934.228,184.528,8401.563,982.797,23,587.463,2442.068,1909.899,7576.185,435.658,1967.201,14196.757,472.732,1555.019,2473.875,11960.123,4141.992,4082.261,5382.719,230.078,2382.617,4205.795,18,8816.205,1762.224
408,0,1752.741,933.089,179.588,8284.838,809.333,23,594.6,2439.81,1905.981,7487.054,435.433,1940.955,14337.908,444.927,1522.326,2259.628,11249.168,4143.708,3581.671,5778.395,238.163,2286.696,3087.651,17,7971.832,1763.645
409,0,1465.145,939.805,172.853,7736.166,741.471,23,594.145,2355.145,1833.09,6793.32,435.213,1950.002,14518.267,540.264,1143.952,2103.882,10370.403,4126.517,3149.288,6509.019,241.517,1971.149,2516.364,16.001,7310.852,1766.394
410,0,1289.519,911.601,174.751,7557.512,674.577,23,597.214,1991.394,1865.098,6062.205,435.48,1951.401,14741.705,552.902,909.315,2047.437,9885.79,4146.32,2958.56,6732.182,236.512,1577.849,2077.996,15,6078.091,1769.232
411,0,1270.159,895.79,179.489,7520.245,638.246,23,596.794,1938.897,1803.216,5864.862,436.468,1956.499,14895,538.486,856.406,2690.46,9045.418,4121.625,2287.814,6370.334,227.235,1253.03,1830.518,14,5913.202,1673.151
412,0,1285.583,837.712,182.433,7699.565,568.695,23,598.556,1864.965,1801.938,5686.717,436.491,1964.716,13951.581,504.184,793.162,3775.883,9321.862,4130.279,1848.419,5231.82,216.759,754.529,1932.283,14,6000.735,1672.987
413,0,1281.911,823.246,182.476,7662.518,502.693,23,597.464,1861.952,1823.325,5451.9,435.859,1961.383,13128.358,430.039,649.982,3966.663,9573.22,4139.798,1700.09,5092.526,208.267,622.942,2249.871,14,6036.432,1671.619
414,0,1306.489,822.413,185.285,7401.118,429.041,25.83,628.115,1863.588,1827.158,5419.304,436.988,1955.154,12762.961,425.099,548.902,3758.189,9326.196,4174.248,1736.974,5215.286,199.759,703.224,2297.313,17.522,6043.94,1670.2
415,0,1433.176,823.059,188.204,7361.715,780.843,61.763,758.139,1979.232,1882.936,7261.617,496.073,1983.299,11324.243,545.173,627.671,3823.66,8158.229,4357.48,1669.636,5387.267,190.366,900.42,2286.47,32.652,5736.71,1688.124
416,4.55,1567.019,829.762,204.72,7737.893,1196.717,138.101,906.456,2158.882,1842.142,10021.548,655.322,2168.071,8862.672,696.37,845.999,3906.606,7610.063,4534.967,2107.305,4885.258,171.316,1372.661,2464.409,54.653,6081.212,1426.257
417,20.894,1660.535,855.03,207.135,7814.943,1484.889,219.142,1032.137,2383.317,1720.4,11483.18,816.126,2433.878,6738.525,716.095,1115.232,3460.274,7800.551,4724.604,3199.315,4820.018,162.544,1921.524,2551.334,75.395,7012.296,1202.744
418,39.058,1770.004,880.826,211.913,7802.782,1684.163,285.255,1111.905,2554.169,1789.877,11071.856,962.312,2629.881,5597.801,690.927,1200.69,3094.16,8051.755,4899.019,3832.34,4792.785,168.08,2362.395,2709.788,90.226,7845.321,1183.682
419,51.048,1882.06,887.93,221.532,7557.696,1812.16,310.162,1141.718,2437.151,1492.241,11225.456,1085.971,2748.71,5617.883,828.933,1253.075,2836.419,8718.959,5032.482,3620.855,4717.479,173.121,2766.908,2825.683,98.994,8611.326,977.21
420,63.327,1906.848,904.83,235.93,6557.613,1854.35,332.947,1161.438,2505.449,1465.164,11642.051,1173.666,2886.239,6127.126,746.883,1323.244,2170.749,9846.166,5057.488,3781.267,4370.144,164.339,3144.955,2825.515,105.487,8663.036,951.559
421,70.645,1880.855,915.833,231.715,5247.053,1863.476,341.368,1175.449,2458.488,1389.443,12977.167,1205.623,3026.747,5739.832,642.211,1247.296,1945.513,9578.539,5033.081,3981.784,4358.524,168.822,3230.587,2749.371,103.33,8468.728,979.086
422,55.347,1796.688,919.734,245.15,4812.246,1882.674,313.271,1124.052,2356.18,1207.108,12783.324,1163.008,3049.034,5664.19,627.75,1198.612,2059.699,9573.827,4952.715,4840.254,4795.161,171.361,3229.554,2814.959,95.937,8192.08,980.782
423,36.358,1867.745,918.603,234.468,4702.927,1700.427,278.711,1038.109,2464.011,1234.74,12043.796,1093.548,2867.554,5518.089,629.986,1136.572,1961.484,10365.513,4784.243,5010.726,5607.645,194.951,3071.218,2996.844,80.114,7812.327,1002.502
424,25.5,1713.243,904.087,218.619,4995.19,1523.888,229.219,922.713,2536.928,1649.67,11637.304,965.953,2629.852,6529.087,639.745,1159.678,1672.99,10437.227,4603.813,4137.441,6228.135,208.141,2786.026,3002.889,62.848,7405.081,1101.433
425,29.703,1784.379,814.102,214.504,6150.67,1160.617,157.174,779.471,2427.823,1877.941,10017.934,824.529,2423.37,9150.415,283.901,1116.383,1304.841,10031.363,4380.589,4218.218,6306.172,211.282,2366.235,2679.317,41.833,7296.562,1756.142
426,26.681,1936.77,766.679,209.014,6339.756,903.798,82.617,664.465,2467.014,1819.822,8904.99,651.596,2264.987,11837.39,113.875,1155.472,878.657,10636.577,4206.553,4280.08,6407.252,203.211,1854.914,2579.281,23.889,8086.657,1726.897
427,11.886,1955.88,742.113,210.871,6476.165,878.312,29.869,604.828,2475.22,1777.778,7597.648,515.015,2052.291,15223.883,139.482,1411.076,787.666,11737.311,4121.183,3810.3,6648.85,192.875,1582.152,2796.545,18,8895.382,1690.994
428,2.298,2029.725,737.684,212.028,7258.285,654.79,23,603.418,2457.169,1790.213,8796.501,447.311,2010.195,16055.21,293.329,1557.125,954.448,12030.91,3626.14,3485.859,6711.062,194.149,1549.646,3630.805,18,9741.996,1566.318
429,0,2060.772,739.856,210.144,8107.029,537.572,23,601.575,2613.826,1780.854,8982.36,444.974,2020.152,15557.803,195.837,1637.328,1059.659,12166.95,3453.774,2838.207,6776.737,207.092,1556.041,3601.81,18,10046.544,1393.796
430,0,2070.21,742.927,212.072,8381.849,546.261,23,604.456,2616.512,1786.992,8885.994,441.244,2027.078,15209.179,130.584,1760.378,1034.979,11954.987,3457.79,2206.511,6773.013,212.944,1542.405,3173.678,18,9740.938,1483.969
431,0,1889.928,743.849,225.882,8580.295,479.76,23,598.308,2618.407,1809.21,7995.802,438.963,2022.309,15701.851,145.398,1733.234,698.546,11740.302,3462.458,1726.999,6772.572,220.966,1575.333,3094.684,18,8875.668,1688.341
432,0,1660.074,750.465,229.458,8257.252,432.578,23,604.64,2587.488,1806.359,7237.851,438.689,2014.776,15906.685,198.851,1601.982,566.775,11249.674,3470.738,1280.819,6762.168,228.689,1573.508,3065.811,17,8183.356,1716.784
433,0,1382.851,700.541,230.705,7343.224,350.888,23,604.624,2574.628,1780.126,7527.977,437.562,1846.783,14809.03,81.272,1358.735,414.666,11533.453,3418.593,1113.442,6756.881,231.685,1651.634,3016.713,16.001,7514.758,1745.653
434,0,1387.799,697.841,234.756,6956.766,364.274,23,599.257,2462.374,1776.268,7546.186,438.688,1830.987,12948.606,61.139,1290.05,358.402,11554.804,3414.92,845.098,6362.797,227.751,1643.685,2896.774,15,6908.641,1744.754
435,0,1392.552,709.445,235.517,6940.836,349.285,23,607.899,2425.483,1773.683,7686.104,438.682,1839.25,11140.472,47.529,1204.332,568.246,11735.206,3410.393,676.625,5365.924,219.211,1400.584,2528.897,14,7456.587,1745.942
436,0,1394.943,699.905,233.749,6336.569,320.082,23,608.224,2427.43,1780.805,7906.232,437.894,1838.727,9706.11,52.322,1196.497,679.331,11914.212,3404.313,593.11,5055.513,210.773,1272.382,2506.428,14,7685.877,1746.068
437,0,1393.802,698.173,231.057,5689.565,317.872,23,607.517,2426.532,1770.181,8209.581,437.309,1848,9460.717,73.331,1164.086,644.948,11878.157,3401.181,451.469,5114.954,204.586,1106.774,2514.105,14,7443.508,1745.119
438,0,1429.926,697.84,235.154,5090.665,300.242,26.094,640.205,2435.403,1772.264,7800.74,441.065,1857.877,9546.762,78.477,960.962,469.673,11807.889,3446.05,573.821,5173.138,196.405,928.071,2562.742,17.522,6901.083,1745.293
439,0,1398.272,698.711,241.81,4520.41,511.26,66.479,776.504,2440.638,1809.112,8074.014,507.624,1891.177,8809.461,153.547,653.664,574.731,11013.018,3649.56,939.064,5665.95,188.489,1105.282,2505.903,33.666,6112.824,1703.432
440,3.733,1544.267,708.176,239.879,4393.07,768.841,142.157,929.687,2270.802,1888.82,10437.224,684.399,2073.07,8061.88,310.009,635.906,1134.64,9147.798,3868.857,1508.66,5232.19,169.333,1294.116,2027.828,56.411,6402.292,1121.593
441,13.465,1536.776,730.341,237.605,4284.503,1044.868,215.428,1071.486,2258.893,1884.422,11846.042,894.373,2327.288,7116.681,469.144,902.225,1705.864,7403.667,4077.109,1748.278,5023.334,160.613,1634.202,2066.522,75.364,7382.452,832.714
442,22.554,1621.241,756.852,251.17,4270.932,1209.404,276.218,1177.746,2404.421,1850.805,12605.927,1077.107,2498.672,5581.451,530.181,1007.363,1998.54,5937.831,4261.198,2009.428,4980.086,155.061,2437.336,2241.653,88.996,8020.057,852.958
443,39.665,1697.666,790.572,268.743,3954.044,1595.176,322.471,1237.784,2452.277,1923.616,12799.472,1219.236,2641.401,5462.161,534.276,1105.445,2033.8,5375.683,4353.502,2487.857,4773.508,148.718,2735.364,2355.818,97.476,8608.706,1063.845
444,58.83,1698.797,811.207,272.559,3960.73,1726.536,338.314,1249.789,2572.142,1907.951,12220.022,1289.936,2925.641,5855.141,560.199,1096.278,2049.723,5655.573,4355.763,3272.385,5187.545,146.158,3031.072,2373.499,103.866,8568.881,947.577
445,71.615,1580.415,811.935,268.877,3993.819,1689.397,345.238,1205.734,2694.482,1910.297,11857.307,1215.203,3118.934,5760.963,523.355,1129.206,2087.711,5534.22,4309.384,3841.896,5279.922,150.76,3179.241,2343.457,101.514,8570.8,971.914
446,79.958,1503.01,800.073,262.154,3741.216,1368.681,319.47,1130.922,2551.987,2136.033,11827.211,1101.962,3185.88,5885.715,583.456,1078.074,2169.19,5391.764,4224.056,3958.753,5359.048,163.816,3181.599,2303.45,91.487,8369.033,958.306
447,62.247,1384.152,778.011,252.608,3875.118,1116.474,240.665,1043.345,2357.903,2090.194,11244.621,1134.728,2985.847,7034.229,449.84,1067.128,2385.599,5838.139,4077.892,3035.518,6055.649,185.022,2822.999,2191.433,78.126,8086.641,1184.227
448,34.649,1269.403,743.529,253.292,3408.127,915.659,193.539,923.963,2278.175,2004.827,11503.344,1087.5,2771.16,9098.841,258.968,908.952,1825.358,7608.898,3862.334,1988.833,6359.631,199.763,2508.546,2083.406,60.111,7641.523,1490.085
449,27.121,1091.366,727.416,242.078,3839.209,728.277,145.892,799.11,2464.678,1939.205,11007.987,938.616,2580.815,11826.869,191.298,609.241,1601.152,9304.313,3713.342,1325.437,6443.15,194.62,2184.228,1949.868,40.59,7151.16,1794.29
450,24.708,1012.963,711.737,230.618,3617.198,475.742,71.498,675.243,2586.385,1896.785,10305.194,726.403,2317.727,13627.141,176.738,875.43,1025.963,11601.51,3517.397,726.772,6466.978,192.609,2168.405,2610.517,23.184,7287.587,1728.342
451,11.691,1006.8,709.042,222.567,4397.086,471.255,28.417,611.634,2461.147,1880.361,9247.616,528.455,2128.946,15560.659,154.538,1545.329,519.974,11989.511,3416.684,644.688,6513.528,186.968,2113.473,2963.316,18,9124.594,1690.899
452,2.297,1026.464,718.477,222.892,4535.063,555.989,23,610.073,2422.849,1912.366,9681.563,440.57,2081.879,17579.194,93.602,1678.762,468.417,12089.639,3428.44,727.761,6559.36,199.62,2316.062,3144.284,18,10255.159,1689.165
453,0.002,1223.556,719.372,223.034,4615.793,499.417,23,609.509,2771.236,1904.833,9875.258,439.668,2066.512,17858.93,73.953,1719.944,480.132,12114.774,3434.274,593.42,6610.756,212.811,2408.075,3098.146,18,10713.508,1688.268
454,0,1362,722.259,223.205,4498.507,472.211,23,610.006,2925.701,1876.117,10049.789,441.162,2047.784,17861.351,75.691,1739.331,516.9,12174.767,3418.703,496.493,6628.971,218.449,2147.097,3121.423,18,10711.978,1688.981
455,0,1362,723.32,217.336,3764.546,452.654,23,610.921,3210.626,1839.268,10278.085,441.213,2036.478,17863.997,72.466,1557.58,540.712,12158.48,3410.418,432.737,6660.281,227.89,1694.416,3135.706,18,10629.99,1688.882
456,0,1342.5,723.185,212.538,2845.929,441.067,23,610.83,2788.436,1814.577,10024.695,442.387,2024.097,17478.664,74.007,1215.663,538.319,12096.017,3417.106,423.036,6656.068,239.153,1978.589,3047.708,17,9909.067,1686.661
457,0,1232.999,723.383,213.092,2666.649,425.12,23,606.561,2437.078,1855.655,9503.143,444.161,2026.919,17126.466,92.325,765.652,580.175,12104.255,3414.969,352.365,6645.315,241.58,1861.387,2837.202,16.001,8873.443,1688.37
458,0,1232.5,723.255,212.769,2427.676,400.829,23,612.94,2433.37,1872.591,7800.808,444.713,2051.319,17117.414,90.795,609.644,596.381,11802.614,3417.307,261.757,6641.382,236.44,1807.808,2746.91,15,8312.152,1687.608
459,0,1232,723.186,214.414,2227.619,340.33,23,613.989,2420.484,1834.27,6609.955,442.705,2038.664,17336.663,91.423,616.406,634.078,11562.622,3414.566,231.21,6639.452,226.537,1906.392,2337.936,14,8094.616,1688.528
460,0,1232,724.153,214.111,2193.441,311.874,23,608.625,2309.097,1836.375,5783.767,441.525,2041.278,17870.029,96.471,626.262,655.453,11413.382,3408.377,238.988,6632.101,217.781,1855.568,2244.311,14,7518.249,1689.413
461,0,1232.466,721.391,211.518,2110.451,301.009,23,608.043,2309.56,1791.146,5589.811,441.432,2041.005,17860.134,84.73,608.769,687.239,11460.133,3415.159,207.194,6619.798,208.61,1915.485,2307.38,14,7492.378,1688.647
462,0,1261.493,721.076,207.637,1989.02,287.82,23.998,645.549,2312.708,1687.401,6044.2,442.513,2040.607,17829.538,77.886,669.445,863.886,11316.79,3455.569,237.979,6544.495,200.35,1926.74,2263.214,18.038,7554.293,1686.628
463,0,1378.478,721.09,217.566,2416.342,503.178,44.54,769.188,2420.978,1671.719,7487.179,508.998,2078.485,17408.192,213.164,691.512,950.573,10771.051,3642.21,901.538,6523.196,191.12,1814.154,2130.143,33.884,7337.546,1708.812
464,1.957,1530.991,732.151,224.313,3188.314,1012.328,103.689,917.325,2423.506,1764.604,10776.795,682.177,2314.254,16263.498,515.104,710.563,1103.406,9986.746,3865.705,1446.135,6181.047,170.452,1998.817,2227.277,54.902,7897.2,1762.997
465,14.87,1674.838,760.375,232.994,3685.024,1326.99,207.444,1072.538,2226.704,1868.467,12349.061,860.836,2556.621,14296.803,563.379,776.04,1395.75,10489.097,3999.004,1760.508,5263.823,161.61,2461.069,3948.975,75.121,9078.393,1808.7
466,29.529,1790.559,791.285,248.084,4153.272,1399.279,286.632,1182.149,2340.577,2113.803,13191.121,1050.336,2752.534,12164.381,626.391,934.326,1710.612,10809.429,4054.177,2001.173,4912.856,165.452,2880.261,4082.955,91.862,9800.937,1861.53
467,39.323,1842.828,807.303,275.925,4071.714,1603.656,318.846,1240.938,2508.934,1992.562,13271.156,1231.857,2964.998,11661.867,709.874,1081.927,1865.078,11188.425,4158.554,2116.62,4560.976,161.956,3305.796,4099.187,101.228,10705.219,1930.717
468,57.123,1828.742,772.732,282.438,4169.546,1843.196,328.224,1259.575,2608.904,2010.548,13264.869,1289.874,3105.318,11602.593,732.314,1248.766,1854.795,11068.702,4238.791,2117.126,4700.874,158.654,3266.466,3424.071,102.3,11358.155,1982.454
469,63.169,1792.865,759.645,282.826,4192.112,1796.369,331.973,1237.121,2605.063,2101.292,12745.535,1160.979,3215.854,11470.811,723.172,1067.572,1778.785,10507.876,4269.131,2617.419,5010.414,163.343,3108.181,3027.239,99.802,11494.55,1987.572
470,48.18,1754.876,739.456,280.988,3977.862,1827.035,318.277,1178.899,2540.323,2138.703,13274.811,1122.715,3141.291,11817.236,782.171,1096.737,1929.021,10530.974,4232.351,3217.78,5252.637,174.361,3500.98,3219.045,91.948,12362.349,1956.716
471,40.53,1666.001,755.743,288.775,4052.605,1642.6,277.852,1077.961,2754.831,2040.915,13202.598,1070.41,2957.174,12869.399,633.682,1219.71,1319.889,11936.549,4297.807,3346.289,5912.509,203.892,3405.4,3162.189,77.38,12237.457,1901.761
472,40.032,1529.028,872.877,300.113,4020.571,1355.394,216.932,952.853,2675.34,1920.272,12526.353,1005.571,2832.733,14531.861,555.151,1277.281,1908.629,11964.613,4385.727,2976.652,6223.013,222.46,3133.316,3130.25,61.338,12335.588,1845.178
473,40.283,1640.121,889.236,314.892,3837.512,966.299,143.196,816.46,2441.389,1779.261,11395.151,861.369,2640.711,17309.975,403.658,1604.076,1162.041,12320.546,4251.055,2051.668,6637.454,209.41,2826.494,3684.964,40.595,12293.803,1786.246
474,28.866,1791.488,870.577,299.742,4297.411,532.857,76.527,677.648,2436.62,1782.782,9579.842,674.478,2480.179,18270.417,152.594,1670.324,590.534,11599.588,4129.256,1505.331,6653.972,202.832,2560.469,3813.886,23.706,12289.099,1716.929
475,11.893,2029.744,854.133,301.78,4599.713,544.323,29.142,610.863,2370.196,1750.967,8891.525,525.146,2225.157,18258.487,73.049,1793.619,425.411,11476.043,4508.948,1424.227,6638.344,189.383,2187.091,3588.074,18,11459.35,1672.888
476,2.29,2063.014,845.356,305.717,4844.76,535.147,23,610.231,2561.5,1752.933,10043.9,455.583,2146.159,18297.694,94.103,1916.69,365.976,12135.827,4775.198,1428.441,6758.753,191.716,2256.902,4289.943,18,12099.597,1768.079
477,0,2036.692,843.375,305.069,5085.776,528.265,23,609.386,2646.266,1744.204,10370.451,454.886,2138.926,18283.306,156.685,1907.954,402.087,12353.902,4493.886,1393.59,6831.564,207.214,2562.867,4827.032,18,12328.988,1763.945
