Time_Index,h2_demand_N,h2_demand_NE,h2_demand_SE,h2_demand_S,Demand_Zero,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N
441,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,45529.99255,7466.740534,23403.51131,13329.56674
442,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,47778.70823,7740.954038,23364.69595,12086.50476
443,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,50133.87867,8396.347119,23641.83895,11278.78908
444,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,51161.99295,8804.845054,24743.20835,10346.00076
445,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,50557.09262,8819.656581,25312.1841,10239.79213
446,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,50039.99398,8218.313396,24546.28304,10732.95559
447,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,49817.59615,7791.178299,23402.01795,12899.79618
448,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,49377.33734,8224.856229,22855.52809,15551.48339
449,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,49423.05041,8200.176561,21074.79707,19550.30196
450,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,49226.25222,9478.27384,19299.03942,23073.62625
451,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,52390.48894,10038.70203,21876.4373,24142.94722
452,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,52632.40206,11628.45746,23192.26892,23616.75784
453,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,51685.82688,11042.85327,24852.89227,22857.82306
454,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,50026.84029,11697.55441,25009.53189,22710.24637
455,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,48273.13057,11388.87426,23701.18337,24087.78392
456,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,46047.64576,10806.40244,21965.26015,24591.14558
457,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,43523.95846,9777.961413,20312.27845,25159.44392
458,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,43826.74136,6316.499289,19947.82901,25251.21882
459,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,43340.16607,5197.194455,19521.59319,24854.26935
460,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,44419.41888,4231.777268,18226.23507,24780.7364
461,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,44907.1231,4563.053272,17583.47722,24699.82854
462,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,46319.68876,6375.177205,17611.6276,24690.37378
463,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,49127.96008,8632.664884,19310.02692,22289.07588
464,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,52464.57313,11568.31183,23361.0994,19239.96254
465,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,54469.36342,15151.24816,26903.92824,18112.60189
466,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,57415.28757,16323.062,26088.36662,18228.45874
467,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,60372.538,16245.18139,25177.66176,19461.27195
468,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,61746.20643,16431.89897,25230.28874,19322.63543
469,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,59228.22319,14921.41868,25618.83533,18763.24818
470,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,58696.92248,16028.89398,25492.54685,20250.3158
471,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,58380.23988,16455.26927,24590.02164,24022.05576
472,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,59174.54556,16006.03199,23685.79437,25271.44452
473,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,57793.65331,16719.54012,23258.92569,25412.84489
474,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,55119.11064,16075.48023,21397.34006,25059.98435
475,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,55604.24143,15076.69287,24743.96452,23707.68815
476,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,57761.49928,15162.56672,27146.66686,22031.49372
477,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,56858.05053,14930.83972,27362.45847,22093.69562
478,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,56692.35666,13688.98949,26145.0143,23884.4029
479,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,54609.78378,12444.06279,25147.0938,24925.93866
480,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,50833.75037,11326.65947,23358.24412,25590.0363
481,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,48174.72883,9385.536466,22178.58946,25354.21982
482,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,47065.3303,6860.36481,21537.99713,25212.26692
483,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,45902.18416,5621.799975,20882.20279,24796.33081
484,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,45798.77948,5657.402994,20038.58836,23674.862
485,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,45947.10368,5818.401665,19580.90509,23630.64918
486,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,46663.43794,7497.336296,19142.17078,24288.28349
487,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,47044.7653,10593.79163,22278.97032,21128.15955
488,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,49032.61636,13178.82948,26238.34435,18844.76672
489,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,52439.60332,14917.65824,27763.58621,18401.41839
490,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,55115.92851,15452.21982,28348.65834,17699.3209
491,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,58466.70005,15957.08782,27771.93254,18298.1544
492,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,60177.57779,16135.51808,27117.28059,19760.15641
493,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,59234.76174,15068.65438,25635.78546,19867.14768
494,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,59950.67217,15309.2156,24876.44872,21949.96001
495,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,61216.65786,16353.35304,23928.04243,23101.12572
496,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,60838.28421,16710.16964,23204.63595,24759.18693
497,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,60679.81153,17364.02981,21288.14942,25232.31435
498,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,59682.41207,15035.48513,18571.13657,25502.41351
499,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,58935.74855,15751.83155,20408.96655,25053.77768
500,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,58271.18132,15905.62871,22991.28496,24998.493
501,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,57193.72159,15326.25199,23933.01039,25103.42719
502,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,56840.0035,14796.15476,24445.36419,25054.66272
503,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,54336.89177,13740.84115,23876.50906,25097.00938
504,100,100,100,100,0,1417.491835,231.8852079,45144.56048,4385.29898,9472.245198,5804.578576,13194.29077,21.73923824,51313.75146,13195.55715,21975.70559,25093.06842
505,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,43597.31512,4699.971071,32550.94717,17835.68413
506,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,40596.75077,4409.965348,32253.01357,17140.82122
507,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,38472.88943,4283.513155,31313.83852,17071.00291
508,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,36925.9204,4277.627665,31002.06213,17388.53771
509,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,37109.78673,4275.738135,30572.57667,17829.32701
510,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,40671.68925,4335.378115,29850.01716,17927.40719
511,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,44938.71332,5844.349448,30107.5282,16585.63792
512,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,49252.15291,7965.914658,32458.00469,13393.38574
513,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,50836.06897,10694.07515,33806.29469,13225.62507
514,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,52437.79571,12251.02593,32998.31103,13243.70391
515,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,55015.51583,12917.61781,31374.84841,14425.51478
516,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58136.62874,13004.91946,28607.73457,15688.83534
517,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57983.57493,12071.95296,26996.62137,15616.3518
518,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58339.65519,12183.59895,25614.22784,18688.24101
519,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58650.57959,12400.56367,24252.82548,21985.58668
520,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58402.75378,12580.65857,22146.41972,24439.02104
521,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59125.79428,12401.41662,20329.39797,25519.96386
522,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57701.54585,11119.25685,19796.22511,26387.18459
523,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59190.46809,11216.68079,23890.14179,25151.12201
524,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57717.77603,10916.30926,27787.56953,22759.35852
525,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57089.80725,9687.261272,28650.18985,21826.5209
526,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,56788.75009,8265.877677,28755.63487,22581.72965
527,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,52745.73075,7477.904734,28587.94406,23039.66725
528,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,48744.89906,6282.522331,27203.46226,23145.49406
529,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,44626.44609,5421.49507,25674.80544,23103.97681
530,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,41317.29442,5532.846985,24131.68654,23117.5369
531,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,39485.23962,5428.181614,22936.22956,23324.03199
532,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,38616.02319,5434.240089,22380.32282,23348.98507
533,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,39587.7055,5079.790719,21429.72527,23750.10181
534,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,43380.05492,5319.63206,20122.91755,23962.42047
535,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,46178.43787,7705.039645,20065.10986,23653.05461
536,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,48535.71829,10128.05821,22847.5856,22156.56763
537,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,51057.41445,13468.95629,22841.00096,21142.27215
538,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,53646.86487,14762.13389,22467.91248,21557.64563
539,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,56170.24715,14706.67749,22060.98474,22413.39244
540,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57805.38889,14487.55712,21398.0881,22279.90686
541,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57584.42369,12626.99732,21529.00304,20061.99059
542,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57605.26993,13140.94438,21127.09339,21041.4749
543,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57438.41149,13627.65293,18816.07866,24783.51922
544,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57368.13661,12881.86576,16967.76259,27431.995
545,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59654.06471,12260.97657,14890.80138,27394.43389
546,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59552.70003,12071.88643,13360.28802,26911.46608
547,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,60491.79391,12715.96495,16105.22765,26518.76734
548,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59168.06775,11341.24345,18843.92414,26381.3585
549,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58822.69581,8663.202098,20180.90547,26619.00196
550,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58219.51595,7963.608632,20268.08182,26616.86269
551,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,56096.39535,6760.866374,19041.04594,26730.27808
552,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,50918.69078,6215.224429,18887.1925,26523.45047
553,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,47422.91185,5443.124875,17360.85433,26439.47404
554,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,45762.75408,5248.951631,15233.72437,26438.98095
555,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,44987.56495,4928.910352,13332.22979,26550.71477
556,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,44428.71175,4837.96537,12714.38759,26426.22625
557,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,45239.67937,4665.692055,11789.09733,26454.80041
558,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,47703.86481,5558.486055,11408.25744,26399.28689
559,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,47820.10892,7526.617371,13930.83166,26341.98179
560,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,50409.16322,9585.446166,16002.20291,24887.29653
561,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,54141.81933,12373.79354,17757.25397,21980.39149
562,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57691.37888,12796.91272,18673.44174,18078.50381
563,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58078.80906,13880.09158,19644.56564,17791.36763
564,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58444.99291,14513.5049,20776.44608,17383.17183
565,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57812.85567,13238.4974,21461.29197,16272.8697
566,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57004.56315,13759.22814,21447.28386,19106.40236
567,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57757.95404,13579.85578,21061.09793,20697.3535
568,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57820.74762,13877.21205,18630.27366,21521.80402
569,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57226.36681,12502.22841,15436.41853,24332.7808
570,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57404.86973,12008.23985,14645.25219,26140.15844
571,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,61306.65667,13362.0461,14813.12323,26129.01578
572,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59891.1439,12527.48292,16845.43113,26582.68496
573,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,60246.75147,9975.090043,16952.28415,26644.8641
574,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,59679.57588,8947.696246,16907.93303,26644.86789
575,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58909.92973,6841.44555,15630.24462,26871.39145
576,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57445.13885,6478.046191,13400.81764,26071.66011
577,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,52560.0687,6298.653868,13148.23932,25836.72234
578,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,48571.7767,6028.138256,13370.01659,25578.97203
579,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,45805.40782,5884.072176,13152.18278,25763.99352
580,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,44277.86562,5810.53483,12769.94709,25761.12472
581,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,44970.15434,5848.853717,11931.85351,25124.6593
582,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,45458.50819,5738.157815,11838.53972,24966.61006
583,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,46063.12728,5680.585674,12688.11543,24542.4279
584,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,49437.25512,7144.677989,16317.81706,19675.77287
585,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,51883.78833,8497.554116,19771.43683,16086.54341
586,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,53780.92626,9193.445698,21611.88223,13229.81004
587,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,55733.96403,9468.328521,22937.67415,11808.76391
588,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57249.80497,9802.249868,21662.43042,12239.18307
589,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57040.55554,9535.835336,20570.65949,12830.95774
590,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,55876.29235,9160.924477,19859.17556,14778.75716
591,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,55207.22525,9154.82076,17756.18748,16800.87721
592,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,54198.21563,8434.24818,16633.47322,19962.684
593,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,53022.80047,8099.838482,15786.73653,23262.88455
594,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,53344.35133,10115.25597,13823.22925,26504.53715
595,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,58318.1712,12655.24182,14754.58241,26147.96955
596,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,57083.06536,12021.32285,15315.44898,26151.17087
597,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,55713.90869,10044.80442,16763.56152,26181.70224
598,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,52837.14369,7676.769869,17888.45214,25862.09266
599,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,51077.02613,6103.25376,17708.33196,25685.64721
600,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,48628.46614,5447.988421,16321.37431,26371.51053
601,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,46560.07948,5099.30079,15311.61664,26949.42546
602,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,42983.42825,4869.332913,15180.85483,26974.56946
603,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,39103.16757,5178.880643,15971.34495,26915.83059
604,100,100,100,100,0,1464.741563,239.6147148,46649.37916,4531.475612,9787.986704,5998.064528,13634.10046,22.46387952,37420.39688,5035.002185,17132.78648,25659.29071
