Time_index,AC_price1,AC_max1,AL_price1,AL_max1,AP_price1,AP_max1,AM_price1,AM_max1,BA_price1,BA_max1,BA_price2,BA_max2,BA_price3,BA_max3,CE_price1,CE_max1,DF_price1,DF_max1,DF_price2,DF_max2,DF_price3,DF_max3,ES_price1,ES_max1,GO_price1,GO_max1,GO_price2,GO_max2,GO_price3,GO_max3,MA_price1,MA_max1,MT_price1,MT_max1,MT_price2,MT_max2,MT_price3,MT_max3,MS_price1,MS_max1,MS_price2,MS_max2,MS_price3,MS_max3,MG_price1,MG_max1,MG_price2,MG_max2,MG_price3,MG_max3,PA_price1,PA_max1,PB_price1,PB_max1,PR_price1,PR_max1,PR_price2,PR_max2,PR_price3,PR_max3,PE_price1,PE_max1,PI_price1,PI_max1,RJ_price1,RJ_max1,RN_price1,RN_max1,RS_price1,RS_max1,RO_price1,RO_max1,RO_price2,RO_max2,RR_price1,RR_max1,SC_price1,SC_max1,SP_price1,SP_max1,SP_price2,SP_max2,SP_price3,SP_max3,SE_price1,SE_max1,TO_price1,TO_max1,TO_price2,TO_max2,TO_price3,TO_max3
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.06666666666666667,159.0,0.4666666666666667,164.0,0.3333333333333333,0.0,0.0,64.0,4.333333333333333,84.0,2.566666666666667,135.0,4.833333333333333,164.0,1.4,63.0,0.16666666666666666,107.0,68495.53333333334,162.0,13086.7,0.0,0.0,65.0,0.36666666666666664,108.0,143460.53333333333,151.0,31989.066666666666,61.0,16.866666666666667,102.0,57500.7,148.0,33318.566666666666,65.0,0.1,120.0,39647.3,180.0,18801.666666666668,0.0,0.0,0.0,0.0,83.0,0.3333333333333333,131.0,7468.066666666667,180.0,459.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.06666666666666667,144.0,0.13333333333333333,0.0,0.0,174.0,0.06666666666666667,75.0,0.16666666666666666,127.0,25883.233333333334,180.0,703.1333333333333,0.0,0.0,70.0,0.06666666666666667,87.0,0.3,144.0,0.3
