time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
2114,0.042452174,0.043105797,0.287128986,0,0.146724638,0.178695652,0.206264851,0.298301976,0.092607729,0.039162641,0.094454348,0.019874396,0.144310145,0.092961997,0.045921207,0.000879227,0.020161594,0.022555072,0.026816476,0.017837681,0.247004673,0.255233623,0.183632952,0.126904969,0.224767612,0.025557971,0.155257971,0.013049498,0.004784365,0.010599182,0.005812019,0.000405797,0.073394617,0.022106347,0.015665378,0,0.391640097,0,0.19237971,0.243034058,0.00880327,0.013038127,0.00872058,0.330053491,0.354535404,0.327188406,0.08693913,0,0.210144928,0.418282126,0.005472464,0.022374879,0.001910245,0.151840994,0.432635749,0.516954976,0.229344928,0.259824155,0.427318747,0.579856095,0.021321212,0.009298164,0.026407246,0.020289855
2115,0.054791304,0.032876812,0.202469565,0,0.133182609,0.150956522,0.212995076,0.251625296,0.070714493,0.042056683,0.087724879,0.020069565,0.152113043,0.099275362,0.048571192,0.007845411,0.022678261,0.017768116,0.027667429,0.01168491,0.261040521,0.254103188,0.175784287,0.133907039,0.248483302,0.036455797,0.159391304,0.016081159,0.003360562,0.0066466,0.006700754,0.003256522,0.067628157,0.017361919,0.01061256,0.001471014,0.316728019,0,0.17998882,0.162692029,0.006459606,0.009308807,0.005315942,0.372263768,0.385853002,0.398481159,0.066533333,0,0.082028986,0.400878261,0.014506667,0.033509179,0.007203398,0.15992381,0.455147475,0.514033623,0.210428986,0.198083092,0.46568359,0.534187212,0.017518841,0.014671691,0.022460455,0.01676
2116,0.051707246,0.01997971,0.146789855,0.005478261,0.11444058,0.135721739,0.210208137,0.212273781,0.048242512,0.046283414,0.092484783,0.041843478,0.163391304,0.093873108,0.047711801,0.034552657,0.025285145,0.01197971,0.035155149,0.013565217,0.270594025,0.234215845,0.171071548,0.135761284,0.26371695,0.049225362,0.162295652,0.020751171,0.005851735,0.006397919,0.008466087,0.004257971,0.061288613,0.01436082,0.009561675,0.010073913,0.25023285,0,0.168290683,0.109260145,0.005206838,0.006334002,0.008697971,0.416022398,0.411088613,0.424591304,0.042266667,0,0.045153623,0.364564251,0.036827826,0.034057971,0.015554423,0.146920083,0.458778393,0.50134029,0.197327536,0.152709179,0.478255072,0.488250639,0.019937286,0.024299903,0.016889648,0.000628986
2117,0.041063768,0.020666667,0.110417391,0,0.100617391,0.111489855,0.208206321,0.186231094,0.045190821,0.046288567,0.086001449,0.045211594,0.147571014,0.083904992,0.047984147,0.032900483,0.025314493,0.008613768,0.026894279,0.007188406,0.27217131,0.204809082,0.159683295,0.131986957,0.258825205,0.057865217,0.16853913,0.020979487,0.007689592,0.011298699,0.011200232,0,0.050077019,0.008049975,0.003200322,0.026321739,0.205345411,0,0.183961077,0.086073188,0.007534894,0.008549387,0.005452754,0.450181555,0.422855487,0.439153623,0.025831884,0,0.028510145,0.311317874,0.041623188,0.038738164,0.017825287,0.126045549,0.459373035,0.483161739,0.187089855,0.115757488,0.456629079,0.444102302,0.016011067,0.016371401,0.014561905,0
2118,0.019518841,0.013385507,0.090853623,0,0.094304348,0.091147826,0.20847173,0.161798946,0.054372464,0.043301771,0.086685024,0.025501449,0.141646377,0.076446055,0.053292635,0.015688889,0.026181159,0.006197464,0.02533852,0.00401006,0.275420172,0.188416039,0.146792677,0.133256729,0.246160176,0.065199275,0.163814493,0.015105686,0.008300747,0.011741509,0.012359498,0,0.030484472,0.002631084,0.000805958,0.046734783,0.179092754,0.001217391,0.2017147,0.075111594,0.015510665,0.017337793,0.003561159,0.457650329,0.39526294,0.414365217,0.014736232,0,0.006898551,0.275822705,0.043369275,0.035949758,0.019076462,0.114360248,0.440274396,0.432249275,0.159492754,0.082692754,0.431237214,0.400249275,0.018477997,0.006309179,0.011308282,0.000852174
2119,0.008144928,0.008733333,0.080071014,0,0.084356522,0.084133333,0.208049729,0.152808169,0.072205314,0.03291401,0.083037198,0.011227053,0.133182609,0.069263124,0.060793138,0.005754589,0.026869203,0.013219565,0.017221358,0.005217391,0.269206389,0.183785894,0.145134706,0.132877433,0.223462886,0.076665942,0.141646377,0.012451505,0.006739921,0.005306875,0.011454145,0.000101449,0.01044058,0.003970615,7.89E-05,0.056291304,0.176000483,0.00426087,0.221048033,0.070049275,0.018216574,0.024554738,0.003216232,0.454150198,0.349884058,0.381008696,0.014353623,0,0,0.265100483,0.048202899,0.032921739,0.019168216,0.115455072,0.436205534,0.404503188,0.11877971,0.065554589,0.406904535,0.3643052,0.010683004,0.007510725,0.009300828,0.002621449
2120,0.002637681,0.003297101,0.072465217,0,0.071602899,0.084133333,0.207256085,0.14212859,0.082206763,0.018627375,0.075014976,0.000608696,0.122602899,0.070424799,0.075138716,0.003891787,0.026590217,0.016016667,0.012397559,0.003892754,0.266752677,0.179211981,0.147810831,0.133225673,0.210136484,0.088406522,0.123449275,0.011887402,0.004370136,0.003041397,0.008152889,0,0.001777226,0.005123438,0.000360709,0.058713043,0.184181159,0,0.227710145,0.068860145,0.020882497,0.020403567,0.002315362,0.45142029,0.309040166,0.346063768,0.008521739,0,0,0.262403382,0.039777391,0.032960386,0.014772814,0.124913458,0.421073166,0.372185507,0.089808696,0.049599034,0.388498738,0.336326343,0.008017391,0.00944657,0.004481573,0.000628986
2121,0,0.004011594,0.065871014,0.000405797,0.058443478,0.072846377,0.205942448,0.144126219,0.078896618,0.00940934,0.069412077,0.00142029,0.105527536,0.070044767,0.085123691,0.002164251,0.024943478,0.013906159,0.00490923,0.002374766,0.267848566,0.191329469,0.150842715,0.127279089,0.189383365,0.088880435,0.09746087,0.009966778,0.002730962,0.003808101,0.004816773,0.000253623,8.70E-05,0.005950425,0.001588406,0.053953623,0.190986473,0.002637681,0.226386335,0.077628986,0.026616276,0.010466444,0.000913043,0.424908037,0.276686128,0.324405797,0.00142029,0,0.001623188,0.254746377,0.02425971,0.028670531,0.009850075,0.125291925,0.400771893,0.356861836,0.056501449,0.045325604,0.366417578,0.323997272,0.002374177,0.013012947,0.004700207,0.002085797
2122,0,0.004169565,0.059736232,0.003449275,0.063376812,0.075715942,0.196860904,0.141708827,0.076786957,0.008468277,0.068940097,0.004274396,0.083655072,0.067537198,0.092301094,0.006142995,0.021109783,0.011019203,0.011218917,0.003577494,0.257901331,0.201234783,0.156349962,0.125319048,0.174908885,0.09263913,0.086046377,0.008775251,0.002524374,0.002800892,0.003559343,0.000101449,0.00057971,0.007824888,0.001635105,0.053821739,0.185328019,0.008318841,0.230522567,0.072794203,0.03395288,0.012556522,0.000831884,0.400960474,0.263122153,0.317449275,0.004057971,0,0.025831884,0.256187923,0.014726957,0.022780676,0.006888756,0.120693996,0.384453579,0.334825507,0.054623188,0.035009662,0.360621786,0.31599659,0.000922266,0.01483401,0.005493168,0
2123,0,0,0.0705,0.010527536,0.095356522,0.134028986,0.152628811,0.130275889,0.057563285,0.006655717,0.058228986,0.00047343,0.170405797,0.040628341,0.08858669,0,0.009944928,0.028694203,0.01424836,0.006701279,0.216438568,0.173912271,0.127360793,0.109757557,0.155006049,0.092307971,0.068255072,0.011668673,0.001426263,0.008061687,0.011710995,0.00624058,0.011589234,0.012914143,0.003273752,0.050443478,0.220148792,0.004869565,0.178911387,0.11168913,0.020454701,0.005400223,0,0.323099341,0.24698882,0.285449275,0,0,0.017414493,0.34025942,0.032111304,0.026550725,0.017845677,0.138315528,0.369635485,0.325213913,0.052808696,0.043405797,0.304138943,0.279560102,0.00438946,0.014816232,0.020157557,0
2124,0,0,0.127314493,0.005478261,0.13557971,0.219744928,0.199616623,0.167131225,0.093668116,0.011825443,0.111692512,0.011227053,0.258544928,0.036579388,0.117789766,0,0.003581522,0.010096014,0.008389016,0.005585848,0.284175451,0.186355169,0.150631579,0.084200621,0.120199874,0.07402029,0.043950725,0.006237458,0.000301274,0.00319123,0.003801043,0.012010145,0.038583851,0.003646177,0.002886795,0.09196087,0.303519807,0.044672464,0.23029234,0.157305072,0.022638127,0.003800669,0,0.23428195,0.217809938,0.171594203,0,0,0.117101449,0.428747343,0.026788406,0.031744928,0.021666367,0.125376398,0.311132894,0.218351691,0.06362029,0.08648599,0.201710332,0.259224211,0.005265876,0.007867053,0.017930021,0
2125,0,0,0.160089855,0,0.25573913,0.252144928,0.227167802,0.187412121,0.111948309,0.01302029,0.129915459,0.019507246,0.154849275,0.064501771,0.159650873,0,0.009107246,0.000672101,0.015216171,0.005744075,0.306317421,0.26329971,0.201108772,0.057646377,0.064527914,0.027644928,0.022278261,0.00319175,0.000129117,0.001455221,0.002647884,0.011889855,0.044405797,0.000934933,0.008071176,0.089617391,0.304495169,0.06595942,0.224907246,0.173281159,0.038713638,0.005469342,0,0.189683267,0.190057971,0.131489855,0.011675362,0,0.1164,0.427291304,0.025546667,0.01327343,0.020751624,0.164117598,0.18697971,0.143208889,0.07342029,0.135050242,0.19786274,0.249883717,0.000461133,0.004754783,0.005695238,0
2126,0.001014493,0.000913043,0.194985507,0,0.218463768,0.182753623,0.21401327,0.195642688,0.108497585,0.012744605,0.146272947,0.037360386,0.155423188,0.074282126,0.165271813,0.004657005,0.020993841,0.000456522,0.02100656,0.009725149,0.284202662,0.260390725,0.203559115,0.050505797,0.056932199,0.020772464,0.014637681,0.004035006,0.001911814,0.002078632,0.004732058,0.005501449,0.025383023,0.002047376,0.008193237,0.068255072,0.266695652,0.050446377,0.186554865,0.188815942,0.044956076,0.00860379,0.001014493,0.146284585,0.16650559,0.095356522,0.059072464,0.015501449,0.130643478,0.387385024,0.035521159,0.011880193,0.023130835,0.281507246,0.163610013,0.112975459,0.058498551,0.190002899,0.207585975,0.239646718,0.000461133,0.002500483,0.004541201,0.000994203
2127,0,0,0.23715942,0.01244058,0.165994203,0.139107246,0.184003073,0.196267984,0.093375362,0.017604509,0.152895169,0.040309179,0.124982609,0.080154267,0.139519077,0.008993237,0.022731522,1.27E-05,0.021493211,0.009777323,0.216485892,0.20428058,0.153551487,0.049129193,0.048825205,0.017305797,0.009089855,0.006546042,0.0020852,0.001253214,0.004878068,0.002536232,0.019874948,0.001751524,0.005424477,0.052123188,0.232085024,0.036973913,0.155926708,0.197199275,0.047827722,0.007463099,0.002851014,0.108417391,0.126184679,0.057350725,0.059072464,0.027744928,0.131489855,0.339742995,0.010984348,0.007698551,0.009201999,0.25277764,0.15199877,0.091170628,0.061008696,0.230785507,0.175763815,0.177845865,0.000608696,0.001143575,0.001449275,0.001866667
2128,0,0,0.267197101,0.038417391,0.175521739,0.110788406,0.154459508,0.190984453,0.078904831,0.026356844,0.13382029,0.032879227,0.111342029,0.061551047,0.110119846,0.00516715,0.021519203,0.000177536,0.021892906,0.005831884,0.160340491,0.148481546,0.108775591,0.039406418,0.034988658,0.023364493,0.004869565,0.004334448,0.000923144,0.002070011,0.003841932,0.003110145,0.049347412,0.002632484,0.004283414,0.046675362,0.196858937,0.033124638,0.142520497,0.189519565,0.047333333,0.008611371,0.004774493,0.084959157,0.088770186,0.042266667,0.049002899,0.025449275,0.112191304,0.314427536,0.00284058,0.006357488,0.002223688,0.223361491,0.136124374,0.073109179,0.044191304,0.253636715,0.130123609,0.108506053,0.000239789,0.001656425,4.35E-05,0.003703188
2129,0,0,0.290988406,0.025831884,0.192846377,0.098863768,0.136055876,0.189267194,0.065437198,0.027299839,0.114817633,0.029642512,0.091434783,0.039780032,0.084186809,0.005677295,0.016913043,0.00011413,0.028554386,0.002072464,0.118894528,0.099634783,0.077944165,0.02608323,0.021971267,0.020930435,0.007750725,0.002687179,0.000813,0.003597622,0.003545121,0.005144928,0.08989648,0.003073063,0.008176812,0.034930435,0.180740097,0.028127536,0.136067495,0.186203623,0.048399108,0.007905909,0.004556522,0.060908827,0.059794203,0.016266667,0.027744928,0.028892754,0.084133333,0.309354106,0.00142029,0.002299517,0.001625987,0.176324638,0.111946069,0.050801546,0.021623188,0.276643478,0.075274614,0.053769139,0,0.006258551,0,0.006186667
2130,0,0,0.326884058,0.001826087,0.213368116,0.112191304,0.126128095,0.194515415,0.052907246,0.031290177,0.103251932,0.035171014,0.113443478,0.021881481,0.073033777,0.00414686,0.007927536,0.000418478,0.04318566,0.005223188,0.083392961,0.068068792,0.054220595,0.018568116,0.013676749,0.017700725,0.004565217,0.001918618,0.001326307,0.003213824,0.003115285,0.001166667,0.076131677,0.00218051,0.012299356,0.01747971,0.178983092,0.011675362,0.124457971,0.198156522,0.050349758,0.00676388,0.003282319,0.040808959,0.053045963,0,0.024301449,0.045634783,0.049002899,0.309900483,0.002434783,0.00047343,0.001817691,0.142321325,0.092060782,0.039791304,0.005376812,0.321484058,0.03544834,0.032133674,0.000368906,0.006992464,0,0.005127536
2131,0,0,0.353802899,0.002028986,0.228910145,0.107982609,0.126583761,0.218062978,0.045684058,0.038991304,0.128043237,0.04403285,0.171405797,0.016783575,0.064657202,0.002434783,0.001813043,0.000963768,0.030273379,0.006258312,0.069916593,0.055169662,0.04255164,0.015775362,0.008999874,0.01455,0,0.000842809,0.001302767,0.002362096,0.001664541,0.011092754,0.092990476,0.0012,0.014583736,0.006846377,0.182573913,0.002231884,0.126062112,0.215900725,0.057107098,0.019503679,0.000892754,0.029533597,0.04686294,0,0.02697971,0.076863768,0.026214493,0.326527053,0.00738087,0,0.002550125,0.125551139,0.07049697,0.043683092,0.00142029,0.365018357,0.012562319,0.021810401,0.001364954,0.001543188,0.000413043,0.000507246
2132,0,0,0.375884058,0.00426087,0.233478261,0.112191304,0.139865619,0.250975231,0.056647826,0.038328502,0.163676087,0.068763285,0.188034783,0.00853591,0.053817096,0.014570048,0.001505072,0.005175362,0.03655042,0.004611253,0.067690861,0.047537585,0.029380931,0.013796894,0.007195085,0.013410145,0,2.34E-05,0.003767589,0.009031141,0.002509681,0.008856522,0.062765217,0.001341329,0.01049694,0.004508696,0.205589855,0,0.147459627,0.243481159,0.062185507,0.043841695,0.004711884,0.028983136,0.052814907,0.007710145,0.023536232,0.052852174,0.023918841,0.384575362,0,0.002502415,0.004685257,0.129657143,0.055698902,0.070210628,0,0.40491401,0.013467228,0.035395737,0.002505402,0.001692754,0.000876812,0.000385507
2133,0,0,0.406330435,0.027744928,0.233130435,0.10657971,0.162648647,0.289885903,0.056638164,0.024170692,0.171701449,0.081300483,0.203971014,0.015714332,0.046158415,0.005932367,0.008100725,0.001153986,0.040758505,0.005901279,0.077544632,0.051663575,0.042036613,0.014176812,0.007419282,0.011656522,0.005455072,0.001021628,0.00181256,0.00985091,0.005030957,0.00415942,0.067338302,0.001211194,0.006207246,0.00557971,0.247872947,0,0.160793789,0.303433333,0.034694314,0.036392865,0.012053913,0.025018445,0.052636853,0.015884058,0.00426087,0.027362319,0.005072464,0.495780676,0,0.003509179,0.005985207,0.150669979,0.047504611,0.098403478,0,0.45564058,0.023233848,0.076493095,0.004104875,0.003555556,0.000318841,0
2134,0,0,0.442678261,0.036973913,0.18326087,0.139107246,0.174824027,0.303453228,0.048428502,0.002971337,0.137231643,0.028430918,0.234144928,0.029253784,0.027584857,0,0.007654348,0.003142391,0.022084821,0.010184314,0.101456847,0.073210821,0.059248513,0.030662526,0.018684436,0.008101449,0.02426087,0.00148495,0.001493544,0.005719658,0.006513469,0.003110145,0.052091097,0.001846077,0.010636554,0.004831884,0.391588889,0,0.178997516,0.418407971,0.012630249,0.037234337,0.020068986,0.03367141,0.089173499,0.038417391,0.007507246,0.020475362,0,0.579473913,0.001136232,0,0.000349825,0.157956108,0.052223276,0.153418744,0.006188406,0.463262802,0.076922113,0.149356522,0.000368906,0.002211014,0.000173913,0.001927536
2135,0.000304348,0,0.402746377,0.08764058,0.150866667,0.164492754,0.179770281,0.261662187,0.043090338,0.004328502,0.116855314,0.004401932,0.291301449,0.021741707,0.021663413,0,0.003357246,0.007825362,0.030637071,0.01170844,0.106836202,0.052374686,0.045470023,0.068011594,0.054288469,0.006953623,0.057498551,0.00205641,0.002554062,0.005210256,0.008017159,0.017350725,0.012769358,0.004731634,0.013770531,0.000608696,0.451311111,0,0.230041822,0.452357246,0.012645559,0.018010702,0.020496232,0.044786825,0.121259213,0.032162319,0,0.007101449,0,0.603728502,0.000852174,0,0.004527336,0.212958178,0.073902328,0.235773527,0.043710145,0.35204058,0.091680224,0.187764706,0.000516469,0,7.25E-06,0
2136,0.018486957,0.000355072,0.384202899,0.071124638,0.134452174,0.173623188,0.218676445,0.278601318,0.048423188,0.010688567,0.10423599,0,0.299049275,0.024412238,0.018541142,0.004912077,0.008190217,0.002631159,0.01980778,0.007085422,0.154994972,0.07134686,0.063636003,0.108721532,0.096313926,0.004621739,0.09442029,0.00820379,0.00324462,0.006410851,0.015155169,0.030121739,0.007312629,0.00537931,0.025728341,0.00863913,0.589901449,0,0.314371014,0.438857246,0.020248384,0.006609588,0.017332754,0.09023004,0.183760663,0.04755942,0.002028986,0.016266667,0,0.649892754,0.00146087,0,0.004003598,0.239081573,0.107748617,0.294163092,0.156997101,0.298381643,0.160874427,0.255345269,0.000442688,0,0,0
2137,0.00622029,0.000608696,0.331481159,0.078011594,0.11542029,0.187826087,0.24712366,0.249877734,0.057497101,0.022459903,0.100576329,0.006707246,0.283692754,0.040107246,0.021677019,0.034357488,0.006159058,0.001725725,0.010074447,0.0029289,0.206276013,0.096761546,0.079112128,0.136302692,0.136656837,0.003684783,0.101521739,0.016554292,0.009100922,0.010941509,0.020923285,0.046773913,0.008117598,0.007066667,0.032267472,0.036811594,0.605348792,0.014353623,0.389679089,0.368761594,0.032223114,0.0165699,0.02049913,0.1458722,0.237963147,0.068828986,0,0.012823188,0.108684058,0.618971014,0.004257391,0,0.004522739,0.29595942,0.135356522,0.313271111,0.237202899,0.23492657,0.219423095,0.27789838,0,0,0,0
2138,0.003347826,0,0.260773913,0.085536232,0.112988406,0.152649275,0.255751353,0.214057708,0.069322705,0.026049597,0.092615217,0.010720773,0.269362319,0.038699517,0.025883703,0.030658937,0.003105072,0.002084058,0.006947063,0.002452174,0.241870689,0.108062609,0.086154386,0.141986542,0.16827511,0.01817971,0.091376812,0.022058194,0.019304875,0.014299963,0.024774415,0.059714493,0.002057971,0.007769715,0.033376651,0.081386957,0.519542995,0.017031884,0.448317598,0.255004348,0.03909476,0.026434337,0.022453333,0.195573123,0.273037267,0.088342029,0,0.006898551,0.365124638,0.554198068,0.003764638,6.76E-05,0.002463168,0.32954617,0.163455248,0.304569662,0.229944928,0.180639614,0.243760449,0.261334697,0.000977602,0,0.000101449,0
2139,0.004869565,0,0.199494203,0.089043478,0.092614493,0.112191304,0.249498027,0.175562055,0.068113527,0.056238325,0.079871014,0.012496618,0.297452174,0.03835942,0.033814848,0.030208696,0.004896377,0.004086957,0.007081007,0.002040921,0.242512156,0.109096425,0.084409153,0.148362733,0.195216005,0.055251449,0.08173913,0.027152954,0.029286957,0.0198356,0.030198493,0.071647826,0.001246377,0.009072064,0.032777778,0.134376812,0.440107246,0,0.450112629,0.186234783,0.042124117,0.024834783,0.027364058,0.242693808,0.29367205,0.121333333,0,0.006086957,0.164492754,0.499056522,0.008861449,0.011969082,0.004052174,0.343186749,0.188348529,0.27953314,0.200371014,0.138731401,0.25313511,0.230288832,0.002164427,0,0.00042029,0
2140,0.019449275,0.00142029,0.147165217,0.081455072,0.0812,0.100266667,0.23550103,0.156852964,0.069001932,0.110685346,0.069849275,0.024156522,0.341182609,0.041623188,0.041195031,0.021710145,0.006376812,0.002725725,0.012802136,0.004795055,0.238314818,0.111025507,0.078299924,0.161636232,0.206305608,0.056607246,0.045573913,0.029117503,0.038892227,0.024727908,0.030149333,0.067494203,0.001130435,0.011967416,0.032107407,0.143672464,0.370455072,0.049002899,0.426367702,0.142513043,0.030021553,0.022463768,0.020971594,0.275140184,0.277173913,0.172608696,0,0.003043478,0.055628986,0.437090821,0.023362319,0.017797101,0.011814693,0.325078261,0.207296794,0.25867401,0.152394203,0.100806763,0.25012791,0.195664791,0.001088274,0.000500483,0.000841822,0
2141,0.05266087,0.011533333,0.113656522,0.064237681,0.041973913,0.080881159,0.20917318,0.135521476,0.066329952,0.112050242,0.054853865,0.021603865,0.330857971,0.04581868,0.042747353,0.015259903,0.006969928,0.003283333,0.01667582,0.009673146,0.22644129,0.106911111,0.07179344,0.167745963,0.214285822,0.051315942,0.047371014,0.034352285,0.046324989,0.024331475,0.032145778,0.054591304,0,0.009169215,0.030460064,0.117698551,0.328049275,0.100968116,0.397026501,0.142075362,0.021988703,0.023215162,0.011363478,0.303111462,0.261784265,0.220944928,0,0,0.010910145,0.381051691,0.031995362,0.022573913,0.017491254,0.286096066,0.2067148,0.245210048,0.112142029,0.06890628,0.2359295,0.163336743,0.001698551,0.000324638,0.000740166,0
2142,0.06222029,0.030653623,0.089428986,0.054481159,0.01084058,0.064811594,0.196792038,0.115845323,0.064171014,0.084325282,0.037647826,0.00284058,0.277797101,0.045915298,0.046217096,0.010780676,0.008472101,0.003674275,0.01984714,0.009727025,0.219772138,0.113596135,0.073672616,0.164956936,0.215235665,0.056604348,0.067747826,0.036393311,0.048294422,0.019264957,0.031312155,0.045031884,0.00084058,0.006131934,0.02548438,0.096147826,0.294122222,0.058498551,0.362983023,0.160686957,0.025605351,0.022968116,0.02156058,0.320223979,0.24069441,0.225744928,0,0,0,0.349941063,0.023916522,0.025455072,0.015128036,0.247749068,0.196256653,0.234001546,0.089394203,0.04386087,0.218120056,0.147391304,0.00206166,0.000554589,0.002464389,0
2143,0.06317971,0.054130435,0.078456522,0.047078261,0.004869565,0.044191304,0.187472254,0.096652964,0.064775845,0.059654106,0.032131159,0,0.254544928,0.053108213,0.044966223,0.007221256,0.010653623,0.003632246,0.013909992,0.007496675,0.209100621,0.114550338,0.076532113,0.153762319,0.211555009,0.074671014,0.082571014,0.038503233,0.054885375,0.015324861,0.027708986,0.041030435,0.003747412,0.005407896,0.021621256,0.091569565,0.286340097,0.035530435,0.343091511,0.182010145,0.043289781,0.025284727,0.02415942,0.315458498,0.196312215,0.191884058,0,0,0,0.340586957,0.017903768,0.023918841,0.0135992,0.246974741,0.184520158,0.209776232,0.055991304,0.030515942,0.191412997,0.126223018,0.002188669,0.000649275,0.003755072,0
2144,0.065672464,0.047492754,0.077475362,0.045153623,0.006695652,0.062515942,0.181375729,0.086271673,0.0674343,0.053237359,0.025406522,0.002772947,0.260544928,0.066152013,0.050064241,0.005244444,0.010363043,0.006106522,0.011280549,0.012911168,0.192262053,0.114444831,0.076440885,0.136454244,0.197235287,0.077603623,0.068542029,0.039206689,0.060066052,0.012453809,0.024078763,0.032836232,0.003306832,0.005754723,0.021132367,0.106630435,0.300214976,0.032162319,0.341786749,0.202492029,0.072330583,0.015049721,0.017504348,0.324083531,0.16801118,0.191884058,0,0,0,0.347384058,0.01451942,0.014736232,0.011721739,0.261166046,0.192153711,0.196713816,0.061933333,0.022754589,0.18400561,0.115712873,0.003088274,0.000936039,0.003086128,0
2145,0.050605797,0.034063768,0.081455072,0.043228986,0.007304348,0.07342029,0.183208591,0.082209223,0.063388889,0.048627375,0.016916667,0.004784541,0.236544928,0.080550081,0.058501745,0.003990338,0.013957971,0.009222101,0.009898398,0.019829668,0.185240106,0.116784155,0.065905416,0.12082795,0.174127284,0.082055072,0.05575942,0.03980981,0.069306456,0.012415013,0.020940599,0.028407246,0.005651346,0.006518941,0.017792271,0.139802899,0.322683575,0.04804058,0.333027743,0.207861594,0.093085842,0.003359643,0.014786087,0.316463768,0.143531677,0.184782609,0,0,0.037455072,0.356687923,0.013787826,0.012206763,0.012674063,0.254873706,0.206368555,0.183305121,0.036330435,0.024228986,0.173531557,0.110403751,0.008811594,0.000419324,0.000775362,0
2146,0.041878261,0.033304348,0.080127536,0.04804058,0.004971014,0.046115942,0.181208521,0.08024664,0.055923671,0.034082448,0.01063744,0,0.222144928,0.085112077,0.069111505,0.003652174,0.016681884,0.009605797,0.011336995,0.015360784,0.178097959,0.117890242,0.054317315,0.108651967,0.150729931,0.095269565,0.055388406,0.037599108,0.075975406,0.012222817,0.018677565,0.028784058,0.010785093,0.006604498,0.016320129,0.151894203,0.336294686,0.06022029,0.310745342,0.200286957,0.098124117,0.000109253,0.009781449,0.307983399,0.127821946,0.177681159,0,0,0.082730435,0.344666184,0.00891942,0.012183575,0.014494753,0.243038509,0.230010365,0.184229565,0.013156522,0.030034783,0.162328939,0.106572549,0.022100659,9.47E-05,0.001464182,0.001971014
2147,0.036066667,0.049536232,0.030292754,0.046115942,0.00842029,0.027744928,0.151030347,0.071872464,0.033748792,0.00265314,0.008941304,0,0.194927536,0.068036071,0.054183733,0.003381643,0.016530797,0.010622464,0.014591304,0.024621483,0.146305117,0.085217971,0.031452021,0.094363561,0.133451544,0.100923188,0.046478261,0.046956968,0.07014563,0.015080342,0.024445758,0.035563768,0.047739959,0.009422489,0.018457488,0.053247826,0.273604348,0.005072464,0.163568116,0.129630435,0.0494466,0,0.003842899,0.271664822,0.084345342,0.128104348,0,0,0.062515942,0.324398068,0.007115362,0.027990338,0.03318081,0.267937888,0.238688098,0.17505314,0.004362319,0.006246377,0.109619635,0.070380222,0.013165744,0,0.007012836,0.005406957
