Time_Index,Amazonas_hydro_res,Doce_hydro_res,Grande_hydro_res,Iguacu_hydro_res,Jacui_capivari_hydro_res,Jequitinhonha_hydro_res,Paraiba_do_sul_hydro_res,Parana_hydro_res,Paranaiba_hydro_res,Paranapanema_hydro_res,Parnaiba_hydro_res,Sao_francisco_hydro_res,Tiete_hydro_res,Tocantins_hydro_res,Uruguai_hydro_res
322,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
323,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
324,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
325,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
326,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
327,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
328,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
329,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
330,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
331,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
332,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
333,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
334,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
335,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
336,0.080759384,0.365967321,1.391627339,0.830882353,0.497620335,0.126595363,1.076435668,1.253912311,0.723052554,0.689351765,0.606826802,0.36509494,1.937391319,0.648503456,0.338370024
337,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
338,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
339,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
340,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
341,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
342,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
343,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
344,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
345,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
346,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
347,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
348,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
349,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
350,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
351,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
352,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
353,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
354,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
355,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
356,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
357,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
358,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
359,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
360,0.082556892,0.334498839,1.597388838,0.746275609,0.582640909,0.155631003,0.990520056,1.269635017,0.734790091,0.726209317,1.099873578,0.344348811,2.268613169,0.691223863,0.318915915
361,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
362,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
363,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
364,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
365,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
366,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
367,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
368,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
369,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
370,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
371,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
372,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
373,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
374,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
375,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
376,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
377,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
378,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
379,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
380,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
381,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
382,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
383,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
384,0.080759384,0.314102589,1.7806495,0.694209869,0.443708852,0.178859499,0.950675172,1.309864692,0.797669355,0.755403711,0.847029077,0.336486056,2.378041014,0.757036401,0.288728163
385,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
386,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
387,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
388,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
389,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
390,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
391,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
392,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
393,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
394,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
395,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
396,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
397,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
398,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
399,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
400,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
401,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
402,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
403,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
404,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
405,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
406,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
407,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
408,0.080759384,0.348484821,1.942890202,0.640987112,0.451779187,0.226477945,0.968729772,1.3733464,0.805095115,0.910133671,0.425621576,0.331939021,2.399706334,0.939848866,0.279202254
409,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
410,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
411,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
412,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
413,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
414,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
415,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
416,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
417,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
418,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
419,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
420,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
421,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
422,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
423,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
424,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
425,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
426,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
427,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
428,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
429,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
430,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
431,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
432,0.075238473,0.487762232,2.059389508,0.58125611,0.493877273,0.28687218,0.885927083,1.467904762,0.825575845,0.982389878,0.189633375,0.350411632,2.483430122,1.004045107,0.27450642
433,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
434,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
435,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
436,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
437,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
438,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
439,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
440,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
441,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
442,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
443,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
444,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
445,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
446,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
447,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
448,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
449,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
450,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
451,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
452,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
453,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
454,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
455,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
456,0.074853292,0.618298393,2.10646293,0.526442484,0.680160048,0.455278697,0.890907759,1.588446283,0.786890052,1.041143391,0.189633375,0.390956724,2.633618201,0.97833588,0.250758798
457,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
458,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
459,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
460,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
461,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
462,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
463,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
464,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
465,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
466,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
467,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
468,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
469,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
470,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
471,0.068305236,0.636363661,2.100393673,0.504025318,0.555936364,1.341446366,0.849195122,1.716369338,0.729041102,1.01340921,0.189633375,0.424775658,2.562379358,0.954396896,0.22244949
