Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AP,elec_BR_AM,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MT,elec_BR_MS,elec_BR_MG,elec_BR_PA,elec_BR_PB,elec_BR_PR,elec_BR_PE,elec_BR_PI,elec_BR_RJ,elec_BR_RN,elec_BR_RS,elec_BR_RO,elec_BR_RR,elec_BR_SC,elec_BR_SP,elec_BR_SE,elec_BR_TO
2164,0,1083.299,829.178,803.355,9718.602,603.731,14,433.412,1425.099,398.861,5465.108,567.187,2404.676,15064.196,717.05,850.453,3688.837,4535.731,5321.306,5149.717,5105.946,215.68,1685.276,1407.059,6,6146.13,588.061
2165,0,1092.869,830.597,802.946,9525.095,703.791,14,426.794,1447.145,379.51,5477.302,564.573,2382.075,14959.995,709.41,833.702,3534.595,4225.593,5273.39,4944.225,5240.666,197.798,1731.95,1394.199,6,6725.015,589.818
2166,0,1123.477,829.993,801.878,9533.531,706.135,14.204,435.935,1554.127,377.892,6161.818,555.148,2345.561,15099.522,736.905,813.943,3300.967,5482.84,5219.179,5030.665,5244.703,196.442,1732.986,1401.393,9.529,6758.791,589.073
2167,0,1254.5,826.63,800.323,9318.407,1274.95,39.492,535.995,1622.397,420.02,7232.632,564.727,2355.663,13344.986,971.204,813.897,3248.168,7737.877,5139.14,5567.247,5234.501,179.696,1842.229,1415.324,32.238,6589.586,605.707
2168,0.466,1449.921,844.303,810.752,7938.128,1785.506,120.894,696.13,1832.514,573.256,9128.208,686.426,2577.993,12157.832,1275.575,1406.191,3654.431,8559.098,5266.591,5960.024,5190.54,158.392,1826.101,1555.212,71.292,7263.158,735.486
2169,8.329,1581.094,882.858,819.311,8346.421,1953.193,205.632,797.25,2069.786,733.402,9708.918,834.289,2899.756,11915.134,1383.972,1648.261,2996.919,10629.109,5419.862,5354.891,5186.974,164.662,2113.709,1713.414,110.029,7718.758,845.063
2170,20.225,1708.523,917.633,832.977,8941.243,2164.455,276.923,911.807,2378.049,900.532,9229.55,1020.743,3204.601,10811.61,1393.786,1616.86,2865.091,11071.259,5592.868,5400.225,4621.502,169.525,2371.21,1850.158,144.229,8869.392,888.495
2171,30.06,1801.056,947.773,845.928,9263.5,2277.593,330.381,967.092,2574.581,1090.063,9958.996,1121.064,3504.258,10460.484,1320.184,1584.045,2882.522,10504.8,5765.231,5252.472,4411.592,158.314,2504.794,1987.48,163.792,9941.992,1131.86
2172,36.201,1818.874,939.676,843.02,8859.146,2265.677,339.16,961.824,2666.171,1025.573,10181.306,1085.644,3706.389,10719.588,1201.379,1607.594,2981.881,10497.411,5794.042,5226.498,4453.778,178.732,2678.139,2152.455,169.49,10234.488,1136.117
2173,32.348,1775.755,925.373,640.799,8442.051,2305.796,296.085,933.782,2695.885,920.044,10083.374,1045.102,3563.566,9982.334,1074.068,1562.356,3515.148,9452.114,5815.474,5563.122,4065.637,182.918,2805.402,2220.329,163.942,10077.749,909.243
2174,40.186,1684.811,962.292,764.07,8438.274,2075.384,288.703,896.424,2688.753,981.426,10491.747,1106.767,3672.281,10662.389,998.126,1540.572,3761.877,9650.019,6005.559,5554.354,4111.121,183.95,2779.689,2147.825,145.827,10393.743,932.201
2175,42.171,1540.367,951.066,851.923,8239.654,1777.778,254.84,784.974,2724.168,982.823,10580.933,1121.283,3569.163,13759.506,942.704,1547.353,3597.225,9983.071,5992.518,5459.026,4921.873,171.438,2654.764,2001.584,116.48,9952.676,891.893
2176,39.709,1359.072,950.14,839.678,7771.129,1570.738,193.543,643.829,2556.761,900.409,10899.058,1018.363,3281.886,15253.177,843.111,1391.087,3429.856,10560.255,5898.392,5777.494,5073.33,191.92,2436.799,2057.383,77.711,9761.36,831.847
2177,29.037,1366.995,968.657,826.12,7806.113,984.899,115.818,537.678,2325.699,1020.696,11257.468,795.559,2919.582,15890.618,509.149,1296.14,3158.124,10558.752,5739.6,5451.881,5039.024,207.935,2296.163,2560.639,36.438,9815.1,1118.623
2178,20.181,1587.422,930.26,807.297,8531.334,736.747,40.323,493.314,2258.683,981.372,9528.77,604.025,2612.533,16485.72,427.5,1362.27,2473.452,10215.483,5705.422,5075.635,5120.678,195.232,2138.78,2575.976,9.973,9155.326,957.643
2179,7.01,1766.063,896.492,798.332,9425.962,874.469,14,495.266,2375.776,919.531,9327.225,522.868,2409.613,15736.178,631.987,1681.208,2329.32,10663.263,5819.909,4911.753,5227.304,186.56,2054.911,2382.142,7,9982.772,1020.714
2180,0.634,1907.8,887.774,798.704,9914.027,856.807,14,495.389,2430.365,909.422,9444.396,530.814,2390.671,14831.697,658.479,1708.466,2683.96,10686.812,5887.803,5133.588,5276.297,189.247,2185.265,2405.112,7,10487.091,923.157
2181,0,1896.412,878.196,796.573,9966.049,793.405,14,473.572,2430.016,818.541,9607.143,531.353,2393.539,14725.122,716.561,1494.392,2679.386,10467.935,6019.282,5293.053,5256.987,201.492,2412.595,2368.135,8,9864.01,923.013
2182,0,1698.282,893.094,796.148,10586.889,1189.653,14,438.203,2428.425,832.894,9716.314,530.751,2390.505,14841.032,744.039,1345.886,2480.504,10162.256,6157.282,5006.035,5246.763,213.072,2478.595,2211.439,7.5,9361.427,922.751
2183,0,1422.973,923.398,802.871,11017.7,1186.067,14,436.492,2257.654,903.482,9063.474,528.474,2391.133,14891.31,628.138,1314.969,3079.128,9417.858,6144.566,4542.801,5262.132,225.608,2359.268,1979.215,7,8168.776,922.089
2184,0,1148.742,924.528,806.075,10138.342,1023.643,14,438.287,1981.007,888.576,8154.308,527.316,2391.677,15222.713,537.266,1170.249,3665.887,8099.123,6160.703,3830.112,5274.486,231.751,2199.43,1864.018,7,7768.285,873.09
2185,0,1123.639,910.309,805.915,9233.355,1084.283,14,443.975,1891.409,828.572,7198.047,531.573,2407.149,15564.196,417.231,853.051,3714.604,7043.87,5864.676,3424.924,5278.903,233.216,2126.465,1743.854,6.5,7133.227,978.383
2186,0,1123.305,906.664,806.345,8740.425,904.045,14,444.663,1832.216,618.128,6433.118,533.329,2376.717,16368.442,477.441,876.994,3762.703,5621.085,5840.508,3129.854,5279.598,226.847,1725.296,1541.715,6,6719.425,1063.841
2187,0,1085.377,889.18,802.423,8640.481,809.533,14,404.271,1677.225,514.705,6326.247,530.533,2376.957,16931.135,452.671,745.122,3679.246,5192.29,5827.404,2573.254,5227.51,214.711,1423.738,1510.422,6,6123.429,1041.606
2188,0,1083.577,863.787,795.842,8730.405,708.002,14,398.218,1675.938,588.138,6307.366,517.104,2409.334,17151.426,322.909,680.572,3657.655,4951.149,5829.938,2071.471,5197.489,199.576,1231.542,1529.286,6,5865.69,1039.94
2189,0,1089.04,854.257,796.415,8894.228,580.871,14,399.277,1984.005,589.135,6322.959,490.888,2406.337,17320.164,190.091,658.622,3700.369,5037.612,5857.84,1508.415,5141.587,192.525,1030.195,1499.714,6,5987.98,1040.43
2190,0,1103.535,845.59,798.359,8513.652,520.167,14.466,408.357,2314.907,710.665,6788.332,502.05,2394.437,17298.792,223.476,590.42,3876.954,6558.769,5860.478,1364.125,5146.545,183.475,1031.256,1472.866,9.536,5847.155,1038.683
2191,0,1195.067,845.435,801.309,8701.746,867.408,39.942,507.658,1956.573,757.806,7977.959,528.848,2409.081,15460.406,289.932,592.763,4109.549,8372.841,5927.353,1831.859,5235.145,177.046,1106.576,1535.921,30.64,5762.014,1016.022
2192,0.466,1336.49,855.598,771.075,9297.694,1443.152,121.113,653.719,1741.276,850.708,10218.635,677.356,2540.888,11982.756,536.289,836.458,4942.455,9567.034,6129.564,2145.645,5035.106,155.35,1553.07,1691.93,66.007,6613.35,850.45
2193,7.244,1480.98,887.444,629.907,9822.417,1944.137,205.581,786.228,2073.222,956.575,10263.888,933.555,2684.269,10895.433,605.195,838.36,5512.385,10482.072,6304.726,2503.36,4004.297,158.181,2062.453,1809.002,100.978,8242.85,870.951
2194,18.754,1620.893,903.512,589.974,9859.612,2201.714,276.693,887.217,2380.171,995.588,10213.441,1198.337,3039.482,10533.816,666.56,1133.164,5499.565,10266.137,5744.044,2481.918,3827.866,174.942,2243.098,1992.647,131.712,9427.087,782.096
2195,28.216,1683.556,903.07,537.935,9281.115,2509.352,306.569,936.332,2568.526,1007.031,10471.852,1396.853,3397.221,11262.656,758.561,1436.383,4947.932,10201.469,5834.317,2902.748,3841.629,187.302,2336.97,2106.452,153.885,10254.183,892.517
2196,35.244,1720.442,931.779,522.379,8818.015,2421.714,321.801,911.761,2637.83,1103.241,10495.474,1507.873,3697.964,11684.152,853.453,1695.042,4033.995,10392.238,5852.19,3002.519,3868.547,194.91,2279.759,2197.275,165.759,10846.978,905.926
2197,41.43,1708.541,982.824,522.65,7651.627,2362.94,339.293,891.019,2658.628,1202.342,11081.371,1514.339,3807.038,11691.709,875.487,1334.302,3198.896,10173.836,5837.892,3124.499,4060.666,194.24,2056.846,2248.443,160.048,10617.246,864.932
2198,49.166,1636.467,994.868,759.521,6861.946,2413.127,303.708,878.846,2601.466,1191.445,11818.042,1370.472,3853.77,13807.043,770.887,1240.587,3063.376,10546.109,5721.121,3232.325,4956.502,196.266,2048.167,2185.452,143.569,10348.932,934.982
2199,58.431,1511.043,974.997,886.043,6516.076,2109.682,268.778,782.793,2545.006,1367.071,11798.418,1200.534,3637.414,16109.054,600.654,1248.514,2709.361,10909.505,5534.176,3084.899,5141.37,223.53,2046.733,2165.437,113.765,10680.029,1134.823
2200,57,1359.812,954.806,878.536,6203.146,1670.041,192.17,653.129,2491.09,1363.582,12704.172,997.53,3353.135,17842.842,651.002,864.591,2308.707,11014.319,5339.824,2851.49,5135.714,221.291,2149.403,2541.964,76.194,10785.766,1312.274
2201,50.658,1462.792,925.96,847.217,6238.975,913.993,110.369,538.991,2907.288,1391.042,14005.637,804.945,2995.765,18594.355,484.812,1251.474,1985.673,10661.271,5110.934,2357.466,5100.625,218.256,2051.09,2704.642,34.964,10230.196,1527.578
2202,29.609,1617.265,887.62,853.687,6135.077,371.915,38.583,444.103,2963.22,1284.49,11820.511,636.725,2619.345,19093.255,454.944,1521.121,1656.726,11237.523,4964.354,1447.94,5123.09,220.384,2054.835,2632.431,9.972,10890.856,1536.564
2203,12.187,1910.842,857.185,843.587,7493.406,230.478,14.189,437.27,2921.211,1209.692,10910.593,550.294,2389.432,18901.395,507.002,1774.685,1383.202,11818.835,4967.89,1681.578,5314.585,207.765,2049.8,2716.357,7.017,11529.029,1512.63
2204,0.634,1935.649,846.951,839.69,8931.967,222.054,14,436.928,2987.041,1233.991,10577.115,548.792,2376.001,18881.461,298.487,1798.112,1666.004,11764.577,4968.552,1896.14,5329.809,196.813,2067.267,2618.076,7,10716.142,1457.88
2205,0,1724.859,849.084,838.767,10027.653,235.371,14,445.721,2991.184,1220.522,10780.355,547.237,2382.37,18761.003,267.717,1761.353,1727.932,10473.196,4988.928,2165.47,5333.225,212.987,2025.662,2445.677,8,10823.416,1173.354
2206,0,1550.167,849.298,837.173,10909.065,245.59,14,450.479,2912.037,1224.716,11078.313,541.379,2359.077,18274.783,314.533,1720.977,1668.026,10035.187,4998.451,2066.779,5332.245,218.982,2015.244,2404.6,7.5,10818.425,1274.662
2207,0,1303.545,849.577,833.065,11007.359,267.266,14,443.703,2718.029,1215.744,10396.311,540.202,2361.171,18190.584,395.3,1657.252,1771.416,9236.721,5045.235,2309.838,5320.828,226.575,1763.303,2146.584,7,9834.433,1340.35
2208,0,1076.888,137.458,833.03,10843.148,215.348,14,437.054,2727.813,1226.633,9112.697,533.768,2363.123,17926.352,431.945,1526.062,2126.691,8177.088,4815.785,2540.991,5276.428,232.402,1496.295,1880.273,7,8627.365,937.243
2209,0,1077.91,110.265,832.716,10539,221.389,14,436.657,2418.276,1055,8174.068,538.855,2227.017,17633.288,485.673,1188.674,2972.913,7198.93,4790.018,2548.986,5227.601,235.329,1020.555,1564.71,6.5,7231.604,741.619
2210,0,1080.23,358.919,833.169,10473.649,263.147,14,437.042,2241.47,880.652,7400.517,531.539,2231.692,16919.436,526.938,1122.655,3632.813,5649.707,4796.763,2706.191,5233.411,226.127,931.589,1439.961,6,6836.978,640.243
2211,0,1085.09,438.752,835.802,10286.168,299.363,14,425.728,2223.083,707.028,6351.085,533.398,2232.738,16824.54,449.847,945.553,3868.858,5085.826,4800.128,2643.545,5183.067,216.979,995.673,1508.493,6,6414.556,599.484
2212,0,1083.878,484.013,834.684,9994.627,328.53,14,410.054,2231.913,625.772,5844.804,530.691,2228.823,16806.827,476.814,844.863,3919.243,5064.257,4788.965,2566.352,5124.96,202.064,868.176,1499.932,6,6155.99,598.863
2213,0,1082.333,552.208,834.674,9860.341,333.785,14,381.944,2230.847,579.842,6014.469,530.291,2224.898,16797.413,464.362,839.655,3964.721,5057.129,4790.555,2487.03,5131.039,198.105,899.423,1480.375,6,6112.866,597.123
2214,0,1108.816,551.268,834.554,9993.32,384.964,14.466,392.94,2233.589,535.509,7233.722,533.913,2227.952,16644.703,469.24,813.748,4051.2,5259.336,4813.945,2402.418,5215.199,184.319,926.61,1451.947,9.529,6373.505,596.898
2215,0,1234.573,562.373,834.732,9706.006,729.792,39.952,514.212,2273.128,684.941,8706.704,553.781,2195.579,15063.927,386.168,809.295,4172.197,6252.629,5128.108,2506.269,5257.98,176.878,1027.65,1525.232,34,7009.009,620.859
2216,1.799,1431.063,498.698,852.522,9499.871,1236.916,121.113,682.222,2210.47,768.79,9772.045,721.641,2499.196,13956.93,436.851,844.234,4006.498,8513.242,5508.805,2215.353,5280.656,156.877,1549.426,1745.252,74.043,7384.317,675.099
2217,13.307,1602.224,486.424,864.13,9424.176,1795.463,205.609,825.842,2068.525,741.956,11052.122,941.959,2981.298,12609.225,629.619,1152.769,4241.602,9963.669,5635.299,2839.712,5353.705,151.98,1955.509,1888.494,111.521,8543.359,767.469
2218,20.469,1727.932,487.395,872.575,8965.963,2126.924,275.749,942.209,2282.858,843.98,10801.841,1146.111,3381.75,12407.915,717.936,1326.358,4543.522,9971.284,5780.313,3088.536,5360.693,166.738,2325.169,2061.061,143.156,8934.801,827.453
2219,34.512,1860.147,485.014,883.423,8043.922,2297.954,319.689,1014.063,2478.16,897.553,11418.146,1321.16,3737.247,12499.281,866.624,1351.961,4119.495,9780.187,5913.057,3368.419,4899.311,189.806,2563.575,2140.337,159.803,9951.311,857.312
2220,65.133,1850.999,495.96,878.551,7014.303,2531.734,338.569,1037.944,2563.267,1015.835,11469.757,1492.679,3854.167,12551.366,1038.183,1338.427,3741.528,9281.732,5961.716,4782.189,4875.326,188.134,2616.069,2156.377,170.201,10204.462,878.781
2221,55.835,1812.297,524.014,895.863,6409.329,2571.267,332.038,1025.908,2612.682,1011.486,11323.847,1491.738,3775.91,12499.832,932.637,1430.184,3329.562,8047.261,5932.223,4382.957,4916.326,192.545,2690.416,2147.814,167.464,10484.889,993.192
2222,43.438,1718.412,534.86,897.307,5853.138,2474.338,299.504,951.637,2607.886,987.858,11727.063,1384.095,3781.282,15402.629,840.74,1384.119,2778.458,8957.861,5786.213,4065.249,5309.969,173.156,2736.085,2115.158,148.153,10254.466,992.415
2223,56.337,1578.843,554.408,893.122,5673.321,2428.577,254.748,827.55,2794.955,1064.842,12245.41,1234.28,3583.473,17421.903,721.807,1260.55,2607.966,9567.912,5490.443,4161.893,5288.081,186.593,2639.396,2329.033,117.75,10471.429,1128.268
2224,56.913,1381.877,529.166,873.49,5586.4,2160.049,171.625,685.114,3007.502,1013.003,13339.824,1061.343,3280.187,17978.862,598.188,1236.656,2398.843,9485.587,5117.65,4539.237,5202.198,200.412,2526.825,2335.302,78.453,10287.193,1093.958
2225,40.704,1492.852,522.465,855.896,5520.386,1401.67,94.037,548.91,2714.746,1263.971,13269.635,861.398,2942.928,18324.61,348.873,1311.429,2065.717,9041.642,4944.527,5281.503,5088.459,200.489,2626.524,2228.454,35.983,10535.579,1219.515
2226,28.143,1611.158,495.936,843.923,5365.35,779.993,36.944,461.077,2837.377,1414.081,11008.369,632.149,2602.959,18193.842,207.169,1471.342,1561.642,9763.61,4849.701,5963.857,5115.955,189.28,2358.471,2062.1,10.001,10225.774,1558.821
2227,10.119,1928.302,475.503,838.059,7110.204,722.31,14,478.991,2472.056,1153.378,10551.447,513.503,2393.693,17957.131,426.529,1972.666,1456.747,9224.854,4930.206,6298.243,5255.837,173.899,2706.204,2352.79,7,10975.315,1226.113
2228,0.64,1904.539,470.471,837.79,9249.908,745.352,14,476.88,2531.956,1023.588,10946.835,508.277,2343.123,16072.37,610.34,1898.9,1725.698,9207.306,5081.349,6172.464,5247.934,168.177,2747.348,2160.905,7,10914.332,1021.071
2229,0,1788.838,468.086,837.931,10654.013,836.454,14,462.637,2547.197,1054.408,10543.464,501.917,2360.786,14880.451,650.141,1840.681,1990.822,8731.758,5099.259,5861.069,5234.373,173.045,2656.261,2001.438,8,11044.101,955.61
2230,0,1535.629,458.697,837.913,11455.508,792.085,14,460.002,2547.461,876.616,10542.434,510.321,2399.535,14973.314,707.4,1833.333,2219.016,8170.932,5105.411,5589.494,5229.892,179.594,2729.807,1999.801,7.5,10982.43,887.864
2231,0,1480.928,458.922,837.897,11321.841,898.662,14,433.14,2532.292,835.04,10664.085,515.563,2406.145,15054.961,709.774,1784.704,2396.818,7243.315,5126.413,5421.828,5200.174,186.442,2621.914,1866.295,7,9582.838,1071.7
2232,0,1223.264,457.425,837.47,10728.713,995.519,14,400.806,2501.331,890.944,9867.412,522.662,2365.82,15059.246,749.226,1514.699,2606.513,6331.321,5114.927,5445.582,5174.821,191.138,2258.79,1629.049,7,8461.557,1068.779
2233,0,1126.215,476.942,837.727,9996.446,988.194,14,397.858,2290.096,924.276,8842.628,522.622,2291.559,14779.989,754.874,1236.81,3052.828,5703.811,4782.658,6038.533,5115.856,190.417,1821.233,1544.38,6.5,7375.859,913.583
2234,0,1109.319,561.501,838.404,9391.339,758.824,14,388.31,2039.583,846.051,8277.602,522.248,2263.61,15091.862,743.967,1026.866,3581.647,5014.94,4414.029,5942.512,5128.107,182.722,1624.345,1463.179,6,7038.766,861.065
2235,0,1115.075,615.197,836.198,8864.204,582.926,14,387.73,1739.962,902.382,7614.255,516.24,2253.595,15118.049,741.364,1017.743,3611.984,4871.815,4304.006,5759.341,5028.68,175.846,1683.529,1423.405,6,6481.602,834.54
2236,0,1110.968,643.313,834.385,8546.112,589.065,14,387.534,1710.082,734.768,7253.917,514.366,2202.961,15168.826,717.932,986.072,3713.885,4870.62,4295.836,5387.551,5002.028,170.264,1869.299,1429.181,6,6064.681,832.818
2237,0,1112.441,641.517,831.508,8007.179,549.32,14,380.718,1711.215,768.901,7288.911,513.711,2175.347,15215.351,695.409,956.148,3637.117,5130.621,4290.365,5412.348,5057.367,166.138,1863.711,1456.39,6,5990.877,832.284
2238,0,1143.233,694.144,827.985,7796.361,527.033,14.2,383.297,1802.016,872.307,8309.904,514.252,2167.722,15439.715,713.715,800.024,3689.033,5854.051,4299.342,5335.639,5087.43,161.47,1859.311,1458.738,9.532,5857.518,832.095
2239,0,1287.213,738.293,800.842,6435.269,945.175,38.467,485.222,1926.187,856.152,9547.097,542.243,2194.962,14262.314,781.147,1000.921,3643.426,7703.355,4417.095,5905.836,5066.336,154.58,2097.018,1499.447,33.53,6132.873,784.027
2240,1.248,1497.225,770.785,600.886,6781.364,1387.816,119.642,655.603,1835.774,722.535,11190.051,723.199,2470.045,12916.118,816.385,1298.93,4119.199,8508.351,4560.315,5629.924,4504.458,137.592,2508.339,1629.662,74.543,7445.183,764.4
2241,13.098,1658.037,809.381,572.154,7341.069,1594.015,201.977,801.341,2526.029,729.037,11677.525,965.386,2865.76,12145.279,1188.197,1539.419,4053.752,9170.091,4579.65,5518.936,4210.256,142.703,3033.73,1779.968,112.838,8472.042,823.117
2242,32.645,1798.635,843.311,581.971,7915.757,1766.804,271.227,918.884,2578.439,953.585,11138.784,1182.017,3275.882,11596.467,1276.707,1531.19,3644.034,8318.943,4676.847,5456.437,4535.472,162.969,3618.279,2000.817,144.968,9200.265,860.461
2243,47.319,1892.161,906.528,600.13,8005.577,2301.172,319.287,1000.226,2570.303,1299.034,10757.491,1390.057,3543.244,11333.05,1172.842,1587.657,3202.13,7657.465,4873.357,5494.34,5003.722,178.064,4182.946,2203.794,165.293,9440.842,975.472
2244,51.231,1905.978,950.912,606.476,7030.967,2259.149,338.086,1019.599,2651.616,1459.881,10458.84,1532.627,3697.137,12218.951,1070.158,1504.184,2854.181,7105.635,4930.035,5747.903,5002.297,187.76,4420.274,2293.914,171.796,9886.167,964.837
2245,39.473,1858.883,924.759,600.05,6193.41,2320.09,308.465,994.435,2524.228,1461.457,10385.702,1553.812,3729.542,11199.246,947.568,1415.499,2449.308,6431.524,4957.9,5805.889,5003.463,184.273,4411.349,2302.815,165.192,9863.99,970.125
2246,46.996,1755.349,961.736,598.267,5665.955,2400.159,274.745,918.815,2179.787,1509.009,11187.768,1441.085,3663.618,13152.183,830.445,1270.934,2129.594,7156.139,4837.11,6094.836,4960.018,142.729,4213.313,2260.58,145.795,9614.479,1150.1
2247,60.072,1599.272,955.266,722.733,5663.522,1978.652,230.782,792.969,2203.223,1457.867,11051.034,1260.885,3316.746,16336.812,692.959,1152.558,2021.861,7574.008,4603.078,6182.489,4894.725,139.442,3803.579,2163.236,114.484,9419.506,1198.092
2248,39.71,1411.152,910.401,832.551,5673.074,1698.644,163.562,662.516,2317.62,1293.665,12123.916,1093.614,3133.349,17656.689,575.052,973.255,1724.708,7277.639,4454.015,6218.809,4830.158,158.749,3289.656,1942.588,75.965,10014.257,1072.55
2249,31.476,1453.522,876.559,816.191,6012.973,1271.878,90.994,509.006,2305.135,1163.277,11922.445,886.782,2907.341,18046.1,431.476,860.817,1332.79,7684.587,4382.614,5966.007,4773.127,178.8,2717.844,1789.527,34.721,10571.954,984.979
2250,17.626,1626.061,859.324,788.501,6254.938,1215.516,26.492,402.76,2351.077,1187.662,10631.242,666.886,2577.133,18500.004,296.364,1314.079,1067.04,8053.738,4441.614,5782.076,4892.883,177.288,2103.085,1833.691,9.732,10026.995,923.449
2251,4.528,1908.576,839.236,783.3,7603.794,1154.754,14.006,394.562,2347.074,1278.449,10451.347,545.212,2386.341,17758.595,492.34,1784.912,1453.708,8625.637,4423.513,5030.159,5106.4,164.1,1737.631,1698.225,7.002,11212.418,963.629
2252,0.321,1941.027,829.996,782.272,8887.554,1166.057,14,394.44,2342.546,1272.292,10237.51,539.036,2361.626,16718.911,561.19,1869.89,1968.659,8754.022,4524.843,4022.93,5125.51,167.596,1762.711,1530.454,7,11151.119,962.021
2253,0,1825.785,850.977,782.678,10025.978,1227.29,14,395.69,2336.805,1208.93,10326.887,539.153,2367.209,15533.159,524.714,1858.855,2211.949,7765.172,4682.509,3895.518,5120.122,178.752,1886.646,1444.713,8,10346.625,963.37
2254,0,1543.383,888.896,782.771,10851.385,1300.172,14,396.633,2335.515,1134.846,10370.16,537.477,2366.415,15452.388,524.274,1814.349,2240.999,7125.819,4811.193,3865.93,5118.85,184.72,1835.311,1320.103,7.5,9737.489,962.537
2255,0,1310.902,899.86,782.878,11223.237,1381.709,14,396.258,2280.763,1009.944,9974.247,539.625,2369.597,15464.442,475.246,1763.87,2280.423,7085.635,4686.571,3678.54,5110.714,190.845,1688.588,1334.223,7,8450.07,963.425
2256,0,1105.422,902.005,782.643,10704.31,1253.017,14,396.785,2230.812,1115.847,8795.628,533.731,2378.746,15994.609,523.582,1471.136,1636.297,6208.309,4452.867,3544.539,5139.126,196.298,1597.37,1312.947,7,7923.468,1182.693
2257,0,1087.114,848.344,788.21,10695.875,868.229,14.499,394.231,2127.547,1173.037,8283.939,576.731,2139.039,16199.212,514.873,1125.347,1296.331,5629.626,4381.488,3128.123,5139.905,198.433,1453.605,1298.785,6.5,7247.063,1504.979
2258,0,1083.323,841.321,788.675,10566.682,726.084,14,391.689,2106.985,1171.27,7468.293,595.872,2127.842,16320.481,454.703,1015.479,1373.097,5106.425,4375.532,3133.377,5108.016,193.454,1168.697,1249.2,6,6011.635,1456.049
2259,0,1082.349,839.633,788.194,10334.028,697.656,14,392.152,1657.367,1088.383,5985.919,598.261,2122.326,16162.666,424.131,932.079,1844.14,5024.499,4376.811,3882.603,5084.265,185.701,1226.401,1251.128,6,5272.368,970.397
2260,0,1077.493,841.454,787.927,9667.679,644.672,14,398.336,1582.393,1097.195,5198.239,598.522,2111.07,15210.487,429.272,928.207,2343.116,4856.527,4378.709,4704.436,5067.214,179.831,1251.476,1299.25,6,5192.18,714.192
2261,0,1093.83,842.167,788.947,9282.761,602.851,14,411.869,1329.008,938.724,5178.394,609.793,2114.141,14751.14,475.753,960.126,2104.336,4898.903,4378.219,4803.072,5044.935,175.647,1257.176,1380.08,6,5523.776,718.883
2262,0,1118.058,842.337,788.496,8987.118,587.847,14.2,416.373,1319.151,792.259,5191.334,617.716,2088.189,14898.45,571.97,864.65,2175.271,4865.657,4345.288,4804.283,5085.783,163.589,1266.77,1393.875,9.525,5623.152,805.749
2263,0,1257.839,841.108,789.176,8530.531,992.729,32.013,466.689,1388.134,750.454,5879.425,633.262,2107.169,12838.381,691.999,1012.183,2246.436,5109.533,4403.053,5532.491,5091.182,161.279,1352.749,1536.741,34.388,5299.23,723.719
2264,1.795,1452.95,853.844,793.123,9083.924,1308.622,101.065,560.945,1635.014,851.579,8279.16,762.948,2221.629,10385.369,707.493,1320.219,2303.866,4410.419,4472.269,5230.888,5094.7,143.095,1678.888,1545.871,76.006,6103.714,717.632
2265,15.134,1625.372,897.414,805.222,8496.627,1360.389,189.398,661.392,1939.068,935.685,8443.554,935.924,2436.367,9944.691,713.638,1330.318,2214.924,5756.721,3994.447,4807.957,5153.099,133.892,2015.99,1703.89,113.507,6768.098,793.641
2266,32.758,1727.515,932.94,817.394,8012.503,1498.087,256.508,733.538,2208.304,1033.47,8623.961,1069.731,2683.349,8713.187,748.149,1312.243,2086.662,5829.825,3665.441,4681.235,5122.431,126.111,2459.011,1858.455,146.272,7177.335,852.847
2267,47.871,1813.299,968.352,817.149,7237.638,1631.116,284.567,771.294,2415.281,1134.916,8790.456,1231.604,2907.913,8576.17,726.51,1260.204,1897.954,5418.904,3694.077,4480.885,4951.022,125.455,2678.005,1837.988,166.059,7503.944,911.54
2268,57.573,1834.781,976.903,816.525,6231.518,1723.084,311.84,790.581,2548.52,1189.263,9077.522,1352.063,3116.712,8773.742,629.979,1208.139,1941.474,5393.646,3750.649,4320.557,4963.957,123.802,2714.864,1738.897,170.531,7602.677,981.019
2269,53.496,1775.93,959.384,821.989,5413.923,1611.504,310.714,776.538,2541.959,1153.238,9273.428,1337.493,3254.691,8942.46,491.985,1194.074,1883.483,5340.16,3748.92,4147.753,4921.999,123.466,2685.524,1679.603,161.911,7626.921,1178.97
2270,58.285,1676.034,966.838,837.422,5168.299,1490.161,196.125,711.58,2266.146,1090.281,9824.139,1333.588,3204.684,9043.021,428.22,1150.84,1925.86,5170.554,3620.328,4094.06,4835.117,143.923,2725.336,1601.267,143.064,7372.311,1197.416
2271,63.756,1527.167,961.409,845.197,4904.855,1525.652,122.884,612.424,1997.997,1035.762,10328.039,1219.675,3065.14,9610.96,429.601,1076.244,1965.654,4880.285,3613.553,4244.373,4829.582,176.629,2559.522,1510.509,111.509,7558.827,1133.627
2272,50.373,1357.064,945.596,832.527,4938.528,1657.768,127,539.66,1854.126,1074.764,10230.465,1050.769,2837.854,11024.512,363.496,940.896,1859.03,4728.911,3938.892,4581.181,4822.252,181.019,2292.568,1420.618,73.209,7675.659,1213.452
