Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AP,elec_BR_AM,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MT,elec_BR_MS,elec_BR_MG,elec_BR_PA,elec_BR_PB,elec_BR_PR,elec_BR_PE,elec_BR_PI,elec_BR_RJ,elec_BR_RN,elec_BR_RS,elec_BR_RO,elec_BR_RR,elec_BR_SC,elec_BR_SP,elec_BR_SE,elec_BR_TO
19,0,1572.44,1191.02,731.49,12172.39,1411.09,2.66,436.11,2537.38,1896.54,4587.97,834.08,1773.8,4340.61,738.09,929.28,5635.39,8085.9,6153.83,5698.13,6846.43,197.63,4062.55,7401.19,13.61,7615.82,706.19
20,0,1649.47,1192,733.5,12372.18,1864.13,14.51,470.74,2675.85,1964.61,4934.21,870.72,1779.59,4600.91,1013.76,1150.68,5800.45,10550.83,6163.59,6204.99,6840.47,191.65,4654.56,7519.44,31.11,7529.22,724.82
21,2.01,1747.76,1185.8,736.71,12479.71,2482.11,95.42,582.1,2930.29,1949.56,7335.28,988.13,1981.21,4371.24,1325.71,1628.75,6900.05,10350.16,6349.69,6128.71,6862.12,179.1,4794.26,7698.57,73.37,8138.48,820.23
22,20.47,1960.19,1069.9,647.62,9771.86,3131.08,201.99,677.9,3226.33,2003.08,9084.38,1276.69,2483.21,4447.17,1494.27,1911.25,7796.65,10125.95,6686.77,6472.56,6382.26,182.64,5077.74,7922.02,116.79,9628.56,939.06
23,50.87,2092.67,1036.12,655.5,8211.7,3634.44,291.7,713.48,3578.63,2083.58,10189.03,1570.31,2960.45,4654.37,1556.5,1999.13,7894.27,8657.17,6840.24,6748.86,5351.95,196.06,4937.3,7743.1,152.11,10738.36,1044.2
24,78.89,2211.53,1063.97,615.32,8153.43,3560.67,360.55,732.92,3771.3,2169,10903.48,1829.25,3338.51,4897.49,1571.61,1921.16,7638.48,8196.71,6916.22,6940.23,4026.69,191.81,5297.17,7344.47,176.99,11386.38,1114.62
25,100.88,2168.31,1188.27,574.85,8094.16,3622.04,394.61,740.55,3858.15,2261.01,10797.2,2001.63,3558.8,4819.77,1493.44,1799.78,7653.47,8136.63,7064.14,6873.6,3467.41,190.9,5359.76,6899.09,186.03,11925.29,1144.23
26,115.47,2138.48,1204.87,612.74,7650.14,3626.64,394.98,737.23,3998.46,2305.11,10166.53,2051.73,3688.62,5102.93,1452.41,1703.1,7561.32,7743.68,6986.76,6666.89,3055.33,212.24,4554.63,5672.18,181.86,12131.12,1149.18
27,118.73,2038.33,1146.55,683.01,8077.58,3532.73,361.12,677.91,3963.29,2231.9,10639.69,1976.98,3655.22,5122.57,1382.04,1698.92,7315.95,7809.23,6917.89,6285.93,3732.52,210,4759.07,6756.23,160.24,11884.39,1119.85
28,110.49,1852.47,1223.58,675.41,8412.81,3441.61,292.85,604.39,3438.04,2118.1,10501.7,1786.21,3422.5,5201.81,1347.05,2036.16,7150.03,8883.12,6774.96,6070.81,5867.78,179.82,4782.13,7091.9,127.51,11569.55,1052.76
29,93.88,1619.36,1320.1,696.61,9607.24,3024.37,204.4,516.23,3357.23,2033.28,10648.63,1568.13,3100.71,5422.58,1174.61,2087.22,6732.24,9072.19,6604.87,6534.09,7557.02,191.76,4529.33,7052.86,81.64,11159.85,949.8
30,71.16,1771.1,1280.71,829.08,10901.35,2379.11,95.09,440.85,3012.83,1807.48,10678.74,1219.85,2683.4,6870.31,842.59,1771.14,5995.71,12165.75,6931.21,5794.65,7691.24,216.71,4603.14,7722.31,36.2,10991.71,835.38
31,41.94,2022.16,1319.02,807.91,11308.88,1724.94,14.07,416.95,2729.88,1657.86,10660.23,980.9,2297.98,9214.43,633.34,1951.48,4301.58,14980.19,7355.43,5742.05,7799.26,209.92,4683.53,7700.2,12.37,11385.54,736.44
32,14.09,2347.71,1463.02,911.57,12796.54,2350.85,3.98,415.31,2993.86,1626.83,11247.7,894.36,2090.17,10626.07,697.2,2682.89,3521.94,16406.22,7453.93,6510.28,7709.91,200.82,4856.03,7706.62,11.95,11934.75,705.16
33,0.41,2367.16,1486.5,954.98,13750.09,1862.93,3.98,409.78,2965.72,1668.9,10109.98,891.72,2086.28,9315.35,751.04,2673.47,4047.73,16344.99,7456.9,6506.38,7672.98,196.44,5055.63,7722.69,13.28,11694.24,706.68
34,0,2387.63,1518.25,946.3,14275.57,1924.76,3.98,412.05,2984.59,1667.04,9672.12,868.98,2075.45,7200.9,846.05,2694.03,4653.94,15525.34,7456.35,5754.85,7620.64,215.82,5251.84,7757.03,13.28,11140.1,708.6
35,0,2398.59,1531.85,938.85,14429.4,1716.02,3.98,412.46,2992.26,1722.97,8817.15,873.06,2078.72,5930.28,956.08,2596.19,4932.94,15236.3,7398.08,5197.17,7621.06,218.9,5436.16,7767.8,13.28,10888.65,708.72
36,0,2198.95,1529.64,942.91,14206.52,1429.93,3.32,412.92,3007.65,1693.04,7071.54,888.27,2062.17,4121.47,992.73,2461.05,5139.04,14742.03,7289.02,4898.73,7609.68,225.61,5386.17,7767.11,13.28,10344.76,707.3
37,0,1883.83,1533.04,946.6,14137.32,1102.72,2.66,415.66,2799.17,1667.36,5191.72,906.91,1946.14,4051.88,1032.94,1648.85,5323.08,13783.25,7081.78,4556.69,7159.51,234.72,5183.28,7773.78,13.28,8836.15,706.77
38,0,1660.24,1538.74,940.65,13686.62,1117.9,2.66,409.98,2493.59,1641.91,4426.25,924.18,1787.36,3896.25,1081.63,581.05,5403.54,11891.34,6328.02,5460.89,6622.07,238.25,5073.37,7358.85,13.28,7565.66,706.09
39,0,1533.91,1537.9,936.44,13110.83,898.52,2.66,411,2490.57,1651.04,4247.64,927.05,1775.22,3806.83,1080.9,502.3,5540.54,9211.47,6203.79,5434.22,6615.78,235.3,4926.26,7135.09,12.61,7431.27,704.75
40,0,1531.89,1520.87,936.82,12952.77,818.87,2.66,413.69,2486.53,1693.92,4095.83,927.61,1794.4,3947.51,1076.65,490.9,5491.44,7187.17,6200.33,5364.79,6612.4,221.42,5000.78,6858.4,11.95,7442.76,706.48
41,0,1531.43,1514.77,914.4,12573.63,811.8,2.66,414.37,2499.54,1721.82,4115.64,923.25,1793.15,3934.96,1059.78,484.82,5428.86,6644.09,6213.18,5569.46,6612.82,207.49,4894.55,6528.03,11.95,7474.38,706.31
42,0,1540.49,1502.09,911.68,12360.54,861.91,2.66,418.68,2486.5,1698.99,4160.33,927.12,1791.83,4377.4,1008.81,598.18,5414.4,6857.64,6213.06,5538.73,6612.84,199.74,4792.33,6761.2,11.95,7487.58,707.39
43,0,1563.14,1463,911.61,11919.69,807.61,2.66,419.47,2474.65,1642.15,4245.14,923.98,1781.41,4476.09,920.81,665.19,5452,9227.94,6209.19,5455.24,6620.55,182.76,4843.15,7815.94,13.27,7491.68,705.17
44,0,1692.89,1432.65,903.73,12124.75,1105.06,15.17,451.9,2515.83,1710.63,4945.4,916.08,1787.52,4328.72,898.78,817.54,5713.12,12529.99,6236.63,6056.88,6619.02,20.99,5025.15,7939.84,29.02,7609.24,725.49
45,2,1705.74,1432.29,902.16,12736.44,2054.72,98,570.33,2832.52,1921.81,7901.16,1044.25,1999.63,4057.62,1297.81,1011.59,6608.89,11399.82,6448.8,6366.78,6333.95,121.68,4998.02,7806.77,67.36,8160.58,825.84
46,20.1,1918.12,1354.67,928.01,11559.27,2590.52,205.16,663.06,3268.75,2185.32,10373.97,1372.82,2505.93,4244.56,1528.75,1027.02,6548.3,10167.4,6668.79,6682.92,5375.42,181.64,5036.46,7927.92,112.14,9698.95,947.52
47,50.66,2101.06,1203.68,934.85,11361.63,2684.17,294.35,705.35,3614.13,2212.37,10510.9,1690.74,2984.55,4281.75,1561.52,1119.02,6481.83,8818.33,6932.01,6739.25,4432.27,203.23,5524.34,7470.27,146.24,10924.71,1053
48,78.19,2201.63,1213.64,946.47,10278.02,2741.81,364.14,742.07,3848.92,2277.61,10565,1960.49,3380.17,4502.85,1506.76,1150.22,6280.24,8438.2,7151.37,6621.75,4093.06,192.59,5708.95,7391.92,163.95,11656.46,1128.57
49,100.81,2253.3,1163.03,968.37,10155.95,2665.07,395.81,784.01,4017.71,2309.59,10504.69,2100.4,3714.2,4500.98,1378.17,1194.68,6290.69,8197.02,7440.41,6569.78,4061.65,166.38,5510.96,6289.33,166.27,12069.37,1167.67
50,115.2,2230.38,1196.08,975.15,9434.55,2421.36,395.94,802.29,4118.92,2274.5,10691.43,2151.99,3856.72,4425.39,1216.88,1241.88,5746.85,7925.6,7510.73,5929.36,4092.39,157.37,5546.1,5102.16,159.74,12000.61,1169.57
51,119.5,2106.53,1211.37,964.38,9232.58,2357.32,363.45,771.93,4053.89,2207.59,11621.96,2064.3,3778.81,5262.26,1087.04,1341.13,5638.14,8023.32,7519.1,5702.72,4108.79,177.43,5695.57,5801.16,145.88,11761.63,1133.4
52,114.15,1895.13,1313.82,949.51,9416.22,2211.16,293.18,675.68,3762.31,2128.07,11326.24,1908.58,3505.83,6736.76,1003.86,1308.93,5548.78,8309.66,7363.39,5541.92,5091.07,195.69,5660.08,6823.89,115.58,11166.78,1055.56
53,96.45,1663.86,1446.34,932.89,9681.41,1998.81,203.74,568.29,3419.68,2075.25,10947.25,1635.75,3197.38,8075.89,862.04,1527.29,5600.56,8410.58,7418.24,5280.99,6114.35,174.29,5071.76,7228.58,74.04,11280.99,948.32
54,74.5,1700.09,1510.46,911.13,10342.36,1824.73,94.74,462.39,3116.11,2013.25,9719.51,1287.51,2828.32,9732.52,649.85,1839.7,4890.68,10313.51,7758.57,5470.39,6496.23,180.69,4616.81,7866.65,33.87,11784.53,830.67
55,44.05,1953.86,1513.75,883.73,11043.56,1331.72,14.55,424.96,3305.38,1869.45,8706.82,996.62,2338.25,10987.86,636.63,2379.69,3068.3,14011.01,8174.32,5417.87,7373.28,201.67,4293.21,7809.5,12.61,12342.01,745.09
56,14.41,2311.59,1341.33,866.37,12464.64,1487.51,3.98,424.34,3402.69,1931.77,9313.32,909.2,2077.78,12110.74,804.61,2687.33,2626.95,15288.5,8186.95,6439.02,7661.94,179.88,5018.75,7865.25,11.95,12466.24,950.44
57,0.41,2384.94,1327.26,870.32,12718.57,1636.51,3.98,419.27,3065.12,1990.65,7016.69,910.42,2066.05,12215.94,980.46,2676.94,3378.51,14404.35,8209.25,6859.24,7655.8,179.13,5184.37,7935.86,13.28,12408.94,971.74
58,0,2406.82,1352.45,872.05,12957.24,1457.25,3.98,421.59,3004.27,1966.13,5559.24,906.38,2052.78,11785.7,999.53,2580.57,4244.66,13242.47,8153.12,6489.9,7618.17,191.62,5197.9,7923.7,13.28,11488.48,975.59
59,0,2410.86,1381.84,872.57,13222.96,1289.75,3.98,421.68,2575.25,2075.31,5322.69,906.36,2056.52,9867.36,1007.78,2481.34,4859.44,14281.63,7449.8,5785.19,7592.94,190.29,5339.25,7958.52,13.28,10576.21,976.86
60,0,2249.56,1409.32,872.5,13145.77,1186.28,3.32,421.81,2506.05,2131.57,6063.66,906.49,2044.72,6647.29,1005.71,2413.74,5150.77,14428.83,7134.01,5143.48,7591.52,194.17,5609.86,7944.22,13.28,9392.37,977.29
61,0,1867.77,1499.51,870.73,11894.3,988.3,2.66,422.48,2494.2,2312.62,5609.4,905.13,1938.17,5168.77,990.79,1711.21,5346.78,12909.17,6859.47,5302.48,7617.5,199.7,5490.49,7911.03,13.28,8459.16,971.12
62,0,1679,1550.58,871.42,11464.61,886.34,2.66,425.81,2466.11,2760.61,5089.99,902.85,1974.55,3937.77,981.05,1203.28,5277.88,10790.62,7018.83,5319.24,7518.89,195.15,4521.29,7891.07,13.28,7826.03,972.77
63,0,1538.3,1343.36,871.8,11364.38,792.87,2.66,427.05,2469.28,2297,4492.85,893.74,1910.84,3383.11,950.66,674.31,5302.44,8911.38,7021.93,5466.76,7509.32,193.85,4035.99,7840.66,12.61,7411.34,972.16
64,0,1531.34,1167.83,870.73,11073.07,793.9,2.66,428.94,2492.93,2140.97,4441.16,880.7,1818.69,3355.07,1001.45,600.26,5322.24,6899.37,7024.24,5448.1,7497.75,186.2,3824.65,7551.62,11.95,7342.99,971.41
65,0,1546.41,1175.88,872.37,10968.52,726.18,2.66,430.47,2499.5,2147.73,4281.51,883.92,1796.81,3544.25,980.35,577.39,5365.66,5610.5,7012.64,5973.76,6700.55,179.93,3876.22,7480.1,11.95,7403.08,975.37
66,0,1534.69,1184.73,871.73,11389.69,672.99,2.66,431.85,2492.86,2128.34,4277.71,882.01,1780.65,3703.3,959.51,546.11,5528.63,5397.38,6933.31,5757.91,6164.57,179.32,3986.1,7461.4,11.95,7358.25,972.32
67,0,1570.98,1162.64,866.72,11599.19,763.59,2.66,431.75,2483.61,2090.36,4526.06,882.65,1780.02,3750.16,1003.04,506.81,5512.57,5597.59,6814.9,5612.43,6156.1,174.49,4139.43,7515.37,13.28,7402.65,972.78
68,0,1713.48,984.09,765.9,11616.4,1312.07,15.17,482.82,2509.92,2133.75,4695.57,896.89,1784.4,3329.28,1141.88,621.57,5447.6,6476.07,6858.53,5698.94,5957.18,167.18,4166.68,7597.59,28.01,7371.96,985.35
69,1.65,1877.07,946.58,714.45,10294.21,2304.93,98.03,670.42,2795.92,2285.98,7216.85,1003.87,1931.98,3464.48,1405.6,1164.68,6303.1,6069.25,7062.16,6241.24,4613.83,158.09,4028.78,6957.83,61.35,8001.6,1016.69
70,19.12,1994.46,889.42,678.5,8968.23,2265.53,205.22,872.81,3262.38,2464.16,9469.48,1334.94,2460.57,3753.42,1358.12,1066.75,6114.09,6338.87,7299.52,5906.48,3543.32,155.94,4476.99,6566.48,98.5,9167.8,1093.83
71,50,2173.93,934.5,590.2,7375.6,2323.55,294.35,1018.31,3589.87,2602.25,10190.83,1662.14,2991.97,4011.47,1163.84,1162.99,5049.28,6333.99,7553.67,4935.91,3009.17,172.38,4820.53,6638.83,130.99,10211.74,1198.96
72,75.34,2293.92,956.1,592.48,6244.98,2363.36,363.63,1093.85,3810.67,2689.29,10624.39,1941.41,3428.39,4188.33,1005.8,1160.16,4173.69,6361.58,7742.77,4092.16,3101.78,159.48,5088.54,6771.89,153.93,11012.19,1214.87
73,93.25,2346.53,1022.46,553.24,5517.69,2274.86,395.41,1108.66,3982.63,2692.22,10613.71,2126.71,3716.98,4312.09,865.64,1123.45,3523.64,6709.59,7491.21,3528.92,3283.63,142.52,5444.78,6872.49,160.93,11450.18,1236.84
74,105.9,2277.09,1039.26,491.77,5425.23,2117,381.35,1056.66,3994.12,2646.67,10471.29,2174.58,3820.07,4307.64,735.9,1064.51,3335.76,6796.77,7271.69,3309.02,3281.84,130.14,5611.43,6898.7,159.1,11479.79,1229.44
75,116.45,2135.71,1020.61,494.44,5838.12,2035.27,339.44,948.15,3847.58,2634.09,10427.73,2099.96,3741.01,4226.65,670.62,1071.51,3094.05,6714.3,7612.53,3383.98,3215.05,140.34,5701.08,6881.86,145.55,11209.74,1174.48
76,110.87,1928.84,1008.49,483.15,6589.09,2133.31,293.25,820.52,3712.53,2529.86,10145.6,1919.14,3470.3,4031.01,719.07,1196.31,3307.22,6340.25,7605.66,3985.79,3185.46,154.35,5436.33,7246.01,114.8,10708.68,1102
77,92.78,1692.11,1137.26,463.38,7055.21,2095.83,202.38,645.89,3333.15,2371.84,9660.1,1638.44,3082.42,5237.25,671,1205.17,3426.01,7949.67,7776.15,4998.02,3161.99,168.31,4941.08,7314.96,73.7,10120.5,1006.39
78,66.65,1807.38,1285.19,499.87,7289.24,1802.77,95.52,486.45,3047.62,2233.3,9631.53,1313.58,2685.64,7629.59,430.15,1293.35,3347.27,9163.64,7984.73,6006.88,3547.88,178.71,4564.79,7549.87,32.11,9973.64,907.9
79,39.3,2116.25,1240.21,674.75,7249.34,1310.89,14.07,425.85,3755.5,2086.7,10848.22,1015.46,2308.37,10034.19,331.49,1699.64,2367.6,12625.3,8119.64,6998.23,3605.59,177.98,4257.07,7736.81,12.37,10861.34,820.18
80,14.19,2270.83,1199.06,781.98,8226.34,1399.84,4.03,457.11,3885.52,2080.23,11190.8,944.58,2084.16,12328.8,569.99,2245.73,2193.49,14728.72,8125.67,7510.12,3544.21,174.48,4338.7,7774.66,11.95,11750.2,793.06
81,0.41,2293.16,1195.88,848.73,9542.03,1289.01,3.98,450.75,3722.68,2084.33,9764.22,939.7,2067.8,11429.95,878.9,2286.2,2862.82,14056.08,8065.06,6900.65,3527.34,186.69,4316.24,7695.18,13.28,10680.3,791.63
82,0,2387.19,1194.58,920.23,11153.67,1097.24,3.98,455.57,3297.45,2095.98,8349.3,941.01,2055.92,9339.04,963.04,2340.45,3333.97,13524.71,7931.45,6136.14,3521.1,210.29,4060.88,7633.71,13.28,9555.98,790.85
83,0,2403.88,1196.91,960.87,12706.23,1064.49,3.98,451.91,3005.69,2161.35,7225.99,941.09,2058.9,6574.3,981.64,2337.79,3621.74,13808.85,7336.05,5352.41,3520.25,206.14,3988.63,7656.2,13.28,8618.75,792.21
84,0,2222.63,1197.87,962.58,12506.63,1019.92,3.32,433.83,2519.01,2224.46,6052.49,941.59,2004.51,5094.49,1027.98,2340.38,4081.75,13630.52,7215.65,5072.69,3516.03,208.65,3875.14,7748.76,13.28,7873.89,792.89
85,0,1820.36,1184.59,960.51,11688.89,955.86,2.66,418.28,2497.49,2126.88,5296.23,938.82,1939.22,4277.55,1018.75,1401.52,4234.6,13360.88,7059.81,5360.14,3511.5,214.17,3557.69,7695.82,13.28,7626.04,790.44
86,0,1493.15,1079.47,961.03,11050.96,977.64,2.66,421.08,2494.62,2053.04,4742.77,899.24,1927.21,3570.56,1010.18,950.13,4266.68,12211.79,6963.27,5400.86,3518.42,219.81,3339.52,7763.02,13.28,7430.74,790.51
87,0,1273.62,1047.65,961.02,10992.75,988.32,2.66,427.43,2503.75,2069.74,4594.15,890.81,1865.08,3660.58,996.28,590.46,4240.93,8806.15,6950.12,5720.88,3518.64,217.89,3353.75,7676.47,12.61,7345.41,790.36
88,0,1272.06,1027.46,929.06,11018.72,890.3,2.66,429.28,2506.58,2104.73,4499.31,893.23,1856.6,3392.14,988.06,555.74,4337.04,7118.63,6658.12,5456.27,3464.43,211.13,3398.55,7521.04,11.95,7345.62,789.72
89,0,1270.55,1013.34,917.06,10836.63,807.58,2.66,429.72,2502.29,2162.77,4152.93,877.09,1770.08,3290.64,960.1,564.22,4496.51,6778.54,6633.11,5122.25,3457.99,205,3329.5,7248.38,11.95,7319.19,789.33
90,0,1275.65,928.93,916.96,10577.43,779.7,2.66,432.13,2503.23,2150.55,4203.49,878.14,1768.95,3288.38,891.72,591.49,4550.67,6940.74,6638.56,4697.76,3093.21,199.5,3355.65,7364.93,11.95,7335.7,790.63
91,0,1298.83,910.55,917.65,10582.21,803.09,2.66,431.77,2499.79,2142.65,4435.81,872.5,1771.1,3288.57,783.14,587.79,4223.98,7109.56,6302.33,4313.12,3077.98,195.38,3678.87,7495.9,12.92,7376.48,787.71
92,0,1432.01,880.68,811.46,10204.75,1267.57,15.22,490.35,2533.88,2140.05,4677,867.28,1776.12,3351.01,801.77,674.95,4166.44,5986.56,6200.15,4955.06,3081.42,189.03,3473.25,7157.71,26.76,7257.74,801.43
93,1.32,1677.64,834.59,553.46,8076.47,1681.18,97.43,693.7,2808.24,2063.83,6951.95,1019.94,1978.15,3639.79,890.22,781.48,3567.58,4964.4,6386.79,4440.86,3083.75,177.26,2842.59,6045.11,64.77,8018.89,897.84
94,16.78,1877.78,841.23,512.83,6660.91,1919.95,205.18,906.02,3091.88,2060.64,8678.71,1377.6,2460.36,3830.65,738.24,814.88,3024.54,5247.2,6658.85,3910,3044.46,168.61,2906.89,5118.94,106.5,9060.67,1016.15
95,49.35,2051.04,900.04,528.37,4898.23,1933.45,295.02,1076.07,3459.76,2475.8,8943.59,1683.4,2997.7,4005.44,581.23,816.3,2132.55,5616.55,6935.59,2921.78,2822.01,170.61,3192.04,5396.82,139.93,10130.85,1127.02
96,78.87,2203.07,942.21,508.83,4079.68,1932,364.83,1177.11,3766.37,2683.36,9272.93,1953.03,3441.27,4204.83,496.58,835.58,1617.39,6094.85,7079.88,2322.97,2920.59,181.66,3556.35,5975.42,161.06,10942.33,1209.33
97,102.39,2235.02,947.73,523.28,3727.01,1937.08,397.41,1165.96,3941.71,2690.34,9183.95,2133.29,3721.53,4318.34,450.69,847.56,1498.33,6599.1,7252.2,2090.91,2910.31,149.06,3991.01,6096.52,165.97,11364.34,1249.74
98,112.81,2165.83,996.66,520.74,3316.78,1854.66,398.61,1078.8,3974.8,2658.88,9085.49,2181.89,3821.82,4310.2,409.04,815.56,1363.33,6687.03,7397.62,1961.57,2932.28,136.81,4108.37,6025.93,151.36,11385.51,1220.2
99,106.91,2061.07,986,502.46,3278.51,1736.55,365.8,1005.87,3854.13,2601.38,8893.46,2098.95,3743.17,4509.57,405.69,826.92,1382.3,6307.68,7500.38,1959.13,2925.33,108.81,3954.76,5797.99,131.61,11058.26,1182.45
100,105.61,1849.47,968.81,455.61,3458.26,1556.32,301.53,854.64,3616.27,2529.27,8373.67,1890.41,3472.86,5976.65,447.64,864.98,1541.06,5914.41,7370.67,1814.06,2925.26,143.57,3682.36,6697.43,101.67,10383.53,1097.11
101,92.19,1580.74,976.64,427.93,4214.26,1439.48,210.71,667.95,3344.03,2514.79,8759.64,1593.69,3076.46,7100.11,455.95,1011.31,2164.81,5598.68,7208.89,2471.47,3392.22,157.38,3391.05,6474.08,63.79,10032.37,1000.71
102,70.83,1385.17,1061.13,429.02,5893.22,1243.08,100.66,509.43,3229.18,2334.87,10310.5,1265.47,2625.11,8814.45,415.69,1163.09,3020.68,6020.14,7122.33,4572.65,3366.57,176.42,2996.63,6730.92,29,9823.62,910.13
103,41.46,1260.42,1340.69,596.36,7645.51,837.6,16.83,435.29,3786.99,2231.37,10994.99,984.28,2294.57,9748,463.48,1452.62,2526.9,9682.7,7375.56,5418.15,4480.43,185.6,3600.1,7690.55,12.55,10072.83,820.2
104,14.18,1247.43,1307.17,743.08,9517.63,819.83,3.98,449.61,3705.14,2214.5,10811.84,897.92,2083.63,9711.77,640.03,2074.32,2974.72,12684.48,7438.37,6164.16,6970.25,171.03,4552.44,7863.12,11.95,10078.66,792.67
105,0.41,1245.72,1305.62,789.35,10845.73,1011.91,3.98,454.24,3229.49,2147.22,8266.16,896.22,2064.4,8151.17,691.12,2114.02,3727.34,13008.08,7411.58,6627.3,7630.47,183.89,4695.19,7839.77,11.95,8983.67,792.01
106,0,1256.34,1304.54,801.88,11561.53,1242.18,3.98,452.55,3165.95,2190.1,6881.71,914.34,2068.2,5828.62,807.43,2226.92,4017.75,14330,7409.61,6194.37,7456.03,199.17,4729.15,7864.93,13.28,8180.49,794.76
