Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AP,elec_BR_AM,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MT,elec_BR_MS,elec_BR_MG,elec_BR_PA,elec_BR_PB,elec_BR_PR,elec_BR_PE,elec_BR_PI,elec_BR_RJ,elec_BR_RN,elec_BR_RS,elec_BR_RO,elec_BR_RR,elec_BR_SC,elec_BR_SP,elec_BR_SE,elec_BR_TO
1023,0,2024.62,2507.54,1315.95,20230.98,3631.05,0,546.49,3883.55,5065.57,11848,1703.78,3482.84,4949.53,1760.15,1532.31,9121.13,11879.43,14310.21,10565.9,4846.08,449.24,6069.26,10111.41,24.18,12289.5,1582.97
1024,0,2025.83,2508.07,1291.44,20178.01,3366.27,0,547.68,3882.8,5002.46,11277.24,1695.59,3074.06,4898.22,1770.07,1537.48,9177.02,10470.49,14200.58,10486.88,4861.5,431.6,5867.94,10182.79,24.18,12053.29,1581.54
1025,0,2023.33,2510.31,1292.12,20210.41,3306.08,0,547.39,3898.3,4980.51,11074.13,1750.42,3050.34,4987.78,1758.62,1490.36,9106.79,9138.76,14103.67,10407.1,4861,402.65,5874.17,9960.14,24.18,11997.28,1580.38
1026,0,2021.44,2512.44,1303.61,20090.98,3220.35,0,547.37,3914.07,4990.23,10810.29,1797.41,3041.67,4954.54,1736.49,1418.7,9059.13,10285.92,14098.28,10163.81,4860.8,390.16,6037.71,10010.95,21.98,12025.1,1579.16
1027,0,2074.42,2502.52,1284.15,19892.16,2904.39,0,553.12,4309.63,4971.25,10391.35,1897.74,3036.69,4582.64,1787.52,1426.17,9151.24,16246.01,14103.52,10327.77,4854.99,371.6,6519.55,9634.87,26.5,12238.81,1572.95
1028,0,2440.38,2508.82,1286.83,17966.95,3897.35,30.85,709.49,5105.69,5114.38,13278.6,1936.32,2991.91,4563.83,2113.9,2157.6,9813.5,18397.01,14259.97,12034.4,4860.03,353.39,7380.93,10396.42,71.37,12703.4,1610.61
1029,3.33,2910.78,2543.88,1324.35,16436.6,4553.48,189.3,1077,5739.17,5416.1,16411.26,2295.09,3404.72,4739.77,2498.36,3102.83,10077.55,17571.44,14742.29,11922.54,4890.59,326.48,7761.56,10013.59,160.02,14837.45,1751.96
1030,31.04,3280.35,2569.32,1232.94,16141.99,4415.03,379.32,1424.3,6088.38,5714.85,16932.94,3010.04,4084.72,5135.24,2685.35,3232.39,8398.6,15781.83,15297.99,11544.13,5016.85,330.72,8160.65,9614.91,251.71,18763.94,1938.47
1031,75.11,3534.28,2558.16,720.79,16853.91,4397.16,539.09,1686.28,6134.59,5884.53,15546.71,3546.71,4756.46,5466.32,2699.01,3139.16,8204.29,14880.28,15580.3,11303.4,5168.06,347.93,7542.75,9183.62,322.4,20342.55,2158.21
1032,117.17,3731.82,2607.23,729.41,16985.82,4042.21,654.2,1878.7,6437.21,5969.06,15915.62,4015.8,5451.51,5900.64,2602.57,2823.86,7447.95,14295.69,15772.93,11836.98,4500.03,364.13,8272.19,9272.18,370.22,21853.67,2275.68
1033,151.85,3824.34,2590.99,749.39,14588.48,4158.78,688.23,1973.49,6726.7,6017.12,20256.84,4368.7,5984.75,5977.96,2238.11,2883.13,5991.35,14802.48,15826.01,10629.36,3627.12,307.75,8560.49,9215.83,386.3,22662.44,2349.66
1034,175.82,3758.36,2555.23,756.2,12618.8,4041.04,636.66,1900.03,6968.65,5740.64,20962.92,4422.14,6171.54,5908.54,2042.51,2660.14,5458.37,12896.84,15742.75,9559.99,3673.27,328.36,8208.47,8329.24,370.25,22649.46,2303.7
1035,177.53,3475.09,2592.95,731.56,12930.32,4136.59,564.36,1697.58,6789.38,5756.99,22543.88,4338.13,6029.54,6240.23,1993.74,2570.21,5944.07,12660.05,15782.08,9858.76,3668.71,452.59,8426.92,8971.8,330.92,22166.83,2170.66
1036,159.39,3081.43,2671.3,902.96,13497.15,4449.43,395.36,1432.78,6354.84,5854.55,23461.79,3910.89,5594.45,6112.8,1898.66,2770.34,7176.88,12538.12,15432.06,11062.47,4602.01,459.28,8328.16,10070.64,261.52,20996.84,2109.92
1037,139.48,2647.98,2719.78,1131.67,13296.75,4243.23,243.74,1103.36,6419.03,5689.07,24719.39,3489.42,5107.12,6745.57,1557.94,2481.71,6867.58,14152.78,15075.16,11659.23,5363.98,472.77,8438.35,10203.66,170.75,20456.22,1965.3
1038,103.55,2260.56,2633.37,1229.92,12993.29,3886.59,145.98,761.82,6485.76,5662.45,23846.79,2905.55,4340.36,7905.78,1190.82,2499.53,5958.9,19182.74,14837.03,12033.47,5424.8,395.52,8937.24,11436.61,82.36,21915.16,1805.17
1039,61.23,2181.03,2567.04,1207.37,13409.86,3548.16,40.56,623.57,6630.68,5623.36,20775.48,2321.09,3426.04,13204.77,1051.67,2904.05,3934.11,25167.98,14840,10951.89,5355.34,372.78,8478.47,11794.9,30.3,22906.46,1660.37
1040,20.62,2707.75,2544.21,1183.73,17659.72,3455.41,0,618.63,6404.14,5631.11,22048.83,2071.99,2924.81,18995.26,1220.84,4026.43,3659.19,25582.86,14788.2,11718.4,5220.83,352.54,8257.72,12067.93,25.27,23487.74,1602.15
1041,1.39,2680.81,2545.33,1175.51,19621.8,3345.21,0,611.52,6381.6,5686.92,22270.48,2115.7,2761.85,15435.49,1426.58,4188.51,5176.51,25311.26,14781.07,12293.48,5166.34,353.14,8397.83,11997.85,26.37,23552.14,1587.43
1042,0,2883.63,2612.23,1179.4,19377.52,3231.5,0,612.6,6258.4,5778.95,21820.74,2078.51,2766.27,11097.79,1442.05,4020.34,5896.62,25737.4,14824.1,11538.85,5171.12,376.25,8423.58,12072.32,26.37,22766.51,1594.25
1043,0,2920.27,2619.5,1209.19,19418,3230.25,0,614.53,5646.31,5838.49,21808.45,2075.37,2860.08,9062.83,1443.47,3846,6474.43,25485.86,14579.36,11325.11,5085.01,383.86,8259.67,12200.59,26.37,21337.49,1595.25
1044,0,2728.81,2605.44,1200.41,21374.65,3547.44,0,542.93,5129.88,5806.42,17970.97,2077.76,2836.67,8133.47,1487.66,3441.19,8528.29,23665.29,14377.21,11348.57,4812.14,392.56,8080.35,12050.87,26.37,17512.01,1584.4
1045,0,2104.28,2610.86,1194.5,19707.35,3469,0,546.09,4243.36,5703.69,15378.65,2065.35,2829.29,7136.58,1555.02,2609.57,9345.68,19990.02,14390.88,11330.96,4696.54,398.54,7699.74,11775.69,26.37,15848.5,1569.3
1046,0,2015.8,2539.23,1197.61,19559.11,3543.87,0,550.73,4077.11,5585.82,15127.26,1898.97,2831.56,5487.46,1590.38,1649.08,9335.17,14612.62,14338.98,10775.76,4719.82,398.78,6892.75,10341.08,25.27,14588.77,1567.29
1047,0,2014.85,2454.13,1197.58,20309.55,3353.75,0,548.41,4091.26,5619.31,14797.59,1880.63,2656.08,4351.08,1671.98,1421.94,9057.22,11849.23,14353.34,10593.01,4719.47,387.48,6265.67,10323.41,24.18,12659.69,1565.8
1048,0,2008.73,2454.11,1197.34,20338.75,3184.95,0,549.2,4090.68,5608.66,13884.07,1929.8,2588.37,4352.82,1735.92,1400.35,9180.05,10153.14,14324.36,10001.6,4728,367.87,5884.75,10152.82,24.18,12369.01,1560.47
1049,0,2009.59,2455.02,1198.19,20250.38,3023.63,0,549.27,4390.39,5425.9,13172.01,1981.32,2584.69,4265.46,1775.95,1412.59,9385.07,9552.92,14333.88,9657.88,4837.35,360.7,5557.62,9787.77,24.18,12293.11,1559.39
1050,0,2020.72,2459.27,1197.02,19824.65,2816.05,0,550.22,4970.39,5286.19,13578.55,2063.2,2588.19,4125.08,1743.1,1467.36,9530.55,9571.42,14351.49,10305.38,4957.38,348.82,5471.1,9479.12,21.98,12322.06,1564.24
1051,0,2046.92,2456.19,1197.15,19316.15,2808.65,0,556.63,5059.34,5336.69,14230.37,2053.59,2592.51,4217.09,1714.31,1550.42,9516.18,13464.49,14472.51,10153.98,4956.89,335.17,5996.82,10077.51,25.93,12542.3,1563.85
1052,0,2216.41,2452.21,1200.52,17720.63,3629.03,32.54,708.25,5169.86,5526.37,15044.68,2095.09,2824.26,4693.46,1876.89,1635.8,10150.1,18100.97,14735.09,11800.87,4957.95,326.02,6470.99,10101.66,64.74,13286.14,1601.36
1053,2.73,2493.07,2462.91,1021.49,15045.05,4173.02,195.77,1061.45,5660.7,5859.32,18334.97,2380.26,3285.95,4888.73,2028.5,1688.42,10649.57,18245.51,14761.47,13305.72,4990.93,287.71,7028.04,10164.18,142.91,14959.75,1761.44
1054,31.63,2740.02,2515.49,676.4,14642.55,4383.05,386.39,1391.8,5587.66,6094.02,18925.75,2993.65,4112.81,5315.2,2037.2,1835.69,9200.57,19585.49,15094.64,12321.77,4966.2,294.38,7951.96,10073.17,228.61,18037.05,1974.45
1055,82.76,2958.4,2583.07,710.03,14952.87,4641.28,554.39,1611.05,6100.44,6146.32,17861.55,3638.57,5004.83,5858.44,2097.64,1980.36,9549.19,17267.88,15382.58,11647.73,3824.33,344.47,7994.28,8999.12,302.67,20231,2174.08
1056,129.48,3185.07,2675.4,753.43,14197.1,4799.32,669.32,1690.54,6406.3,6023.23,18790.5,4116.72,5751.96,6895.99,2004.55,2127.37,8998.9,16168.47,15185.69,11035.92,3517.14,388.46,8444.48,8265.87,351.74,21934.14,2313.54
1057,169.48,3204.49,2556.07,773.87,13038.79,4711.22,729.99,1601.33,6733.38,6060.48,19173.34,4358.5,6253.41,8351.83,1888.26,2220.88,8251.31,16451.16,15050.83,9954.87,3628.25,388.33,8169.4,7976.04,362.35,22661.36,2375.08
1058,196.09,3144.53,2327.68,774.69,11051.57,4596.68,732.15,1499.19,6900.9,5554.87,19956.43,4414.76,6426.47,9526.78,1580.27,2090.3,6882.96,16162.29,14908.5,8257.15,3751.77,383.92,7023.7,7696.69,352.61,22616.14,2377.91
1059,201.14,2960.6,2036.4,764.63,10943.74,4216.52,673.23,1413.5,6728.35,5635.74,20228.5,4317.21,6242.48,12386.4,1386.52,2240.2,6887.48,16030.45,15143.83,8085.49,3772.89,338.66,6906.14,7688.54,310.27,22290.21,2240.99
1060,188.97,2659.7,2045.62,1220.59,12624.6,4002.89,556.09,1240.93,6266.78,5879.99,21446.2,4019.3,5769.78,12786.47,1388.17,2494.01,7670.57,15503.8,15223.38,8678.93,3710.19,352.06,7746.65,7794.56,246.77,21149.07,2035.44
1061,159.1,2402.94,2322.1,1285.31,13651.75,3558.4,392.71,971.58,5954.82,5617.56,22341,3534.56,5110.53,12390.92,1260.04,2235.42,7892.81,16002.75,15032.71,8461.92,4635.34,382.98,8488.44,8931.87,164.75,21095.45,1940.4
1062,118.92,2154.29,2387.29,1271.6,14419.67,3227.38,201.28,698.31,6320.12,5452.81,21253.77,2909.77,4252.66,12011.84,1241.2,1975.07,6673.93,19725.84,14944.69,9427.47,5537.03,392.36,8188.45,9552.22,77.99,22054.17,1764.13
1063,70.48,2036.41,2346.36,1256.84,15925.49,3404.3,42.11,558.37,6542.76,5309.62,17375.07,2317.36,3410.24,14703.91,1114.43,2899.57,4885.72,23979.79,15021.55,11190.74,5456.83,374.41,7927.13,10998.69,30.3,23237.2,1624.3
1064,23.9,2602.16,2643.62,1241.3,18711.7,3959.28,0,555.19,6338.35,5428.54,19252.62,2115.49,2961,17940.3,1394.11,3752.12,4459.22,26149.65,15047.99,11541.46,5285.54,341.76,8083.44,12347.2,25.27,22551.58,1566.15
1065,1.39,2788.31,2788.44,1259.1,20802.32,4452.18,0,551.93,5486.04,5507.47,20021.61,2122.1,2938.41,13513.32,1664.06,3606.83,5701.57,26214.76,15055.86,11030.17,5245.77,342.93,8450.16,12392.06,26.37,22298.79,1566.29
1066,0,2852.41,2795.88,1262.66,21478.15,4035.74,0,552.45,5273.91,5501.43,20194.56,2130.06,2929.61,8971.53,1637.47,3629.73,7105.01,24717.95,15080.95,9839.46,5241.8,367.38,8603.85,12208.36,26.37,21390.92,1571.31
1067,0,2860.65,2698.04,1264.46,22229.83,4023.58,0,552.67,5285.56,5324.37,19761.81,2109.51,2917.22,6561.85,1574.46,3629.63,8335.8,24189.05,14866.85,10257.78,5011.67,377.91,8696.91,11978.07,26.37,19317.14,1569.84
1068,0,2741.98,2606.09,1265.01,22044.34,3844.42,0,541.92,5283.53,5270.61,19870.36,2074.04,2916.18,5713.18,1626.64,2354.24,9314.32,23795.75,14699.89,9561.19,4898.59,378.92,8542.17,11883.61,26.37,16128.08,1570.26
1069,0,2007.26,2605.78,1252.84,22022.03,3561.39,0,503.15,5253.22,5344.28,17865.54,2069.53,2910.51,5708.89,1454.32,1741.03,9692.96,19717.28,14692.31,8864.2,4975.45,396.89,7871.85,10461.53,26.37,15438.98,1554.5
1070,0,2058.39,2619.27,1241.62,22369.4,3414.88,0,502.01,4950.24,5353.73,13965.15,2069.64,2926.98,5209.95,1507.51,1346.48,9625.65,16877.74,13741.81,8069.55,4991.04,399.37,7727.61,10279.38,25.27,13329.84,1562.03
1071,0,2061.4,2467.12,1241.62,21658.26,3296.91,0,504.91,4951.43,5088.88,10721.33,2034.83,2919.9,4720.16,1430.78,1247.13,9657.54,16876.16,13253.3,8021.68,4975.43,389.47,7599.01,10039.73,24.18,12345.48,1562.98
1072,0,2028.25,2455.5,1328.05,21303.43,2916.09,0,505.21,4927.9,4832.52,8975.16,2047.58,2897.9,4625.97,1517.64,1206.72,9570.39,16008.35,13191,8741.53,4746.25,375.55,6817.25,9566.25,24.18,12188.9,1544.11
1073,0,2058.46,2461.98,1350.13,21098.3,2783.48,0,507.93,4063.96,4469.55,9015.78,2078.6,2897.87,4628.52,1561.13,1141.05,9554.48,15515.34,13201.27,7803.07,3587.9,362.03,6924.64,9787.21,24.18,11997.32,1557.65
1074,0,2071.67,2462.77,1352.81,20629.3,2723.5,0,508.72,3937.58,4349.39,9041.03,2059.38,2906.93,4674.73,1552.36,1032.62,9516.8,15372.49,13235.24,7341.22,3514.17,347.07,7156.41,10310.89,21.98,12000.49,1563.29
1075,0,2116.92,2467.35,1364.11,20403.86,2746.42,0,522.91,3952.29,4407.72,8954.97,2092.61,2907.47,4697.62,1480.8,1310.21,9531.4,16422.94,13224.42,6567.75,3527.5,334,7502.02,10371.42,26.49,11925.89,1566.65
1076,0,2292.74,2467.13,1378.16,20132.43,3376.26,30.28,659.78,4044.62,4504.13,10781.36,2106.35,2927.94,4819.16,1610.89,1471.47,10024.99,15760.83,13200.97,6344.11,3470.12,319.81,7767.32,9661.45,68.01,11988.1,1600.79
1077,3.95,2616.37,2492.12,1411.31,19440.44,3644.91,190.31,980.38,4657.21,4787.45,16752.98,2377.62,3344.67,5330.45,1604.23,1896.43,11012.42,10228.87,13225.16,7419.87,3256.54,278.69,7675.99,8616.34,145.1,13840.44,1769.67
1078,33.82,2984.56,2235.74,820.81,18179.74,3347.19,383.78,1244.78,5423.34,5118.83,18179.45,2956.92,4047.21,5902.99,1588.13,1931.88,10491.41,9044.62,13250.06,7339.31,3442.66,258.81,8297.86,8338.9,215.79,17072.99,1981.64
1079,82.77,3247.45,1926.93,738.81,15716.15,3251.46,548.95,1335.07,6116.45,5278.18,18784.5,3441.58,4951.11,6232.41,1393.93,1917.04,8961.51,9907.26,13480.93,6558.86,3544.69,267.81,8435.26,7551.45,270.2,19088.78,2152.73
1080,131.12,3463.01,1973.76,767,12900.5,3213.21,670.37,1418.92,6433.63,5376.67,19734.51,3889.21,5685.72,6692.06,1137.64,1852.76,7117.53,10754.05,13702.78,5668.75,3539.53,240.44,8410.68,7876.82,325.59,20691.92,2294.88
1081,171.69,3557.94,1995.75,740.07,11754.52,3164.38,728.3,1452.16,6730.6,5541.93,19969.35,4193.36,6175.77,7242.26,1059.91,1852.86,6332.3,11378.26,13741.21,5365.61,3541.78,267.65,7886.74,7983.77,348.39,21480.9,2369.83
1082,196.62,3519.97,2037.79,736.85,10608.43,3343.14,731.65,1389.04,7022.13,6103.66,19980.58,4264.45,6298.81,6578.77,1039.79,1929.65,5792.52,11499.27,13718.37,5077.44,3578.95,314.15,7316.89,7836.55,339.57,21504.3,2372.93
1083,200.93,3297.57,2012.83,737,10346.36,3295.83,673.08,1230.56,6781.66,6529.44,20610.49,4148.11,5917.42,6333.48,1067.71,1960.02,5696.6,11268.29,13578.61,4871.58,3573.4,335.52,7026.08,7766.15,299.6,21002.84,2311.99
1084,190.65,2943.09,1979,704.87,11320.73,3061.16,557.18,1008.42,6336.49,6293.37,22643.01,3829.67,5386.3,5977.32,1092.53,2169.52,6453.38,10661.12,13403.33,4872.82,3807.13,342.38,6507.53,7906.58,234.11,20060.16,2175.62
1085,162.48,2554.54,2277.77,670.74,13291.28,3076.37,392.13,793.86,5601.67,6181.13,24598.11,3381.81,4710.01,5664.04,1133.86,1731.68,6592.1,9709.42,13369.61,6499.37,4419.19,352.42,7142.46,8734.14,156.53,19259.81,1987.45
1086,122.77,2242.81,2576.3,713.31,14847.71,3122.05,202.43,635.03,4890.37,6108.44,23825.1,2856.96,3975.06,6154.17,1151.25,1821.07,6424.3,12736.67,13628.72,7872.76,5352.88,387.96,7207.96,9720.31,76.92,18660.63,1775.02
1087,70.48,2072.41,2634.31,1160.76,20145.15,3170.34,42.15,551.67,5635.57,5958.86,17874.55,2265.3,3296.97,7848.46,1189.08,2721.47,5475.62,19776.63,13674.14,11278.16,5370.53,387.09,8305.79,10228.09,30.33,19271.74,1620.33
1088,23.9,2364.68,2717.03,1302.44,24208.4,3027.26,0.02,550.55,6283.12,5900.68,19789.75,2153.81,2904.92,11795.43,1446.44,4137.04,5252.2,22310.76,13664.23,11503.75,5274.87,362.99,8740.67,11176.06,25.28,20190.94,1570.87
1089,1.39,2618.13,2789.77,1302.93,25123.85,3162.62,0,534.17,6364.63,5810.95,19069.01,2139.19,2862.54,8899.43,1512.79,4155.63,6538.76,22733.62,13713.27,9565.79,5281.52,372.31,8679.02,11242.15,26.37,19880.9,1563.59
1090,0,2195.28,2802.27,1300.96,25166.56,3062.47,0,531.79,5494.13,5867.7,16948.94,2099.57,2850.73,6240.49,1639.81,4095.79,7919.46,21521.23,13624.25,9506.49,5353.87,396.29,8601.81,10827.84,26.37,18754.75,1557.91
1091,0,2055.22,2719.13,1300.86,25559.92,2886.89,0,531.83,5104.32,5929.05,15342.84,2101.59,2798.81,5182.84,1774.92,3821.52,8486.37,20519.66,13372.63,9259.77,5352.06,404.28,8299.04,10398.77,26.37,16500.17,1556.31
1092,0,2109.11,2613.67,1320.85,25715.22,2985.25,0,530.54,5139.69,5789.24,14090.45,2098.12,2803.69,4991.55,1715.59,3205.82,8895.65,17452.59,13332.87,8948.08,5240.19,413.72,8275.52,9964.31,26.37,14233.31,1562.33
1093,0,2070.32,2518.55,1325.49,24836.02,2788.61,0,539.01,5129.79,5601.6,11617.82,2080.86,2803.28,4675.84,1759.34,2561.73,9187.59,15836.13,13323.85,8855.29,5192.58,422.57,7845.39,9753.55,26.37,13091.17,1561.16
1094,0,2022.37,2407.36,1282.81,23727.15,2713.64,10.98,533.89,4172.36,5645.27,8741.57,2050.62,2714.24,4504.35,1762.85,1701.78,9296.49,15150.45,13297.47,8714.7,5007.68,421.36,7235.87,10131.33,13.2,12197.39,1560.36
1095,0,2015.08,2409.05,704.76,22923.4,2778.48,10.99,535.93,3991.68,5784.8,7915.97,2047.95,2568.1,4268.55,1770.04,1533.41,9458.91,12269.86,13234.11,9407.31,4371.7,417.71,6472.87,9661.15,12.09,12066.15,1556.15
1096,0,2040.57,2418.36,660.19,22579.88,2563.14,10.99,533.92,3996.53,5864.61,7510.58,2055.83,2562.27,4272.93,1778.15,1435.66,9462.81,10222.66,13153.16,9953.42,3368.89,401.69,5962.24,9144.19,10.99,12073.13,1566.46
1097,0,2023.47,2418.97,658.25,21844.54,2508.7,10.99,539.37,3986.25,5886.2,7419.99,2063.5,2534.48,4350.17,1798.22,1330.26,9455.27,9555.93,13079.07,9882.58,3317.09,390.73,5579.41,8574.49,10.99,12073.89,1559.7
1098,0,2031.8,2414.69,658.22,20386.55,2616.3,10.99,539.97,3936.98,5996.93,7420.69,2089.33,2537.79,4410.04,1827.16,1399.16,9435.12,9509.68,13035.7,10144.83,3287.34,373.93,5293.06,8616.82,10.99,12064.11,1563.07
1099,0,2086.92,2413.43,638.86,18755.69,1898.16,10.99,545.74,3991.74,6008,7225.2,2088.59,2502.07,4386.66,1821.38,1421.61,9282.63,9536.33,13089.1,10469.66,3307.42,359.39,5447.6,9985.04,14.94,12034.39,1561.22
1100,0,2388.89,2403.58,633.38,16816.62,1903.12,45.39,711.88,4076.89,5855.37,8142.7,2055.55,2514.9,4439.79,2066.11,1970.59,8700.36,8921.17,13184.53,9715.18,3294.07,348.9,5307.79,10444.16,57.64,11999.04,1585.01
1101,3.31,2883.09,1834.34,672.86,13020.59,2330.16,211.24,1089.02,4709.92,5849.52,10604.57,2286.75,2889.5,4889.37,2060.95,2348.55,8005.74,9160.62,13085.17,9002.43,3104.94,319.16,4694.62,10245.03,136.28,13512.04,1733.76
1102,31.05,3273.87,1838.92,689.33,10618.83,2848.01,405.78,1385.25,5507.57,5828.39,11743.22,2856.92,3646.94,5314.93,1696.54,2212.76,6337.19,9670.53,13367.09,7315.13,3202.45,305.44,4726.82,9138.66,203.72,15336.13,1919.07
1103,77.28,3570.12,1939.17,602.39,7926.73,3162.06,571.44,1481.89,6213.96,5955.53,13087.16,3355.59,4427.25,5415.55,1256.74,2044.69,4469.64,10598.83,13721.89,5275.1,3310.97,289.2,5442.44,8520.89,256.39,17049.84,2089.99
1104,108.74,3757.01,2017.35,650.31,6096.66,3186.63,687.97,1448.46,6493.33,6048.12,14459.82,3814.24,5170.48,5843.65,830.96,1826.96,2948.38,11270.09,13892.84,3653.52,3450.02,272.17,6417.24,8667.27,300.85,18698.27,2267.04
1105,123.49,3869.47,2070.51,678.61,5743.92,3224.77,747.6,1449.88,6809.53,6117.28,14567.97,4135.86,5668.43,6363,741.31,1809.13,2624.8,11836.36,13919.63,3268.6,3535.13,300.51,7120.23,9294.63,319.13,19646.59,2358.36
1106,125.28,3794.12,2051.15,669.55,5593.07,3166.11,748.96,1422.9,6842.72,6073.52,14600.19,4238.59,5863.88,6630.67,729.93,1801.68,2588.5,12023.96,13888.41,3059.72,3473.74,308.19,7027.48,8914.7,298.48,19624.01,2356.79
1107,144.28,3531.29,2025.06,653.7,5767.9,2991.25,690.07,1389.26,6617.4,5922.23,14329.36,4047.66,5702.98,6671.43,736.39,1748.24,2685.46,11933.49,13947.82,3063.7,3306.42,361.23,6788,8824.77,261.68,19116.95,2282.69
1108,168.78,3164.12,2025.87,622.5,7108.17,3112.64,571.22,1186.14,6272.85,5695.79,14341.76,3564.84,5071,6149.02,890.85,1845.01,3078.85,11283.95,13737.62,4367.75,3257.36,314.47,6179.98,8402.84,200.16,18106.9,2131.28
1109,146.03,2729.76,2008.02,709.57,9614.8,3340.16,406.95,922.81,5618.02,5615.93,15276.8,3072.04,4369.1,5996.06,1184.91,2074.62,4100.24,10443.33,13456.59,6797.21,3286.31,369.95,5813.52,8873.15,134.64,16977.92,1942.52
1110,108.51,2270.45,2440.21,815.23,13639.69,3927.13,213.92,678.12,4827.28,5771.58,16021.67,2670.78,3580.05,5370.64,1454.83,2620.65,6094.28,10841.03,13575.88,10548.62,3268.04,325.82,6077.29,10032.7,58.84,15854.3,1754.41
1111,64.68,2064.96,2828.67,1302.38,17851.39,4240.91,53.59,528.66,4520.12,5926.36,13356.42,2281.47,3065.32,7370.42,1711.54,3201.16,5521.21,16837,13587.19,13090.84,4782.35,378.2,6979.94,11115.34,15.02,15404.95,1616.75
1112,22.26,2659.47,2766.86,1302.65,21387.41,3693.91,11.02,525.24,5748.14,6026.57,16853.83,2115.13,2743.84,11594.19,1801.84,4176.55,5091.18,19728.78,13605.52,12606.74,5131.12,360.14,7412.54,11505.41,13.19,17605.06,1574.63
1113,1.18,2673.24,2762.75,1303.73,22472.58,3293.29,10.99,524.43,5795.9,6200.56,17228.22,2081.66,2726.67,8428.92,1813.59,4114.81,6153.62,20206.68,13618.2,11716.11,5215.37,367.17,7607.65,11500.4,13.19,17705.89,1572.26
1114,0,2447.58,2768.46,1303.24,22183.91,3520.89,10.99,524.82,5748.88,6277.98,16200.04,2085.66,2729.44,5694.91,1756.96,4094.47,7390.51,20591.41,13378.5,11312.22,5260.89,391.24,7824.66,11750,13.19,16038.88,1569.49
1115,0,2407.34,2789.44,1303.16,22142.61,3710.55,10.99,525.78,5732.27,6299.32,14686.36,2079.32,2749.94,4884.36,1745.67,3884.23,7863.6,20752.39,13190.52,11276.37,5254.47,404.93,7728.73,11831.99,13.19,14125.98,1571.42
1116,0,2316.72,2705.93,1301.66,22274.17,4073.98,10.99,525.89,5282.22,6325.29,11625.65,2071.31,2721.73,4918.29,1751.07,3048.89,8350.97,19469.61,13192.45,11268.39,5250.39,421.83,7759.32,11701.98,13.19,12329.02,1560
1117,0,2002.27,2619.73,1299.28,21968.34,4082.92,10.99,528.84,4349.15,6327.2,9557.51,2049.84,2630.59,4913.53,1767.89,1982.24,8876.9,16177.74,13153.52,11341.83,5245.15,441.9,7414.34,11066.68,13.19,11923.59,1550.98
1118,0,2014.8,2475.82,1238.66,20713.85,4042.51,10.99,531.63,4201.4,6290.33,8998.57,2060.06,2613.72,4917.13,1743.74,1352.06,9372.16,13690.39,13030.95,11255.36,5264.56,447.67,6476.7,8686.45,13.19,11802.49,1565.19
1119,0,2014.1,2440.01,1213.64,19406.64,4177.54,10.99,533.84,4150.46,6153.68,8276.29,2068.26,2621.96,4917.18,1779.61,1249.69,9442.2,11521.96,12974.42,11562.81,5155.14,419.64,6211.2,8107.05,12.09,11769.39,1563.9
1120,0,2016.73,2441.67,1214.37,18437.84,4008.61,10.99,536.07,4147.85,6084.85,7910.11,2070.96,2620.31,4921.52,1747.33,1235.51,9225.48,11321.09,12969.49,11498.83,4646.78,409.99,6174.11,7613.23,10.99,11780.73,1564.56
1121,0,2000.63,2408.72,1196.15,17753.82,3890.33,10.99,535.43,4099.9,5950.69,7907.63,2067.54,2608.54,4919.74,1782.69,1249.58,9105.88,11069.43,12971.01,11583.14,4489.75,393.25,6154.49,7457.4,10.99,11778.11,1559.35
1122,0,2020.87,2407.98,1197.44,17809.07,3838.73,10.99,536.26,4069.53,6003.48,8026.17,2021.39,2630.38,4770.32,1754.58,1280.97,8925.96,11505.18,12981.09,12209.06,4414.17,369.48,6160.77,7615.19,10.99,11789.31,1567.66
1123,0,2093.04,2422.62,1127.41,18040.26,3822.52,10.99,547.51,4084.72,6234.3,8850.65,2021.29,2611.64,5093.03,1680.76,1300.5,8807.15,13829.7,12977.2,13068.77,4416.16,363.05,6725.15,9258.55,15.51,11788.02,1573.18
1124,0,2410.85,2426.11,1115.41,15538.46,5011.91,47.46,714.45,4213.56,6537.37,12910.09,2091.57,2633.17,5063.18,1957.91,1927.94,9411.6,17059.03,13141.57,13408.35,4419.62,339.96,7336.68,10747.62,60.93,12025.38,1601.44
1125,2.73,2888.82,2454.08,1146.4,13277.7,5762.63,219.56,1096.28,4876.41,6815.01,18407.44,2406.65,3058.71,5799.23,1997.34,2292.67,9097.67,16326.97,13311.79,12594.17,4435.96,311.76,7518.46,10421.33,147.28,13995.4,1752.25
1126,27.72,3326.27,2508.73,1185.38,11889.96,5921.25,410.64,1433.12,5683.54,6850.26,21229.25,3044.88,3921.95,6118.66,1884.84,2424.28,7968.33,15242.55,13739.32,11213.81,4465.15,329.24,8535.47,9867.9,226.88,17379.09,1935.47
1127,73.5,3595.31,2511.19,1170.78,11548.04,6099.43,579.21,1528.94,6317.54,6801.45,21646.13,3618.88,4685.49,6642.99,1776.13,2517.17,7539.28,14986.47,13870.16,10568.1,3449.54,353.84,8988.33,8683.67,291.59,19457.67,2115.38
