Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AP,elec_BR_AM,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MT,elec_BR_MS,elec_BR_MG,elec_BR_PA,elec_BR_PB,elec_BR_PR,elec_BR_PE,elec_BR_PI,elec_BR_RJ,elec_BR_RN,elec_BR_RS,elec_BR_RO,elec_BR_RR,elec_BR_SC,elec_BR_SP,elec_BR_SE,elec_BR_TO
210,21.952,1695.159,922.072,849.356,6230.691,574.455,37.776,334.492,2315.722,1416.092,11886.599,711.87,2742.908,18380.395,164.533,1270.499,1718.912,13123.517,3933.616,1736.709,5502.349,186.229,2459.955,2508.586,19.426,10891.701,1463.172
211,11.184,1982.525,894.516,851.387,7906.509,518.975,10.958,336.645,2542.777,1347.201,10253.263,552.707,2533.01,18188.634,151.174,1798.809,1510.925,13179.465,4026.049,2309.302,5538.6,184.958,2308.387,2918.752,13.004,10244.655,1375.117
212,0.771,1975.129,883.86,850.9,9190.055,557.921,10.0,361.357,2451.972,1135.616,10130.496,521.108,2479.323,17910.818,182.96,1828.919,1951.812,13056.297,4179.998,2676.063,5525.801,178.691,2385.819,3123.877,13.0,10689.15,1402.202
213,0.0,1864.217,885.579,851.662,10349.926,630.364,10.0,362.99,2272.202,930.448,10144.978,522.861,2483.6,16189.1,240.294,1854.435,2522.33,12865.912,4209.841,3405.298,5624.85,193.205,2049.707,2823.654,13.0,10853.823,822.197
214,0.0,1656.059,887.697,851.813,10800.175,556.436,10.0,363.378,2229.886,959.296,10571.091,524.676,2489.024,15608.035,273.091,1857.645,2751.851,11919.515,4185.251,4088.646,5625.143,202.16,2069.887,2575.484,13.0,11059.338,725.933
215,0.0,1437.896,905.77,856.596,10481.784,579.388,10.0,363.891,2185.146,966.532,10141.036,523.494,2491.827,15988.011,267.557,1825.493,2544.223,11210.233,4110.22,4021.515,5592.29,210.635,1871.153,2659.768,13.0,10140.925,942.916
216,0.0,1247.468,945.184,856.561,9824.162,566.478,10.0,305.943,2211.228,936.554,9256.771,523.268,2488.027,16612.706,239.788,1618.92,2237.019,9968.141,3960.967,3537.068,5675.518,217.813,1833.044,2454.736,13.0,9138.837,1360.339
217,0.0,1086.511,916.763,860.308,9656.851,531.488,10.0,307.96,2232.823,1037.083,7998.848,505.023,2491.031,17198.571,264.893,1050.035,2135.551,8696.178,3881.839,3457.045,5690.928,217.121,1529.775,1788.497,8.004,8638.036,1345.297
218,0.0,1085.921,896.554,860.402,9375.941,373.261,7.0,308.165,2203.4,1017.997,7084.636,503.72,2484.373,17299.364,330.822,981.779,3043.624,7698.511,3844.222,3090.782,5624.266,211.457,1412.422,1329.323,8.0,7632.465,1331.626
219,0.0,1106.115,868.642,860.04,9152.866,313.017,7.0,308.458,2203.221,1039.172,6924.603,501.088,2461.515,17052.808,388.903,956.002,3505.537,6371.928,3843.723,2751.45,5612.264,200.012,1243.052,1180.607,7.0,7442.962,1332.114
220,0.0,1108.431,842.006,860.758,9022.797,277.674,7.0,308.646,2185.256,1098.72,6870.032,501.175,2450.859,17326.182,434.735,941.317,3381.607,5743.284,3791.009,2190.485,5620.711,190.888,1117.493,1176.371,7.0,7409.703,1332.746
221,0.0,1118.764,849.985,861.578,8650.938,284.827,7.0,308.744,2194.515,1022.188,7099.327,500.05,2473.08,17519.31,415.405,877.404,3223.438,5775.119,3798.709,1798.781,5614.289,181.053,1176.731,1178.681,7.0,7446.142,1333.919
222,0.0,1146.198,849.785,861.883,8019.627,267.232,7.466,324.023,2275.118,1095.978,7924.62,498.846,2479.073,18137.65,400.365,843.904,3409.765,6388.448,3784.863,1624.289,5605.13,171.362,1293.143,1184.024,10.522,7710.311,1333.478
223,0.0,1263.616,847.025,859.854,7234.959,525.272,32.664,452.425,2205.837,1067.091,8862.188,533.182,2498.588,17136.571,492.891,977.57,3241.807,8169.283,3902.462,2181.005,5617.28,164.539,1561.615,1234.501,34.745,7724.843,1232.64
224,0.466,1431.077,857.954,870.916,6704.827,897.351,113.561,624.48,1982.945,919.392,11557.011,737.916,2713.673,14115.21,735.676,1260.733,3471.154,9429.098,4114.208,2829.601,5660.747,147.581,2044.126,1415.718,73.834,8221.639,995.731
225,2.487,1628.899,897.373,877.322,6395.56,1258.256,202.849,774.033,2295.559,644.661,12993.316,1032.302,3067.165,13602.778,740.685,1481.208,3321.354,10231.347,4302.264,2961.599,4782.679,146.457,2347.855,2004.769,112.003,9664.908,694.475
226,8.825,1797.591,939.447,879.595,5818.957,1606.556,264.45,906.637,2625.485,819.803,12968.165,1261.429,3412.411,13751.215,802.634,1405.072,2799.661,9922.177,4489.628,3592.047,4572.335,169.205,2872.785,2062.117,144.925,10076.304,757.993
227,27.607,1880.478,923.578,904.455,5231.78,1732.589,295.018,989.538,2851.736,948.3,13373.374,1387.183,3683.909,13672.483,744.394,1505.773,2353.479,10003.718,4672.552,3449.208,4775.9,178.828,3555.511,2017.742,163.292,11355.289,793.17
228,48.45,1872.976,852.699,908.329,4924.422,2000.8,334.105,1002.891,2971.807,1053.767,14276.688,1494.872,3860.058,13731.911,746.136,1505.831,2296.258,9960.098,4727.047,3575.169,5007.603,149.726,3913.094,1914.842,170.174,11608.251,803.877
229,60.36,1838.662,879.303,926.682,4878.564,1965.117,339.297,940.765,2895.626,1050.917,14160.241,1558.541,3868.046,13790.159,678.223,1434.186,2149.054,9103.966,4644.115,3020.683,5101.499,160.447,4056.034,2019.572,167.977,11567.448,754.214
230,43.327,1720.48,868.304,926.794,4782.369,1896.567,315.448,848.121,3102.425,1042.497,14675.84,1471.331,3769.007,15181.167,585.855,1343.787,1891.429,9658.159,4524.827,2627.878,5128.701,181.557,3997.055,1983.097,151.595,11939.462,722.306
231,58.578,1565.152,746.066,910.042,4438.115,1654.893,253.402,729.698,3095.13,1189.353,14530.203,1268.643,3740.596,17387.128,532.112,1307.636,1687.11,10047.171,4287.99,2535.061,5698.601,223.74,3730.046,1979.63,123.015,11149.612,727.47
232,57.141,1384.998,718.466,898.249,4242.35,1371.503,175.501,593.514,2919.859,1460.587,14892.45,1071.931,3523.19,18316.519,558.892,1240.204,1629.129,10100.954,4057.816,2120.982,5764.565,204.684,3313.596,1791.1,84.976,11328.254,1399.517
233,40.694,1428.746,795.283,883.339,4128.03,752.753,104.565,444.694,2658.535,1481.167,14391.737,912.18,3089.255,18738.004,296.25,1389.805,1200.7,11108.423,3910.759,1761.111,5700.601,206.913,3272.104,1839.982,44.227,11672.415,1708.199
234,30.357,1509.76,846.548,868.363,4095.621,326.567,41.487,323.184,2421.52,1548.827,11307.997,702.629,2779.204,18645.271,192.826,1758.282,665.596,12106.213,3871.328,2630.245,5711.011,200.841,2957.992,2335.404,15.426,11374.793,1629.857
235,10.891,1821.802,796.378,861.452,5482.47,244.162,8.074,305.738,2331.483,1525.133,10686.179,535.422,2542.869,18615.826,364.777,1862.549,490.921,12065.49,3991.997,3009.623,5678.813,187.092,2589.148,2702.635,9.004,11254.671,1592.918
236,0.794,1851.676,769.705,859.347,7187.222,237.156,7.0,335.53,2648.596,1519.138,10428.376,505.023,2476.045,18455.851,521.852,1897.287,625.037,12546.65,4017.592,2504.324,5697.784,177.821,2561.877,3022.262,9.0,11256.9,1590.003
237,0.0,1806.662,826.573,859.088,7782.49,238.487,7.0,337.228,2277.643,1518.523,10390.366,504.866,2477.279,18482.883,527.648,1876.849,790.164,12339.212,4040.415,2236.631,5745.697,192.32,2348.458,2845.98,9.0,10539.919,1591.168
238,0.0,1649.515,863.051,860.057,9041.829,289.993,7.0,339.564,2371.253,1512.314,10556.254,501.919,2472.528,18564.562,273.465,1838.775,1034.726,12029.422,4005.159,1605.615,5780.216,200.385,2296.979,2452.462,9.0,10597.258,1593.053
239,0.0,1419.869,882.416,860.152,9126.281,402.04,7.0,313.454,2319.667,1156.725,10233.068,501.701,2498.905,18539.112,168.804,1723.393,976.486,11549.453,4057.617,1175.655,5808.842,205.769,2204.777,2423.493,9.0,10536.451,1592.348
240,0.0,1227.859,891.764,858.886,8696.043,441.317,7.0,294.647,2353.337,1059.63,9735.723,497.544,2507.739,18292.531,105.061,1562.265,768.115,11639.426,4072.716,1276.048,5777.511,210.524,1972.905,2204.348,9.0,9367.1,1590.421
241,0.0,1096.974,885.234,859.142,9172.712,474.524,7.0,301.738,2362.043,1036.114,9694.522,509.344,2501.296,18283.178,104.238,982.05,570.428,9790.278,4006.187,1241.427,5779.765,211.392,1614.053,1362.442,8.023,8943.512,1591.646
242,0.0,1081.473,875.689,859.431,9239.997,488.004,7.0,300.309,2361.992,1086.976,9186.092,509.181,2501.529,18285.545,102.409,889.504,493.222,7518.827,3889.382,1593.299,5780.054,206.764,1403.206,1149.932,8.0,8762.929,1591.172
243,0.0,1081.301,844.805,859.267,9088.315,510.091,7.0,298.485,2345.549,1095.84,8213.706,507.694,2493.498,18313.588,183.877,881.287,687.795,6048.107,3871.191,2128.627,5813.806,197.49,1357.926,1170.168,7.0,8146.688,1432.83
244,0.0,1080.272,839.647,858.35,8875.459,453.718,7.0,295.703,2256.588,1038.062,7658.108,515.054,2457.512,18304.083,327.06,774.347,1032.949,5218.668,3809.92,2865.101,5797.003,188.023,1284.056,1157.829,7.0,7643.333,1303.652
245,0.0,1077.232,814.429,858.109,8625.926,381.287,7.0,296.617,2237.904,1022.956,7004.204,518.732,2449.422,18288.475,502.518,745.267,1109.156,5132.013,3807.756,3534.931,5794.42,180.575,1350.986,1137.535,7.0,7382.854,1301.849
246,0.0,1113.178,794.547,858.469,8270.299,368.192,7.466,311.116,2177.985,925.852,7058.209,519.24,2451.132,18084.856,708.851,678.206,1277.019,5242.87,3820.351,3653.658,5824.281,171.045,1286.556,1185.064,11.282,7442.197,969.392
247,0.0,1246.827,767.221,860.055,7766.93,799.104,31.67,417.692,1903.132,756.7,8027.79,539.095,2475.881,15229.984,941.271,1012.458,1806.405,5824.921,3944.354,4037.738,5871.498,167.582,1302.384,1240.648,34.986,7334.657,732.873
248,0.466,1412.984,756.822,871.001,6467.336,1433.467,103.732,588.212,1847.015,677.219,9319.541,745.88,2741.534,13247.338,1171.124,1272.334,2159.697,6063.751,4155.995,4693.104,5884.213,157.829,1758.562,1431.426,74.018,7887.719,684.378
249,6.031,1574.931,787.558,884.099,5919.429,1773.295,176.799,751.53,2015.276,779.865,9860.754,1038.643,3105.762,10419.71,1038.123,1551.396,2952.968,7454.836,4322.292,4831.494,5503.581,152.093,2314.592,1614.605,111.988,8512.639,746.426
250,20.126,1771.055,829.529,904.768,6142.942,2105.189,247.146,869.343,2342.408,910.783,10471.599,1310.268,3424.899,8167.415,1058.47,1605.715,3210.286,8624.414,4386.405,4898.696,4391.396,144.98,2918.526,1764.64,143.686,8660.055,831.045
251,38.052,1857.434,840.832,919.058,5200.61,2289.166,289.013,920.542,2569.471,1015.378,11295.265,1504.306,3736.151,7907.971,1054.846,1485.971,2693.981,9060.033,4418.822,5128.725,4252.49,155.298,3315.583,1837.636,163.302,9077.866,885.606
252,51.868,1818.259,821.694,927.374,4683.748,2233.206,315.026,893.174,2666.159,1066.8,12126.187,1631.123,3968.336,8540.904,929.503,1376.834,2535.828,8844.336,4451.464,4969.443,4310.723,156.795,3539.536,1739.056,170.967,9547.166,908.264
253,72.317,1747.941,824.704,917.032,4458.26,2229.911,313.707,850.735,2644.705,1045.91,12090.851,1673.106,4205.332,9341.331,844.364,1343.113,2246.807,8406.533,4508.558,4499.548,4512.928,157.041,3587.976,1785.501,168.271,9356.419,897.066
254,68.993,1699.466,865.165,906.66,4493.09,2074.338,298.863,829.926,2523.157,1136.596,12163.039,1588.006,4135.275,10288.257,942.907,1328.8,2123.713,7648.533,4374.712,3510.354,5253.71,151.041,3233.156,1749.482,151.58,9212.735,859.424
255,40.332,1565.31,878.044,899.214,4401.395,1804.259,251.352,722.172,2319.477,1054.641,11640.721,1360.986,3925.554,11398.331,831.44,1320.204,2073.149,7405.331,4260.858,3758.697,5518.478,160.844,2825.072,1658.173,121.52,8849.256,792.719
256,44.794,1412.557,905.065,889.96,4384.979,1311.833,159.47,575.363,1996.496,777.021,11043.771,1140.921,3592.305,13531.123,533.098,1165.953,2132.981,7545.088,4105.851,3970.829,5521.129,155.344,2452.31,1553.589,84.252,9319.234,783.879
257,49.943,1453.202,891.346,877.313,4680.236,918.772,86.635,439.402,1783.51,853.626,11347.063,925.042,3184.371,16116.781,415.244,1143.474,1947.779,7895.504,3967.137,3215.911,5575.34,141.417,1896.611,1388.87,43.498,9613.836,910.31
258,34.101,1656.705,852.966,859.125,5456.807,762.909,31.905,337.479,2345.536,1243.914,10122.935,709.177,2818.925,17827.615,343.819,1508.774,1333.374,9188.566,3538.719,2480.176,5641.303,129.028,1460.801,1532.409,15.194,10062.414,1021.466
259,13.374,1868.096,816.794,848.288,7149.116,892.6,7.634,337.467,2270.99,1234.558,9494.841,559.155,2540.525,17952.832,415.214,1875.583,1214.315,11603.245,3365.887,2839.65,5811.899,127.435,1425.685,2094.55,9.0,10019.575,1002.815
260,1.246,1918.144,813.82,847.718,8560.447,808.44,7.0,336.352,2301.709,1192.004,8913.619,534.816,2473.138,17839.934,362.895,1929.063,1431.204,11938.795,3436.207,3626.727,5863.301,134.725,1953.787,2175.797,9.0,9687.68,916.883
261,0.0,1771.722,816.31,849.067,9403.864,741.355,7.0,338.95,2327.074,1003.388,8137.965,536.729,2480.083,16829.838,331.702,1946.886,1866.551,11247.542,3449.821,4211.713,5500.916,143.828,2036.03,1827.887,9.0,9855.541,642.736
262,0.0,1588.517,834.423,836.002,10163.899,557.152,7.0,339.971,2154.128,687.237,7846.51,537.607,2478.918,16469.489,359.823,1925.271,1825.107,10419.867,3483.809,4141.226,5491.928,147.751,1943.723,1827.01,9.0,9844.441,542.617
263,0.0,1403.034,834.149,831.177,10528.926,505.553,7.0,314.58,2023.271,638.648,7092.79,540.093,2478.226,16732.866,495.213,1865.251,1355.637,9635.105,3507.349,4329.517,5883.439,150.345,1754.048,1656.56,9.0,9025.284,541.831
264,0.0,1169.171,842.159,823.087,10059.243,533.234,7.0,314.357,2028.584,647.557,6516.213,539.292,2480.89,16940.386,661.163,1540.918,1111.455,9581.972,3396.309,4181.451,5882.021,153.4,1428.464,1657.449,9.0,8175.044,542.768
265,0.0,1083.223,821.951,823.003,10318.364,575.867,7.0,315.509,1830.586,809.25,5557.964,540.526,2444.893,16745.847,764.299,1084.212,1036.162,9283.862,3374.053,4190.005,5874.303,157.564,1179.831,1570.463,8.001,7256.441,541.439
266,0.0,1078.197,810.533,822.58,10394.683,528.322,7.0,312.3,1683.441,1042.858,5244.489,530.226,2444.654,16970.266,696.601,1067.304,821.551,7882.376,3363.491,3780.664,5846.799,157.41,1229.87,1327.631,8.0,6642.103,539.349
267,0.0,1085.787,791.76,823.184,10059.804,482.092,7.0,312.394,1664.43,1099.907,4963.791,528.628,2448.233,16645.022,655.82,1064.738,970.96,7433.715,3365.646,3403.233,5837.415,154.579,1149.31,1205.254,7.0,6151.497,540.962
268,0.0,1075.854,765.991,833.197,9734.488,487.647,7.0,311.889,1660.973,1008.846,4868.865,506.875,2442.543,16957.088,636.997,1035.762,871.905,6777.825,3344.793,3147.997,5809.994,148.714,1142.05,1165.936,7.0,5787.076,639.722
269,0.0,1078.333,745.699,846.309,9824.74,409.215,7.0,312.982,1631.519,930.776,4980.904,499.51,2436.406,17013.85,590.11,961.082,812.608,6142.853,3318.497,3194.052,5823.786,142.283,1148.825,1056.505,7.0,5470.318,649.936
270,0.0,1116.209,740.92,846.886,9456.715,391.257,7.466,307.162,1609.304,859.489,4931.513,495.88,2438.648,16888.564,594.52,729.261,903.451,5896.193,3333.252,3233.439,5727.135,132.482,1173.757,934.344,11.024,5786.579,569.316
271,0.0,1243.985,740.887,848.678,8928.032,812.95,34.985,408.344,1702.551,718.127,6235.301,536.048,2456.129,15153.306,742.775,859.141,1311.511,5424.005,3370.872,3291.38,4747.1,125.062,1223.825,974.37,35.513,5654.476,519.09
272,1.248,1413.339,752.875,859.735,9671.322,1392.57,117.608,568.522,1756.01,679.567,7241.363,762.926,2677.234,10140.057,1001.534,1336.644,2094.095,5430.809,3484.412,3333.177,4057.173,136.598,1593.656,1183.655,78.031,6192.105,594.59
273,11.51,1609.406,794.877,862.163,9018.857,1507.35,201.44,716.276,2045.757,753.489,7084.228,1051.447,3085.669,6070.38,1076.071,1680.62,2964.551,5307.215,3572.777,4130.966,3907.75,134.132,1912.173,1434.558,116.572,7353.735,677.927
274,28.633,1767.099,836.485,874.336,6375.133,1633.213,276.926,832.857,2377.453,893.216,7411.505,1324.364,3446.478,5547.36,871.461,1759.105,3118.393,5173.487,3747.878,4404.722,3822.545,134.265,2307.974,1657.762,148.415,8128.665,744.01
275,49.883,1837.111,878.442,894.95,4736.428,1638.209,330.295,891.25,2611.853,963.746,8251.579,1536.07,3665.204,6261.274,854.044,1611.125,3114.377,5281.598,3909.273,3883.423,3844.808,140.287,2645.335,1766.671,167.032,8662.256,798.346
276,67.176,1856.822,868.631,902.693,4211.557,1816.809,358.409,910.723,2709.478,960.942,9719.775,1648.016,3909.483,6613.044,822.862,1524.307,2898.143,5524.666,4082.285,3333.775,3857.161,142.124,2689.261,1764.286,172.485,8833.306,821.528
277,81.939,1829.78,841.331,901.919,4628.727,1889.158,362.745,894.629,2721.132,901.24,10637.99,1676.308,3857.923,6769.859,911.361,1412.516,2479.645,5655.683,4018.128,3327.276,3909.749,134.87,2747.586,1742.96,167.208,8513.489,784.72
278,81.032,1700.769,889.335,875.191,4752.497,1827.905,337.46,819.59,2602.352,907.979,10931.414,1595.89,3850.528,7155.618,900.092,1341.762,2282.289,5646.373,3862.701,2984.358,4828.256,132.987,2783.148,1683.106,150.607,8141.497,733.613
279,64.844,1555.583,895.176,851.712,4671.313,1541.762,285.101,708.106,2352.363,934.844,10848.264,1405.323,3707.441,8495.61,860.786,1305.616,2087.616,5464.001,3741.1,2668.602,5763.993,129.332,2709.154,1594.0,122.033,7984.87,711.885
280,50.046,1368.863,848.819,835.603,4702.91,1243.918,210.407,559.153,2110.361,1231.887,10624.397,1182.666,3383.628,12446.209,737.26,1280.21,1662.175,5208.026,3583.45,1966.873,5912.267,166.474,2376.919,1516.049,84.227,7237.832,679.468
281,45.871,1419.438,810.512,835.165,4735.483,814.946,124.135,421.975,1958.432,1576.439,10386.024,942.477,3002.194,15346.899,624.613,1463.816,1241.065,5359.832,3449.702,1597.913,5977.563,188.264,1924.509,1444.335,43.968,7636.498,845.751
282,26.177,1636.352,783.805,827.381,4709.007,395.396,47.547,338.967,2121.503,1372.829,9230.395,723.411,2723.708,17740.978,458.584,1558.188,954.083,8322.194,3379.603,1374.759,6028.069,167.495,1762.479,1445.21,15.196,7958.375,1402.019
283,11.394,1854.515,754.508,815.243,6657.168,350.014,7.771,332.573,2280.071,1293.886,8800.521,566.495,2479.815,18166.378,484.324,1916.435,1116.552,10455.742,3468.597,1651.271,5957.796,154.698,1666.655,1797.506,9.0,8178.931,1396.497
284,0.816,1924.403,749.738,815.515,8026.24,327.282,7.0,332.168,2280.708,1187.89,8379.741,534.333,2429.274,18090.503,604.406,1928.119,1281.028,11059.55,3686.305,1718.504,5876.231,161.916,1949.805,2411.809,9.0,8122.889,1383.919
285,0.0,1853.055,778.816,818.303,8593.986,360.328,7.0,333.652,2021.736,1027.498,7891.857,533.139,2431.971,17858.091,646.227,1909.188,1246.806,10989.333,3934.698,1514.174,5855.276,170.061,1961.717,2574.229,9.0,8160.608,1226.17
286,0.0,1606.056,799.402,835.589,9718.67,373.047,7.0,321.625,1801.849,1130.218,6942.932,534.424,2431.661,17859.114,631.461,1877.257,1257.155,10821.188,4057.813,1425.476,5881.997,178.797,2004.703,2599.869,9.0,8243.031,1197.203
287,0.0,1532.127,820.908,836.006,9928.507,420.028,7.0,305.856,1719.765,946.505,6434.608,534.622,2432.432,17907.909,533.754,1741.228,1568.718,10610.717,4077.58,1395.076,5884.653,181.633,1862.246,2066.002,9.0,8107.685,1198.439
288,0.0,1225.415,832.95,836.239,9684.494,467.283,7.0,307.089,1722.665,925.695,6159.051,533.839,2433.279,17956.688,456.909,1497.695,1337.742,10182.227,3988.762,1010.479,5875.376,189.285,1750.757,1896.819,9.0,7568.907,1209.133
289,0.0,1115.086,869.866,835.926,9847.059,481.086,7.0,312.657,1670.26,1174.049,6138.592,534.225,2431.648,18638.773,342.008,1077.901,1405.844,8216.815,3911.88,778.165,5861.283,190.635,1327.832,1374.861,8.001,6780.714,1553.7
290,0.0,1080.916,858.477,830.919,9986.786,427.31,7.0,311.042,1772.675,1110.019,6728.375,524.994,2430.988,18638.991,265.92,918.522,1406.074,5771.477,3907.773,821.391,5823.575,184.646,934.788,1191.917,8.0,6987.493,1591.309
291,0.0,1097.133,804.224,825.718,9670.315,336.492,7.0,314.096,1663.645,1023.75,6253.382,515.624,2429.008,18635.076,290.278,842.647,1420.877,4909.242,3916.182,1582.421,5801.345,176.087,853.409,1188.165,7.0,6760.625,1418.374
292,0.0,1103.204,789.225,825.69,9286.637,329.215,7.0,321.54,1575.816,744.195,6058.704,524.856,2426.882,18649.016,432.656,849.605,1500.463,4387.554,3873.416,2434.62,5796.15,168.69,783.77,1176.076,7.0,6828.576,827.083
293,0.0,1114.823,796.014,826.601,8608.37,316.156,7.0,338.867,1711.426,719.46,6244.854,524.663,2428.485,18701.363,477.089,795.361,1511.122,4562.918,3852.112,2904.911,5798.446,163.153,724.332,1170.33,7.0,6843.243,601.862
294,0.0,1135.053,767.807,826.22,8249.776,357.852,7.466,359.541,2181.093,730.929,7403.704,522.352,2426.228,18571.686,493.984,700.304,1435.446,5400.752,3870.087,2791.784,5813.672,158.045,675.41,1166.646,10.522,7145.032,891.124
295,0.0,1269.568,729.615,826.233,7851.641,603.222,36.472,432.645,2111.115,698.509,9152.576,556.998,2452.413,17900.628,609.667,578.621,1700.741,6903.053,3976.356,2889.695,5779.804,152.582,865.112,1232.375,34.733,7208.301,786.678
296,2.051,1449.563,740.282,835.754,8258.893,1008.862,119.088,528.723,2119.53,549.816,11341.628,764.112,2698.307,14389.05,825.968,758.45,2192.181,8592.161,4178.83,3617.608,5776.079,136.296,1351.457,1620.748,74.273,7780.523,590.091
297,16.873,1615.316,766.95,853.054,8014.486,1383.323,204.533,656.962,2512.292,641.626,11145.234,1053.745,3111.67,13547.518,1035.836,1044.626,2576.906,9417.62,4397.588,4386.244,5811.949,138.113,1985.576,2104.133,113.231,8786.048,671.117
298,34.047,1780.516,822.081,873.632,6677.831,1876.651,279.706,768.273,2789.659,775.591,10832.195,1326.318,3497.343,13908.664,1125.214,1304.119,2818.444,9398.983,4515.816,4105.84,5865.753,158.093,2524.939,2328.768,146.938,9473.208,724.479
299,46.87,1848.644,862.716,885.667,5669.75,2054.354,335.092,795.199,3019.13,890.514,11709.908,1527.334,3713.16,13884.185,1007.573,1491.756,3097.994,9466.302,4572.218,3224.6,5643.953,166.472,2890.207,2305.833,168.058,10499.874,767.936
300,63.847,1824.253,876.116,889.541,5005.232,1967.761,365.028,869.062,3164.808,1444.647,12486.152,1618.925,3905.478,14099.546,829.215,1407.999,2967.708,9418.456,4536.382,2785.716,5654.426,174.638,3135.131,2084.646,174.863,10430.594,789.563
301,75.246,1804.712,879.038,876.47,4667.052,1793.582,365.986,825.711,3230.259,1375.296,12053.777,1634.532,3933.349,13430.33,738.517,1445.554,3243.75,8500.849,4439.452,3102.928,5672.786,179.7,3312.372,2130.563,170.206,10426.692,799.737
302,80.73,1744.375,882.312,865.515,4484.566,1789.021,340.72,756.435,3072.918,1236.087,13019.271,1530.464,3849.639,14861.597,615.03,1351.735,2979.063,8894.325,4440.965,3009.464,5579.916,175.946,3290.45,2066.71,152.088,11641.896,866.358
303,72.428,1595.106,923.499,848.81,4202.387,1584.328,289.299,659.906,2953.841,1347.819,12789.599,1301.675,3709.742,17405.084,612.435,1306.04,2375.33,9740.188,4356.998,3080.734,5465.892,159.258,3004.858,1912.917,124.274,11838.894,1412.257
304,56.703,1416.627,931.196,837.106,4216.163,1214.067,218.458,549.731,2675.863,1301.639,13305.758,1060.145,3454.52,18213.247,325.065,1215.87,1914.411,10083.392,4197.104,3809.885,5592.612,171.094,2681.421,2018.34,85.968,11426.594,1730.365
305,44.425,1474.757,907.23,830.339,4652.521,966.638,132.194,428.927,2350.739,1244.998,13690.501,861.145,3121.757,18185.72,198.575,1181.104,1162.944,10650.369,4092.168,4266.606,5597.774,179.516,2229.777,2174.12,44.132,11374.444,1710.697
306,27.119,1570.757,883.692,833.445,4404.36,802.347,48.438,362.419,2383.724,1190.771,11231.626,686.523,2757.939,18335.208,140.621,1447.267,905.501,11337.028,3975.797,3894.617,5521.107,188.139,1716.547,2436.602,15.183,10936.1,1630.799
307,12.42,1802.264,828.13,824.277,5595.816,701.349,7.772,357.344,2314.013,1156.873,9935.303,534.252,2477.962,19045.111,397.229,1917.176,579.936,11995.287,4030.93,4268.744,5660.593,172.483,1410.03,2586.543,9.0,10120.472,1591.424
308,1.258,1896.683,838.767,823.614,7289.445,755.638,7.0,357.81,2307.733,993.757,9710.76,509.177,2416.323,18300.334,456.056,1948.005,1136.261,12203.495,4077.478,5284.65,5667.601,170.842,1560.91,2584.539,9.0,10688.584,1038.425
309,0.0,1778.044,865.91,822.463,8643.916,859.462,7.0,358.859,2302.163,988.971,8999.67,508.786,2414.053,17308.589,506.854,1916.937,994.547,12333.572,4078.644,5555.461,5660.471,178.681,1930.147,2510.546,9.0,10147.885,908.352
310,0.0,1577.257,880.922,823.464,9229.835,901.594,7.0,351.852,2260.832,989.861,8868.02,509.193,2418.846,16893.79,618.915,1911.311,1642.589,12303.027,4079.373,4804.591,5666.718,187.276,1926.888,2548.635,9.0,10008.261,958.091
311,0.0,1390.255,885.394,821.044,9971.104,673.958,7.0,345.665,2213.113,1007.232,8200.154,513.804,2421.442,17172.956,531.475,1888.237,1997.348,11308.509,4090.223,3891.633,5674.033,193.001,1884.809,2453.727,9.0,9286.123,1210.159
312,0.0,1105.679,885.97,821.56,10343.203,513.407,7.0,359.531,2221.889,1066.734,8028.357,517.821,2428.394,17286.466,371.122,1510.853,1648.242,9962.138,3980.772,3801.923,5693.815,202.707,1605.114,1584.087,9.0,8950.982,681.444
313,0.0,1087.963,884.131,817.05,10172.817,395.305,7.0,360.426,2186.671,804.104,7620.169,515.029,2424.61,17302.936,288.415,1235.708,1527.568,8006.1,3939.233,4273.601,5720.885,202.068,1147.288,1410.105,8.001,8104.261,543.617
314,0.0,1090.119,878.312,816.275,9818.42,380.88,7.0,359.529,2199.301,701.354,7289.783,509.201,2415.177,17004.231,222.443,1123.852,1671.837,6543.336,3900.72,4405.579,5686.843,194.561,681.871,1426.63,8.0,7968.891,542.94
315,0.0,1092.437,856.364,816.476,9607.258,396.666,7.0,361.048,2199.393,701.539,7380.396,507.627,2438.304,17183.275,232.685,1152.9,1382.963,5721.779,3894.011,3257.616,5678.98,184.546,630.71,1438.732,7.0,7738.261,543.406
316,0.0,1100.161,834.64,807.673,9345.867,423.56,7.0,361.553,2201.701,720.274,6765.727,506.306,2440.633,17828.767,309.176,1016.634,1019.226,5157.732,3894.577,2488.351,5670.406,172.133,638.201,1421.033,7.0,8195.672,545.322
317,0.0,1097.277,811.305,807.476,8899.89,447.8,7.0,348.269,2214.907,711.813,6991.615,505.907,2432.031,18015.23,432.12,858.03,1179.953,5257.825,3884.842,2167.14,5642.25,167.382,641.344,1393.848,7.0,8165.244,543.81
318,0.0,1133.035,805.452,809.891,7712.973,436.538,7.466,352.828,2216.657,802.151,8535.33,504.776,2425.503,18272.598,503.943,716.327,1333.044,6424.036,3892.165,1919.066,5632.436,159.884,778.951,1380.259,10.522,8170.04,544.604
